Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2021/11/22,7:00p,Brooklyn Nets,117,Cleveland Cavaliers,112,,"17,387",Rocket Mortgage Fieldhouse,Monday
2021/11/22,7:00p,Charlotte Hornets,109,Washington Wizards,103,,"16,575",Capital One Arena,Monday
2021/11/22,7:30p,Oklahoma City Thunder,101,Atlanta Hawks,113,,"15,806",State Farm Arena,Monday
2021/11/22,7:30p,Houston Rockets,90,Boston Celtics,108,,"19,156",TD Garden,Monday
2021/11/22,8:00p,Indiana Pacers,109,Chicago Bulls,77,,"21,586",United Center,Monday
2021/11/22,8:00p,Orlando Magic,92,Milwaukee Bucks,123,,"17,341",Fiserv Forum,Monday
2021/11/22,8:00p,Minnesota Timberwolves,110,New Orleans Pelicans,96,,"15,689",Smoothie King Center,Monday
2021/11/22,8:30p,Phoenix Suns,115,San Antonio Spurs,111,,"14,715",AT&T Center,Monday
2021/11/22,9:00p,Memphis Grizzlies,119,Utah Jazz,118,,"18,306",Vivint Smart Home Arena,Monday
2021/11/22,10:00p,Philadelphia 76ers,102,Sacramento Kings,94,,"13,948",Golden 1 Center,Monday
2021/11/23,7:00p,Miami Heat,100,Detroit Pistons,92,,"13,123",Little Caesars Arena,Tuesday
2021/11/23,7:30p,Los Angeles Lakers,100,New York Knicks,106,,"19,812",Madison Square Garden (IV),Tuesday
2021/11/23,10:00p,Denver Nuggets,100,Portland Trail Blazers,119,,"17,052",Moda Center,Tuesday
2021/11/23,10:30p,Dallas Mavericks,112,Los Angeles Clippers,104,OT,"17,067",Crypto.com Arena,Tuesday
2021/11/24,7:00p,Phoenix Suns,120,Cleveland Cavaliers,115,,"18,055",Rocket Mortgage Fieldhouse,Wednesday
2021/11/24,7:00p,Los Angeles Lakers,124,Indiana Pacers,116,OT,"15,572",Gainbridge Fieldhouse,Wednesday
2021/11/24,7:00p,Charlotte Hornets,106,Orlando Magic,99,,"16,114",Amway Center,Wednesday
2021/11/24,7:30p,Brooklyn Nets,123,Boston Celtics,104,,"19,156",TD Garden,Wednesday
2021/11/24,8:00p,Chicago Bulls,113,Houston Rockets,118,,"16,074",Toyota Center,Wednesday
2021/11/24,8:00p,Toronto Raptors,126,Memphis Grizzlies,113,,"15,409",FedEx Forum,Wednesday
2021/11/24,8:00p,Detroit Pistons,93,Milwaukee Bucks,114,,"17,341",Fiserv Forum,Wednesday
2021/11/24,8:00p,Miami Heat,101,Minnesota Timberwolves,113,,"17,136",Target Center,Wednesday
2021/11/24,8:00p,Washington Wizards,102,New Orleans Pelicans,127,,"14,659",Smoothie King Center,Wednesday
2021/11/24,8:00p,Utah Jazz,110,Oklahoma City Thunder,104,,"14,081",Paycom Center,Wednesday
2021/11/24,8:30p,Atlanta Hawks,124,San Antonio Spurs,106,,"13,161",AT&T Center,Wednesday
2021/11/24,10:00p,Philadelphia 76ers,96,Golden State Warriors,116,,"18,064",Chase Center,Wednesday
2021/11/24,10:00p,Portland Trail Blazers,121,Sacramento Kings,125,,"14,997",Golden 1 Center,Wednesday
2021/11/26,3:30p,Detroit Pistons,96,Los Angeles Clippers,107,,"18,139",Crypto.com Arena,Friday
2021/11/26,7:00p,Minnesota Timberwolves,115,Charlotte Hornets,133,,"19,314",Spectrum Center,Friday
2021/11/26,7:00p,Phoenix Suns,118,New York Knicks,97,,"19,812",Madison Square Garden (IV),Friday
2021/11/26,7:00p,Chicago Bulls,123,Orlando Magic,88,,"18,236",Amway Center,Friday
2021/11/26,8:00p,Toronto Raptors,97,Indiana Pacers,114,,"13,508",Gainbridge Fieldhouse,Friday
2021/11/26,8:00p,Atlanta Hawks,132,Memphis Grizzlies,100,,"16,622",FedEx Forum,Friday
2021/11/26,8:00p,Washington Wizards,101,Oklahoma City Thunder,99,,"14,579",Paycom Center,Friday
2021/11/26,8:30p,Boston Celtics,88,San Antonio Spurs,96,,"15,360",AT&T Center,Friday
2021/11/26,9:00p,Milwaukee Bucks,120,Denver Nuggets,109,,"19,520",Ball Arena,Friday
2021/11/26,9:00p,New Orleans Pelicans,98,Utah Jazz,97,,"18,306",Vivint Smart Home Arena,Friday
2021/11/26,10:00p,Portland Trail Blazers,103,Golden State Warriors,118,,"18,064",Chase Center,Friday
2021/11/26,10:30p,Sacramento Kings,141,Los Angeles Lakers,137,3OT,"18,997",Crypto.com Arena,Friday
2021/11/27,6:00p,Minnesota Timberwolves,121,Philadelphia 76ers,120,2OT,"21,011",Wells Fargo Center,Saturday
2021/11/27,7:30p,New York Knicks,99,Atlanta Hawks,90,,"17,287",State Farm Arena,Saturday
2021/11/27,7:30p,Phoenix Suns,113,Brooklyn Nets,107,,"18,071",Barclays Center,Saturday
2021/11/27,8:00p,Miami Heat,107,Chicago Bulls,104,,"21,110",United Center,Saturday
2021/11/27,8:00p,Orlando Magic,92,Cleveland Cavaliers,105,,"18,248",Rocket Mortgage Fieldhouse,Saturday
2021/11/27,8:00p,Charlotte Hornets,143,Houston Rockets,146,OT,"14,687",Toyota Center,Saturday
2021/11/27,8:30p,Washington Wizards,120,Dallas Mavericks,114,,"20,223",American Airlines Center,Saturday
2021/11/27,9:00p,New Orleans Pelicans,105,Utah Jazz,127,,"18,306",Vivint Smart Home Arena,Saturday
2021/11/28,3:30p,Golden State Warriors,105,Los Angeles Clippers,90,,"19,068",Crypto.com Arena,Sunday
2021/11/28,5:00p,Milwaukee Bucks,118,Indiana Pacers,100,,"13,130",Gainbridge Fieldhouse,Sunday
2021/11/28,6:00p,Sacramento Kings,101,Memphis Grizzlies,128,,"12,844",FedEx Forum,Sunday
2021/11/28,6:00p,Boston Celtics,109,Toronto Raptors,97,,"19,800",Scotiabank Arena,Sunday
2021/11/28,9:30p,Detroit Pistons,106,Los Angeles Lakers,110,,"18,997",Crypto.com Arena,Sunday
2021/11/29,7:00p,Orlando Magic,96,Philadelphia 76ers,101,,"20,193",Wells Fargo Center,Monday
2021/11/29,7:30p,Denver Nuggets,120,Miami Heat,111,,"19,600",FTX Arena,Monday
2021/11/29,8:00p,Charlotte Hornets,119,Chicago Bulls,133,,"21,366",United Center,Monday
2021/11/29,8:00p,Oklahoma City Thunder,89,Houston Rockets,102,,"12,829",Toyota Center,Monday
2021/11/29,8:00p,Indiana Pacers,98,Minnesota Timberwolves,100,,"14,191",Target Center,Monday
2021/11/29,8:30p,Cleveland Cavaliers,114,Dallas Mavericks,96,,"19,229",American Airlines Center,Monday
2021/11/29,8:30p,Washington Wizards,99,San Antonio Spurs,116,,"12,606",AT&T Center,Monday
2021/11/29,9:00p,Portland Trail Blazers,107,Utah Jazz,129,,"18,306",Vivint Smart Home Arena,Monday
2021/11/29,10:30p,New Orleans Pelicans,123,Los Angeles Clippers,104,,"15,691",Crypto.com Arena,Monday
2021/11/30,7:30p,New York Knicks,110,Brooklyn Nets,112,,"18,081",Barclays Center,Tuesday
2021/11/30,7:30p,Memphis Grizzlies,98,Toronto Raptors,91,,"19,800",Scotiabank Arena,Tuesday
2021/11/30,10:00p,Golden State Warriors,96,Phoenix Suns,104,,"17,071",Phoenix Suns Arena,Tuesday
2021/11/30,10:00p,Detroit Pistons,92,Portland Trail Blazers,110,,"16,071",Moda Center,Tuesday
2021/11/30,10:00p,Los Angeles Lakers,117,Sacramento Kings,92,,"12,459",Golden 1 Center,Tuesday
2021/12/01,7:00p,Atlanta Hawks,114,Indiana Pacers,111,,"12,656",Gainbridge Fieldhouse,Wednesday
2021/12/01,7:00p,Denver Nuggets,103,Orlando Magic,108,,"14,191",Amway Center,Wednesday
2021/12/01,7:00p,Minnesota Timberwolves,107,Washington Wizards,115,,"15,318",Capital One Arena,Wednesday
2021/12/01,7:30p,Philadelphia 76ers,87,Boston Celtics,88,,"19,156",TD Garden,Wednesday
2021/12/01,7:30p,Cleveland Cavaliers,111,Miami Heat,85,,"19,600",FTX Arena,Wednesday
2021/12/01,8:00p,Charlotte Hornets,125,Milwaukee Bucks,127,,"17,341",Fiserv Forum,Wednesday
2021/12/01,8:00p,Dallas Mavericks,139,New Orleans Pelicans,107,,"15,558",Smoothie King Center,Wednesday
2021/12/01,8:00p,Houston Rockets,114,Oklahoma City Thunder,110,,"13,222",Paycom Center,Wednesday
2021/12/01,10:30p,Sacramento Kings,124,Los Angeles Clippers,115,,"17,217",Crypto.com Arena,Wednesday
2021/12/02,7:30p,Chicago Bulls,119,New York Knicks,115,,"19,812",Madison Square Garden (IV),Thursday
2021/12/02,7:30p,Milwaukee Bucks,93,Toronto Raptors,97,,"19,800",Scotiabank Arena,Thursday
2021/12/02,8:00p,Oklahoma City Thunder,79,Memphis Grizzlies,152,,"13,103",FedEx Forum,Thursday
2021/12/02,9:00p,Detroit Pistons,103,Phoenix Suns,114,,0,Phoenix Suns Arena,Thursday
2021/12/02,10:00p,San Antonio Spurs,114,Portland Trail Blazers,83,,"16,143",Moda Center,Thursday
2021/12/03,7:00p,Miami Heat,113,Indiana Pacers,104,,"13,854",Gainbridge Fieldhouse,Friday
2021/12/03,7:00p,Cleveland Cavaliers,116,Washington Wizards,101,,"17,227",Capital One Arena,Friday
2021/12/03,7:30p,Philadelphia 76ers,98,Atlanta Hawks,96,,"17,092",State Farm Arena,Friday
2021/12/03,7:30p,Minnesota Timberwolves,105,Brooklyn Nets,110,,"17,732",Barclays Center,Friday
2021/12/03,8:00p,Orlando Magic,116,Houston Rockets,118,,"13,697",Toyota Center,Friday
2021/12/03,8:30p,New Orleans Pelicans,107,Dallas Mavericks,91,,"19,218",American Airlines Center,Friday
2021/12/03,9:00p,Boston Celtics,130,Utah Jazz,137,,"18,306",Vivint Smart Home Arena,Friday
2021/12/03,10:00p,Phoenix Suns,96,Golden State Warriors,118,,"18,064",Chase Center,Friday
2021/12/03,10:00p,Los Angeles Clippers,119,Los Angeles Lakers,115,,"18,997",Crypto.com Arena,Friday
2021/12/04,1:00p,Denver Nuggets,113,New York Knicks,99,,"18,272",Madison Square Garden (IV),Saturday
2021/12/04,8:00p,Chicago Bulls,111,Brooklyn Nets,107,,"18,116",Barclays Center,Saturday
2021/12/04,8:00p,Miami Heat,102,Milwaukee Bucks,124,,"17,341",Fiserv Forum,Saturday
2021/12/04,8:30p,Memphis Grizzlies,97,Dallas Mavericks,90,,"19,396",American Airlines Center,Saturday
2021/12/04,8:30p,San Antonio Spurs,112,Golden State Warriors,107,,"18,064",Chase Center,Saturday
2021/12/04,10:00p,Boston Celtics,145,Portland Trail Blazers,117,,"18,193",Moda Center,Saturday
2021/12/04,10:00p,Los Angeles Clippers,99,Sacramento Kings,104,,"15,004",Golden 1 Center,Saturday
2021/12/05,3:30p,Utah Jazz,109,Cleveland Cavaliers,108,,"18,113",Rocket Mortgage Fieldhouse,Sunday
2021/12/05,6:00p,Charlotte Hornets,130,Atlanta Hawks,127,,"16,383",State Farm Arena,Sunday
2021/12/05,6:00p,Washington Wizards,90,Toronto Raptors,102,,"19,800",Scotiabank Arena,Sunday
2021/12/05,7:00p,New Orleans Pelicans,108,Houston Rockets,118,,"14,771",Toyota Center,Sunday
2021/12/06,7:00p,Philadelphia 76ers,127,Charlotte Hornets,124,OT,"14,462",Spectrum Center,Monday
2021/12/06,7:00p,Oklahoma City Thunder,114,Detroit Pistons,103,,"10,522",Little Caesars Arena,Monday
2021/12/06,7:00p,Washington Wizards,110,Indiana Pacers,116,,"12,581",Gainbridge Fieldhouse,Monday
2021/12/06,7:30p,Memphis Grizzlies,105,Miami Heat,90,,"19,600",FTX Arena,Monday
2021/12/06,8:00p,Denver Nuggets,97,Chicago Bulls,109,,"21,236",United Center,Monday
2021/12/06,8:00p,Cleveland Cavaliers,104,Milwaukee Bucks,112,,"17,341",Fiserv Forum,Monday
2021/12/06,8:00p,Atlanta Hawks,121,Minnesota Timberwolves,110,,"15,736",Target Center,Monday
2021/12/06,9:00p,San Antonio Spurs,104,Phoenix Suns,108,,"15,292",Phoenix Suns Arena,Monday
2021/12/06,10:00p,Orlando Magic,95,Golden State Warriors,126,,"18,064",Chase Center,Monday
2021/12/06,10:00p,Los Angeles Clippers,102,Portland Trail Blazers,90,,"15,865",Moda Center,Monday
2021/12/07,7:30p,Brooklyn Nets,102,Dallas Mavericks,99,,"19,559",American Airlines Center,Tuesday
2021/12/07,8:30p,New York Knicks,121,San Antonio Spurs,109,,"14,698",AT&T Center,Tuesday
2021/12/07,10:00p,Boston Celtics,102,Los Angeles Lakers,117,,"18,997",Crypto.com Arena,Tuesday
2021/12/08,7:00p,Philadelphia 76ers,110,Charlotte Hornets,106,,"15,709",Spectrum Center,Wednesday
2021/12/08,7:00p,Chicago Bulls,92,Cleveland Cavaliers,115,,"17,707",Rocket Mortgage Fieldhouse,Wednesday
2021/12/08,7:00p,Washington Wizards,119,Detroit Pistons,116,OT,"10,499",Little Caesars Arena,Wednesday
2021/12/08,7:00p,New York Knicks,102,Indiana Pacers,122,,"13,167",Gainbridge Fieldhouse,Wednesday
2021/12/08,7:30p,Milwaukee Bucks,104,Miami Heat,113,,"19,600",FTX Arena,Wednesday
2021/12/08,7:30p,Oklahoma City Thunder,110,Toronto Raptors,109,,"19,800",Scotiabank Arena,Wednesday
2021/12/08,8:00p,Brooklyn Nets,104,Houston Rockets,114,,"15,834",Toyota Center,Wednesday
2021/12/08,8:00p,Dallas Mavericks,104,Memphis Grizzlies,96,,"14,025",FedEx Forum,Wednesday
2021/12/08,8:00p,Utah Jazz,136,Minnesota Timberwolves,104,,"15,181",Target Center,Wednesday
2021/12/08,8:00p,Denver Nuggets,120,New Orleans Pelicans,114,OT,"15,035",Smoothie King Center,Wednesday
2021/12/08,10:00p,Portland Trail Blazers,94,Golden State Warriors,104,,"18,064",Chase Center,Wednesday
2021/12/08,10:00p,Orlando Magic,130,Sacramento Kings,142,,"14,364",Golden 1 Center,Wednesday
2021/12/08,10:30p,Boston Celtics,111,Los Angeles Clippers,114,,"17,064",Crypto.com Arena,Wednesday
2021/12/09,7:00p,Utah Jazz,118,Philadelphia 76ers,96,,"20,272",Wells Fargo Center,Thursday
2021/12/09,8:00p,Los Angeles Lakers,95,Memphis Grizzlies,108,,"16,334",FedEx Forum,Thursday
2021/12/09,8:30p,Denver Nuggets,111,San Antonio Spurs,123,,"12,855",AT&T Center,Thursday
2021/12/10,7:00p,Sacramento Kings,123,Charlotte Hornets,124,,"16,335",Spectrum Center,Friday
2021/12/10,7:00p,Dallas Mavericks,93,Indiana Pacers,106,,"12,618",Gainbridge Fieldhouse,Friday
2021/12/10,7:30p,Brooklyn Nets,113,Atlanta Hawks,105,,"17,074",State Farm Arena,Friday
2021/12/10,7:30p,New York Knicks,87,Toronto Raptors,90,,"19,800",Scotiabank Arena,Friday
2021/12/10,8:00p,Milwaukee Bucks,123,Houston Rockets,114,,"16,319",Toyota Center,Friday
2021/12/10,8:00p,Cleveland Cavaliers,123,Minnesota Timberwolves,106,,"15,694",Target Center,Friday
2021/12/10,8:00p,Detroit Pistons,93,New Orleans Pelicans,109,,"15,828",Smoothie King Center,Friday
2021/12/10,8:00p,Los Angeles Lakers,116,Oklahoma City Thunder,95,,"16,523",Paycom Center,Friday
2021/12/10,10:00p,Boston Celtics,90,Phoenix Suns,111,,"17,071",Phoenix Suns Arena,Friday
2021/12/11,3:30p,Orlando Magic,104,Los Angeles Clippers,106,,"17,156",Crypto.com Arena,Saturday
2021/12/11,7:00p,Utah Jazz,123,Washington Wizards,98,,"17,575",Capital One Arena,Saturday
2021/12/11,8:00p,Sacramento Kings,103,Cleveland Cavaliers,117,,"19,432",Rocket Mortgage Fieldhouse,Saturday
2021/12/11,8:00p,Houston Rockets,106,Memphis Grizzlies,113,,"17,794",FedEx Forum,Saturday
2021/12/11,8:00p,Chicago Bulls,92,Miami Heat,118,,"19,731",FTX Arena,Saturday
2021/12/11,8:30p,Golden State Warriors,93,Philadelphia 76ers,102,,"21,016",Wells Fargo Center,Saturday
2021/12/11,8:30p,Denver Nuggets,127,San Antonio Spurs,112,,"14,607",AT&T Center,Saturday
2021/12/12,12:00p,Milwaukee Bucks,112,New York Knicks,97,,"19,812",Madison Square Garden (IV),Sunday
2021/12/12,6:00p,Brooklyn Nets,116,Detroit Pistons,104,,"15,289",Little Caesars Arena,Sunday
2021/12/12,7:00p,Dallas Mavericks,103,Oklahoma City Thunder,84,,"15,747",Paycom Center,Sunday
2021/12/12,7:00p,New Orleans Pelicans,97,San Antonio Spurs,112,,"14,990",AT&T Center,Sunday
2021/12/12,9:00p,Minnesota Timberwolves,116,Portland Trail Blazers,111,,"16,591",Moda Center,Sunday
2021/12/12,9:30p,Orlando Magic,94,Los Angeles Lakers,106,,"18,997",Crypto.com Arena,Sunday
2021/12/13,7:00p,Miami Heat,94,Cleveland Cavaliers,105,,"17,401",Rocket Mortgage Fieldhouse,Monday
2021/12/13,7:00p,Golden State Warriors,102,Indiana Pacers,100,,"17,018",Gainbridge Fieldhouse,Monday
2021/12/13,7:00p,Sacramento Kings,101,Toronto Raptors,124,,"19,463",Scotiabank Arena,Monday
2021/12/13,7:30p,Houston Rockets,132,Atlanta Hawks,126,,"14,456",State Farm Arena,Monday
2021/12/13,7:30p,Milwaukee Bucks,103,Boston Celtics,117,,"19,156",TD Garden,Monday
2021/12/13,8:00p,Philadelphia 76ers,91,Memphis Grizzlies,126,,"13,420",FedEx Forum,Monday
2021/12/13,8:30p,Charlotte Hornets,96,Dallas Mavericks,120,,"19,213",American Airlines Center,Monday
2021/12/13,9:00p,Washington Wizards,107,Denver Nuggets,113,,"14,632",Ball Arena,Monday
2021/12/13,10:30p,Phoenix Suns,95,Los Angeles Clippers,111,,"17,909",Crypto.com Arena,Monday
2021/12/14,7:30p,Toronto Raptors,129,Brooklyn Nets,131,OT,"17,325",Barclays Center,Tuesday
2021/12/14,7:30p,Golden State Warriors,105,New York Knicks,96,,"19,812",Madison Square Garden (IV),Tuesday
2021/12/14,10:00p,Phoenix Suns,111,Portland Trail Blazers,107,OT,"16,184",Moda Center,Tuesday
2021/12/15,7:00p,Houston Rockets,89,Cleveland Cavaliers,124,,"17,131",Rocket Mortgage Fieldhouse,Wednesday
2021/12/15,7:00p,Atlanta Hawks,111,Orlando Magic,99,,"13,576",Amway Center,Wednesday
2021/12/15,7:00p,Miami Heat,101,Philadelphia 76ers,96,,"20,389",Wells Fargo Center,Wednesday
2021/12/15,7:30p,Los Angeles Lakers,107,Dallas Mavericks,104,OT,"20,270",American Airlines Center,Wednesday
2021/12/15,8:00p,Indiana Pacers,99,Milwaukee Bucks,114,,"17,341",Fiserv Forum,Wednesday
2021/12/15,8:00p,New Orleans Pelicans,113,Oklahoma City Thunder,110,,"13,253",Paycom Center,Wednesday
2021/12/15,8:30p,Charlotte Hornets,131,San Antonio Spurs,115,,"14,354",AT&T Center,Wednesday
2021/12/15,9:00p,Minnesota Timberwolves,124,Denver Nuggets,107,,"15,365",Ball Arena,Wednesday
2021/12/15,10:00p,Memphis Grizzlies,113,Portland Trail Blazers,103,,"15,773",Moda Center,Wednesday
2021/12/15,10:00p,Washington Wizards,105,Sacramento Kings,119,,"13,806",Golden 1 Center,Wednesday
2021/12/15,10:00p,Los Angeles Clippers,103,Utah Jazz,124,,"18,306",Vivint Smart Home Arena,Wednesday
2021/12/16,7:00p,Detroit Pistons,113,Indiana Pacers,122,,"13,596",Gainbridge Fieldhouse,Thursday
2021/12/16,7:30p,Philadelphia 76ers,105,Brooklyn Nets,114,,"17,053",Barclays Center,Thursday
2021/12/16,8:00p,New York Knicks,116,Houston Rockets,103,,"13,857",Toyota Center,Thursday
2021/12/16,9:00p,Washington Wizards,98,Phoenix Suns,118,,"16,177",Phoenix Suns Arena,Thursday
2021/12/17,7:00p,Miami Heat,115,Orlando Magic,105,,"14,103",Amway Center,Friday
2021/12/17,7:30p,Denver Nuggets,133,Atlanta Hawks,115,,"16,114",State Farm Arena,Friday
2021/12/17,7:30p,Golden State Warriors,111,Boston Celtics,107,,"19,156",TD Garden,Friday
2021/12/17,8:00p,Milwaukee Bucks,112,New Orleans Pelicans,116,OT,"15,504",Smoothie King Center,Friday
2021/12/17,9:00p,San Antonio Spurs,128,Utah Jazz,126,,"18,306",Vivint Smart Home Arena,Friday
2021/12/17,10:00p,Los Angeles Lakers,92,Minnesota Timberwolves,110,,"17,136",Target Center,Friday
2021/12/17,10:00p,Charlotte Hornets,116,Portland Trail Blazers,125,,"18,399",Moda Center,Friday
2021/12/17,10:00p,Memphis Grizzlies,124,Sacramento Kings,105,,"14,659",Golden 1 Center,Friday
2021/12/18,12:00p,Houston Rockets,116,Detroit Pistons,107,,"13,722",Little Caesars Arena,Saturday
2021/12/18,7:00p,New York Knicks,107,Boston Celtics,114,,"19,156",TD Garden,Saturday
2021/12/18,7:30p,Orlando Magic,100,Brooklyn Nets,93,,"16,292",Barclays Center,Saturday
2021/12/18,7:30p,Golden State Warriors,100,Toronto Raptors,119,,"7,988",Scotiabank Arena,Saturday
2021/12/18,8:00p,Los Angeles Clippers,103,Oklahoma City Thunder,104,,"15,123",Paycom Center,Saturday
2021/12/18,9:00p,Cleveland Cavaliers,119,Milwaukee Bucks,90,,"17,341",Fiserv Forum,Saturday
2021/12/18,9:00p,Washington Wizards,109,Utah Jazz,103,,"18,306",Vivint Smart Home Arena,Saturday
2021/12/19,6:00p,Miami Heat,90,Detroit Pistons,100,,"15,188",Little Caesars Arena,Sunday
2021/12/19,6:00p,Portland Trail Blazers,105,Memphis Grizzlies,100,,"15,977",FedEx Forum,Sunday
2021/12/19,6:00p,San Antonio Spurs,114,Sacramento Kings,121,,"15,091",Golden 1 Center,Sunday
2021/12/19,8:00p,Los Angeles Lakers,110,Chicago Bulls,115,,"21,560",United Center,Sunday
2021/12/19,8:00p,Dallas Mavericks,105,Minnesota Timberwolves,111,,"16,127",Target Center,Sunday
2021/12/19,8:00p,Charlotte Hornets,106,Phoenix Suns,137,,"17,071",Phoenix Suns Arena,Sunday
2021/12/20,7:30p,Philadelphia 76ers,108,Boston Celtics,103,,"19,156",TD Garden,Monday
2021/12/20,8:00p,Houston Rockets,118,Chicago Bulls,133,,"21,150",United Center,Monday
2021/12/20,8:00p,Oklahoma City Thunder,102,Memphis Grizzlies,99,,"15,721",FedEx Forum,Monday
2021/12/20,9:00p,Charlotte Hornets,102,Utah Jazz,112,,"18,306",Vivint Smart Home Arena,Monday
2021/12/20,10:00p,Sacramento Kings,98,Golden State Warriors,113,,"18,064",Chase Center,Monday
2021/12/20,10:30p,San Antonio Spurs,116,Los Angeles Clippers,92,,"18,096",Crypto.com Arena,Monday
2021/12/21,7:30p,Indiana Pacers,96,Miami Heat,125,,"19,600",FTX Arena,Tuesday
2021/12/21,7:30p,Detroit Pistons,91,New York Knicks,105,,"17,906",Madison Square Garden (IV),Tuesday
2021/12/21,8:00p,Portland Trail Blazers,97,New Orleans Pelicans,111,,"15,272",Smoothie King Center,Tuesday
2021/12/21,8:30p,Minnesota Timberwolves,102,Dallas Mavericks,114,,"20,056",American Airlines Center,Tuesday
2021/12/21,10:00p,Phoenix Suns,108,Los Angeles Lakers,90,,"18,997",Crypto.com Arena,Tuesday
2021/12/22,7:30p,Orlando Magic,104,Atlanta Hawks,98,,"15,299",State Farm Arena,Wednesday
2021/12/22,7:30p,Cleveland Cavaliers,101,Boston Celtics,111,,"19,156",TD Garden,Wednesday
2021/12/22,8:00p,Houston Rockets,106,Milwaukee Bucks,126,,"17,341",Fiserv Forum,Wednesday
2021/12/22,8:00p,Denver Nuggets,94,Oklahoma City Thunder,108,,"14,932",Paycom Center,Wednesday
2021/12/22,10:00p,Los Angeles Clippers,105,Sacramento Kings,89,,"15,386",Golden 1 Center,Wednesday
2021/12/23,7:00p,Houston Rockets,106,Indiana Pacers,118,,"15,089",Gainbridge Fieldhouse,Thursday
2021/12/23,7:00p,New Orleans Pelicans,110,Orlando Magic,104,,"13,954",Amway Center,Thursday
2021/12/23,7:00p,Atlanta Hawks,98,Philadelphia 76ers,96,,"20,408",Wells Fargo Center,Thursday
2021/12/23,7:30p,Detroit Pistons,112,Miami Heat,115,,"19,600",FTX Arena,Thursday
2021/12/23,7:30p,Washington Wizards,124,New York Knicks,117,,"18,208",Madison Square Garden (IV),Thursday
2021/12/23,8:30p,Milwaukee Bucks,102,Dallas Mavericks,95,,"19,654",American Airlines Center,Thursday
2021/12/23,9:00p,Charlotte Hornets,115,Denver Nuggets,107,,"17,003",Ball Arena,Thursday
2021/12/23,9:00p,Oklahoma City Thunder,101,Phoenix Suns,113,,"17,071",Phoenix Suns Arena,Thursday
2021/12/23,9:00p,Minnesota Timberwolves,116,Utah Jazz,128,,"18,306",Vivint Smart Home Arena,Thursday
2021/12/23,10:00p,Memphis Grizzlies,104,Golden State Warriors,113,,"18,064",Chase Center,Thursday
2021/12/23,10:30p,San Antonio Spurs,138,Los Angeles Lakers,110,,"18,997",Crypto.com Arena,Thursday
2021/12/25,12:00p,Atlanta Hawks,87,New York Knicks,101,,"19,812",Madison Square Garden (IV),Saturday
2021/12/25,2:30p,Boston Celtics,113,Milwaukee Bucks,117,,"17,341",Fiserv Forum,Saturday
2021/12/25,5:00p,Golden State Warriors,116,Phoenix Suns,107,,"17,071",Phoenix Suns Arena,Saturday
2021/12/25,8:00p,Brooklyn Nets,122,Los Angeles Lakers,115,,"18,997",Crypto.com Arena,Saturday
2021/12/25,10:30p,Dallas Mavericks,116,Utah Jazz,120,,"18,306",Vivint Smart Home Arena,Saturday
2021/12/26,3:30p,Orlando Magic,83,Miami Heat,93,,"19,600",FTX Arena,Sunday
2021/12/26,6:00p,Toronto Raptors,99,Cleveland Cavaliers,144,,"19,432",Rocket Mortgage Fieldhouse,Sunday
2021/12/26,6:00p,Memphis Grizzlies,127,Sacramento Kings,102,,"15,685",Golden 1 Center,Sunday
2021/12/26,6:00p,Philadelphia 76ers,117,Washington Wizards,96,,"16,767",Capital One Arena,Sunday
2021/12/26,7:00p,New Orleans Pelicans,112,Oklahoma City Thunder,117,,"15,608",Paycom Center,Sunday
2021/12/26,7:00p,Detroit Pistons,109,San Antonio Spurs,144,,"14,715",AT&T Center,Sunday
2021/12/26,8:00p,Indiana Pacers,105,Chicago Bulls,113,,"20,475",United Center,Sunday
2021/12/26,9:00p,Denver Nuggets,103,Los Angeles Clippers,100,,"17,759",Crypto.com Arena,Sunday
2021/12/27,7:00p,Houston Rockets,99,Charlotte Hornets,123,,"19,349",Spectrum Center,Monday
2021/12/27,7:30p,Chicago Bulls,130,Atlanta Hawks,118,,"17,049",State Farm Arena,Monday
2021/12/27,8:00p,Boston Celtics,103,Minnesota Timberwolves,108,,"15,962",Target Center,Monday
2021/12/27,8:30p,Utah Jazz,110,San Antonio Spurs,104,,"16,255",AT&T Center,Monday
2021/12/27,9:00p,Memphis Grizzlies,114,Phoenix Suns,113,,"17,071",Phoenix Suns Arena,Monday
2021/12/27,10:00p,Dallas Mavericks,132,Portland Trail Blazers,117,,"18,430",Moda Center,Monday
2021/12/27,10:30p,Brooklyn Nets,124,Los Angeles Clippers,108,,"17,128",Crypto.com Arena,Monday
2021/12/28,7:00p,Milwaukee Bucks,127,Orlando Magic,110,,"16,696",Amway Center,Tuesday
2021/12/28,7:30p,Washington Wizards,112,Miami Heat,119,,"19,600",FTX Arena,Tuesday
2021/12/28,7:30p,Philadelphia 76ers,114,Toronto Raptors,109,,"6,960",Scotiabank Arena,Tuesday
2021/12/28,8:00p,Los Angeles Lakers,132,Houston Rockets,123,,"18,104",Toyota Center,Tuesday
2021/12/28,8:00p,New York Knicks,96,Minnesota Timberwolves,88,,"16,339",Target Center,Tuesday
2021/12/28,8:00p,Cleveland Cavaliers,104,New Orleans Pelicans,108,,"15,835",Smoothie King Center,Tuesday
2021/12/28,10:00p,Denver Nuggets,89,Golden State Warriors,86,,"18,064",Chase Center,Tuesday
