Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2021/01/28,10:00p,Golden State Warriors,93,Phoenix Suns,114,,0,Phoenix Suns Arena,Thursday
2021/01/29,7:00p,Indiana Pacers,105,Charlotte Hornets,108,,0,Spectrum Center,Friday
2021/01/29,7:00p,Atlanta Hawks,116,Washington Wizards,100,,0,Capital One Arena,Friday
2021/01/29,7:30p,Milwaukee Bucks,126,New Orleans Pelicans,131,,"1,440",Smoothie King Center,Friday
2021/01/29,7:30p,Cleveland Cavaliers,81,New York Knicks,102,,0,Madison Square Garden (IV),Friday
2021/01/29,7:30p,Sacramento Kings,126,Toronto Raptors,124,,0,Amalie Arena,Friday
2021/01/29,8:00p,Philadelphia 76ers,118,Minnesota Timberwolves,94,,0,Target Center,Friday
2021/01/29,8:00p,Brooklyn Nets,147,Oklahoma City Thunder,125,,0,Chesapeake Energy Arena,Friday
2021/01/29,8:00p,Los Angeles Clippers,116,Orlando Magic,90,,"3,763",Amway Center,Friday
2021/01/29,8:30p,Denver Nuggets,109,San Antonio Spurs,119,,0,AT&T Center,Friday
2021/01/29,10:00p,Dallas Mavericks,101,Utah Jazz,120,,"1,932",Vivint Smart Home Arena,Friday
2021/01/30,8:00p,Portland Trail Blazers,123,Chicago Bulls,122,,0,United Center,Saturday
2021/01/30,8:00p,Milwaukee Bucks,114,Charlotte Hornets,126,,0,Spectrum Center,Saturday
2021/01/30,8:00p,Sacramento Kings,104,Miami Heat,105,,0,AmericanAirlines Arena,Saturday
2021/01/30,8:00p,Houston Rockets,126,New Orleans Pelicans,112,,"1,440",Smoothie King Center,Saturday
2021/01/30,8:30p,Los Angeles Lakers,96,Boston Celtics,95,,0,TD Garden,Saturday
2021/01/30,8:30p,Memphis Grizzlies,129,San Antonio Spurs,112,,0,AT&T Center,Saturday
2021/01/30,9:00p,Phoenix Suns,111,Dallas Mavericks,105,,0,American Airlines Center,Saturday
2021/01/30,10:00p,Detroit Pistons,91,Golden State Warriors,118,,0,Chase Center,Saturday
2021/01/31,1:00p,Los Angeles Clippers,129,New York Knicks,115,,0,Madison Square Garden (IV),Sunday
2021/01/31,3:30p,Utah Jazz,117,Denver Nuggets,128,,0,Ball Arena,Sunday
2021/01/31,7:00p,Philadelphia 76ers,119,Indiana Pacers,110,,0,Bankers Life Fieldhouse,Sunday
2021/01/31,7:00p,Orlando Magic,102,Toronto Raptors,115,,0,Amalie Arena,Sunday
2021/01/31,7:00p,Brooklyn Nets,146,Washington Wizards,149,,0,Capital One Arena,Sunday
2021/01/31,8:00p,Cleveland Cavaliers,104,Minnesota Timberwolves,109,,0,Target Center,Sunday
2021/02/01,7:30p,Los Angeles Lakers,107,Atlanta Hawks,99,,"1,341",State Farm Arena,Monday
2021/02/01,7:30p,Charlotte Hornets,129,Miami Heat,121,OT,0,AmericanAirlines Arena,Monday
2021/02/01,8:00p,New York Knicks,102,Chicago Bulls,110,,0,United Center,Monday
2021/02/01,8:00p,Minnesota Timberwolves,98,Cleveland Cavaliers,100,,0,Rocket Mortgage Fieldhouse,Monday
2021/02/01,8:00p,Portland Trail Blazers,106,Milwaukee Bucks,134,,0,Fiserv Forum,Monday
2021/02/01,8:00p,Sacramento Kings,118,New Orleans Pelicans,109,,"1,440",Smoothie King Center,Monday
2021/02/01,8:00p,Houston Rockets,136,Oklahoma City Thunder,106,,0,Chesapeake Energy Arena,Monday
2021/02/01,8:30p,Phoenix Suns,109,Dallas Mavericks,108,,0,American Airlines Center,Monday
2021/02/01,8:30p,Memphis Grizzlies,133,San Antonio Spurs,102,,0,AT&T Center,Monday
2021/02/02,7:00p,Toronto Raptors,123,Orlando Magic,108,,"3,211",Amway Center,Tuesday
2021/02/02,7:30p,Los Angeles Clippers,120,Brooklyn Nets,124,,0,Barclays Center,Tuesday
2021/02/02,8:00p,Memphis Grizzlies,116,Indiana Pacers,134,,0,Bankers Life Fieldhouse,Tuesday
2021/02/02,8:00p,Portland Trail Blazers,132,Washington Wizards,121,,0,Capital One Arena,Tuesday
2021/02/02,10:00p,Boston Celtics,111,Golden State Warriors,107,,0,Chase Center,Tuesday
2021/02/02,10:00p,Detroit Pistons,105,Utah Jazz,117,,"3,902",Vivint Smart Home Arena,Tuesday
2021/02/03,7:00p,Philadelphia 76ers,118,Charlotte Hornets,111,,0,Spectrum Center,Wednesday
2021/02/03,7:00p,Indiana Pacers,110,Milwaukee Bucks,130,,0,Fiserv Forum,Wednesday
2021/02/03,7:30p,Dallas Mavericks,122,Atlanta Hawks,116,,"1,259",State Farm Arena,Wednesday
2021/02/03,8:00p,New York Knicks,107,Chicago Bulls,103,,0,United Center,Wednesday
2021/02/03,8:00p,Los Angeles Clippers,121,Cleveland Cavaliers,99,,"1,944",Rocket Mortgage Fieldhouse,Wednesday
2021/02/03,8:00p,Washington Wizards,103,Miami Heat,100,,0,AmericanAirlines Arena,Wednesday
2021/02/03,8:00p,Houston Rockets,87,Oklahoma City Thunder,104,,0,Chesapeake Energy Arena,Wednesday
2021/02/03,8:30p,Minnesota Timberwolves,108,San Antonio Spurs,111,,0,AT&T Center,Wednesday
2021/02/03,9:30p,Phoenix Suns,101,New Orleans Pelicans,123,,"1,440",Smoothie King Center,Wednesday
2021/02/03,10:00p,Boston Celtics,111,Sacramento Kings,116,,0,Golden 1 Center,Wednesday
2021/02/04,7:30p,Utah Jazz,112,Atlanta Hawks,91,,"1,261",State Farm Arena,Thursday
2021/02/04,7:30p,Golden State Warriors,147,Dallas Mavericks,116,,0,American Airlines Center,Thursday
2021/02/04,8:00p,Portland Trail Blazers,121,Philadelphia 76ers,105,,0,Wells Fargo Center,Thursday
2021/02/04,9:00p,Houston Rockets,115,Memphis Grizzlies,103,,"1,762",FedEx Forum,Thursday
2021/02/04,10:00p,Denver Nuggets,93,Los Angeles Lakers,114,,0,STAPLES Center,Thursday
2021/02/05,7:00p,New Orleans Pelicans,114,Indiana Pacers,113,,0,Bankers Life Fieldhouse,Friday
2021/02/05,7:00p,Chicago Bulls,119,Orlando Magic,123,,"3,535",Amway Center,Friday
2021/02/05,7:30p,Toronto Raptors,123,Brooklyn Nets,117,,0,Barclays Center,Friday
2021/02/05,7:30p,Milwaukee Bucks,123,Cleveland Cavaliers,105,,"2,720",Rocket Mortgage Fieldhouse,Friday
2021/02/05,8:00p,Utah Jazz,138,Charlotte Hornets,121,,0,Spectrum Center,Friday
2021/02/05,8:00p,Washington Wizards,95,Miami Heat,122,,0,AmericanAirlines Arena,Friday
2021/02/05,8:00p,Minnesota Timberwolves,106,Oklahoma City Thunder,103,,0,Chesapeake Energy Arena,Friday
2021/02/05,9:00p,Detroit Pistons,92,Phoenix Suns,109,,0,Phoenix Suns Arena,Friday
2021/02/05,10:00p,Boston Celtics,119,Los Angeles Clippers,115,,0,STAPLES Center,Friday
2021/02/06,1:00p,Portland Trail Blazers,99,New York Knicks,110,,0,Madison Square Garden (IV),Saturday
2021/02/06,5:00p,Denver Nuggets,114,Sacramento Kings,119,,0,Golden 1 Center,Saturday
2021/02/06,7:00p,Chicago Bulls,118,Orlando Magic,92,,"3,880",Amway Center,Saturday
2021/02/06,8:00p,Toronto Raptors,121,Atlanta Hawks,132,,991,State Farm Arena,Saturday
2021/02/06,8:00p,Milwaukee Bucks,124,Cleveland Cavaliers,99,,"2,720",Rocket Mortgage Fieldhouse,Saturday
2021/02/06,8:00p,San Antonio Spurs,111,Houston Rockets,106,,"3,313",Toyota Center,Saturday
2021/02/06,8:00p,Minnesota Timberwolves,118,Oklahoma City Thunder,120,,0,Chesapeake Energy Arena,Saturday
2021/02/06,8:00p,Brooklyn Nets,108,Philadelphia 76ers,124,,0,Wells Fargo Center,Saturday
2021/02/06,8:30p,Golden State Warriors,132,Dallas Mavericks,134,,0,American Airlines Center,Saturday
2021/02/06,9:00p,Memphis Grizzlies,109,New Orleans Pelicans,118,,"1,440",Smoothie King Center,Saturday
2021/02/06,10:00p,Detroit Pistons,129,Los Angeles Lakers,135,2OT,0,STAPLES Center,Saturday
2021/02/07,1:00p,Washington Wizards,97,Charlotte Hornets,119,,0,Spectrum Center,Sunday
2021/02/07,1:00p,Utah Jazz,103,Indiana Pacers,95,,0,Bankers Life Fieldhouse,Sunday
2021/02/07,1:00p,Miami Heat,109,New York Knicks,103,,0,Madison Square Garden (IV),Sunday
2021/02/07,2:00p,Boston Celtics,91,Phoenix Suns,100,,"1,493",Phoenix Suns Arena,Sunday
2021/02/07,3:00p,Sacramento Kings,113,Los Angeles Clippers,110,,0,STAPLES Center,Sunday
2021/02/08,7:00p,Houston Rockets,94,Charlotte Hornets,119,,0,Spectrum Center,Monday
2021/02/08,8:00p,Washington Wizards,105,Chicago Bulls,101,,0,United Center,Monday
2021/02/08,8:00p,Toronto Raptors,128,Memphis Grizzlies,113,,"1,844",FedEx Forum,Monday
2021/02/08,8:30p,Minnesota Timberwolves,122,Dallas Mavericks,127,,"1,000",American Airlines Center,Monday
2021/02/08,8:30p,Golden State Warriors,100,San Antonio Spurs,105,,0,AT&T Center,Monday
2021/02/08,9:00p,Cleveland Cavaliers,113,Phoenix Suns,119,,"1,485",Phoenix Suns Arena,Monday
2021/02/08,9:30p,Milwaukee Bucks,125,Denver Nuggets,112,,0,Ball Arena,Monday
2021/02/08,10:00p,Oklahoma City Thunder,112,Los Angeles Lakers,119,OT,0,STAPLES Center,Monday
2021/02/09,7:00p,Brooklyn Nets,111,Detroit Pistons,122,,0,Little Caesars Arena,Tuesday
2021/02/09,7:30p,New York Knicks,96,Miami Heat,98,,0,AmericanAirlines Arena,Tuesday
2021/02/09,7:30p,Houston Rockets,101,New Orleans Pelicans,130,,"1,900",Smoothie King Center,Tuesday
2021/02/09,8:30p,Golden State Warriors,114,San Antonio Spurs,91,,0,AT&T Center,Tuesday
2021/02/09,10:00p,Orlando Magic,97,Portland Trail Blazers,106,,0,Moda Center,Tuesday
2021/02/09,10:00p,Philadelphia 76ers,119,Sacramento Kings,111,,0,Golden 1 Center,Tuesday
2021/02/09,10:00p,Boston Celtics,108,Utah Jazz,122,,"3,902",Vivint Smart Home Arena,Tuesday
2021/02/10,7:00p,Toronto Raptors,137,Washington Wizards,115,,0,Capital One Arena,Wednesday
2021/02/10,7:30p,Atlanta Hawks,117,Dallas Mavericks,118,,"1,000",American Airlines Center,Wednesday
2021/02/10,8:00p,Indiana Pacers,94,Brooklyn Nets,104,,0,Barclays Center,Wednesday
2021/02/10,8:00p,Charlotte Hornets,114,Memphis Grizzlies,130,,"1,830",FedEx Forum,Wednesday
2021/02/10,8:00p,Los Angeles Clippers,119,Minnesota Timberwolves,112,,0,Target Center,Wednesday
2021/02/10,9:00p,New Orleans Pelicans,116,Chicago Bulls,129,,0,United Center,Wednesday
2021/02/10,9:00p,Cleveland Cavaliers,95,Denver Nuggets,133,,0,Ball Arena,Wednesday
2021/02/10,10:00p,Oklahoma City Thunder,113,Los Angeles Lakers,114,OT,0,STAPLES Center,Wednesday
2021/02/10,10:00p,Milwaukee Bucks,124,Phoenix Suns,125,,"1,491",Phoenix Suns Arena,Wednesday
2021/02/11,7:30p,Toronto Raptors,106,Boston Celtics,120,,0,TD Garden,Thursday
2021/02/11,7:30p,Miami Heat,101,Houston Rockets,94,,"3,251",Toyota Center,Thursday
2021/02/11,8:00p,Indiana Pacers,111,Detroit Pistons,95,,0,Little Caesars Arena,Thursday
2021/02/11,10:00p,Orlando Magic,105,Golden State Warriors,111,,0,Chase Center,Thursday
2021/02/11,10:00p,Philadelphia 76ers,114,Portland Trail Blazers,118,,0,Moda Center,Thursday
2021/02/12,7:00p,Minnesota Timberwolves,114,Charlotte Hornets,120,,0,Spectrum Center,Friday
2021/02/12,7:00p,New York Knicks,109,Washington Wizards,91,,0,Capital One Arena,Friday
2021/02/12,7:30p,San Antonio Spurs,125,Atlanta Hawks,114,,"1,451",State Farm Arena,Friday
2021/02/12,7:30p,New Orleans Pelicans,130,Dallas Mavericks,143,,"1,514",American Airlines Center,Friday
2021/02/12,8:00p,Detroit Pistons,108,Boston Celtics,102,,0,TD Garden,Friday
2021/02/12,8:00p,Los Angeles Clippers,125,Chicago Bulls,106,,0,United Center,Friday
2021/02/12,9:00p,Oklahoma City Thunder,95,Denver Nuggets,97,,0,Ball Arena,Friday
2021/02/12,9:00p,Milwaukee Bucks,115,Utah Jazz,129,,"3,902",Vivint Smart Home Arena,Friday
2021/02/12,10:00p,Memphis Grizzlies,105,Los Angeles Lakers,115,,0,STAPLES Center,Friday
2021/02/12,10:00p,Cleveland Cavaliers,110,Portland Trail Blazers,129,,0,Moda Center,Friday
2021/02/12,10:00p,Orlando Magic,123,Sacramento Kings,112,,0,Golden 1 Center,Friday
2021/02/13,3:00p,Philadelphia 76ers,111,Phoenix Suns,120,,"1,652",Phoenix Suns Arena,Saturday
2021/02/13,7:30p,Indiana Pacers,125,Atlanta Hawks,113,,"1,393",State Farm Arena,Saturday
2021/02/13,8:00p,Houston Rockets,99,New York Knicks,121,,0,Madison Square Garden (IV),Saturday
2021/02/13,8:30p,Brooklyn Nets,134,Golden State Warriors,117,,0,Chase Center,Saturday
2021/02/13,9:00p,Miami Heat,94,Utah Jazz,112,,"3,902",Vivint Smart Home Arena,Saturday
2021/02/14,1:00p,Boston Celtics,91,Washington Wizards,104,,0,Capital One Arena,Sunday
2021/02/14,7:00p,San Antonio Spurs,122,Charlotte Hornets,110,,0,Spectrum Center,Sunday
2021/02/14,7:00p,New Orleans Pelicans,112,Detroit Pistons,123,,0,Little Caesars Arena,Sunday
2021/02/14,7:00p,Minnesota Timberwolves,116,Toronto Raptors,112,,0,Amalie Arena,Sunday
2021/02/14,7:30p,Portland Trail Blazers,121,Dallas Mavericks,118,,"2,211",American Airlines Center,Sunday
2021/02/14,8:00p,Milwaukee Bucks,109,Oklahoma City Thunder,114,,0,Chesapeake Energy Arena,Sunday
2021/02/14,9:00p,Orlando Magic,90,Phoenix Suns,109,,"1,732",Phoenix Suns Arena,Sunday
2021/02/14,10:00p,Los Angeles Lakers,105,Denver Nuggets,122,,0,Ball Arena,Sunday
2021/02/14,10:00p,Cleveland Cavaliers,111,Los Angeles Clippers,128,,0,STAPLES Center,Sunday
2021/02/14,10:00p,Memphis Grizzlies,124,Sacramento Kings,110,,0,Golden 1 Center,Sunday
2021/02/15,7:00p,Chicago Bulls,120,Indiana Pacers,112,OT,0,Bankers Life Fieldhouse,Monday
2021/02/15,7:00p,Houston Rockets,119,Washington Wizards,131,,0,Capital One Arena,Monday
2021/02/15,7:30p,Atlanta Hawks,112,New York Knicks,123,,0,Madison Square Garden (IV),Monday
2021/02/15,9:00p,Philadelphia 76ers,123,Utah Jazz,134,,"3,902",Vivint Smart Home Arena,Monday
2021/02/15,10:00p,Cleveland Cavaliers,98,Golden State Warriors,129,,,Chase Center,Monday
2021/02/15,10:00p,Miami Heat,118,Los Angeles Clippers,125,,0,STAPLES Center,Monday
2021/02/15,10:00p,Brooklyn Nets,136,Sacramento Kings,125,,0,Golden 1 Center,Monday
2021/02/16,7:00p,Denver Nuggets,99,Boston Celtics,112,,0,TD Garden,Tuesday
2021/02/16,8:00p,New Orleans Pelicans,144,Memphis Grizzlies,113,,"1,982",FedEx Forum,Tuesday
2021/02/16,8:00p,Toronto Raptors,124,Milwaukee Bucks,113,,250,Fiserv Forum,Tuesday
2021/02/16,8:00p,Los Angeles Lakers,112,Minnesota Timberwolves,104,,0,Target Center,Tuesday
2021/02/16,8:00p,Portland Trail Blazers,115,Oklahoma City Thunder,104,,0,Chesapeake Energy Arena,Tuesday
2021/02/16,10:30p,Brooklyn Nets,128,Phoenix Suns,124,,"3,181",Phoenix Suns Arena,Tuesday
2021/02/17,7:00p,New York Knicks,89,Orlando Magic,107,,"4,249",Amway Center,Wednesday
2021/02/17,7:30p,Atlanta Hawks,122,Boston Celtics,114,,0,TD Garden,Wednesday
2021/02/17,7:30p,Houston Rockets,113,Philadelphia 76ers,118,,0,Wells Fargo Center,Wednesday
2021/02/17,8:00p,Detroit Pistons,102,Chicago Bulls,105,,0,United Center,Wednesday
2021/02/17,8:00p,Indiana Pacers,134,Minnesota Timberwolves,128,OT,0,Target Center,Wednesday
2021/02/17,8:00p,Denver Nuggets,128,Washington Wizards,130,,0,Capital One Arena,Wednesday
2021/02/17,9:00p,Oklahoma City Thunder,113,Memphis Grizzlies,122,,0,FedEx Forum,Wednesday
2021/02/17,9:00p,Portland Trail Blazers,126,New Orleans Pelicans,124,,"1,940",Smoothie King Center,Wednesday
2021/02/17,10:00p,Miami Heat,112,Golden State Warriors,120,OT,,Chase Center,Wednesday
2021/02/17,10:00p,Utah Jazz,114,Los Angeles Clippers,96,,,STAPLES Center,Wednesday
2021/02/18,7:30p,Toronto Raptors,110,Milwaukee Bucks,96,,500,Fiserv Forum,Thursday
2021/02/18,10:00p,Brooklyn Nets,109,Los Angeles Lakers,98,,0,STAPLES Center,Thursday
2021/02/18,10:00p,Miami Heat,118,Sacramento Kings,110,,0,Golden 1 Center,Thursday
2021/02/19,7:00p,Denver Nuggets,120,Cleveland Cavaliers,103,,"2,720",Rocket Mortgage Fieldhouse,Friday
2021/02/19,7:00p,Golden State Warriors,120,Orlando Magic,124,,"4,287",Amway Center,Friday
2021/02/19,7:30p,Atlanta Hawks,109,Boston Celtics,121,,0,TD Garden,Friday
2021/02/19,7:30p,Chicago Bulls,105,Philadelphia 76ers,112,,0,Wells Fargo Center,Friday
2021/02/19,8:00p,Detroit Pistons,95,Memphis Grizzlies,109,,"1,795",FedEx Forum,Friday
2021/02/19,8:00p,Oklahoma City Thunder,85,Milwaukee Bucks,98,,750,Fiserv Forum,Friday
2021/02/19,8:00p,Phoenix Suns,132,New Orleans Pelicans,114,,"1,940",Smoothie King Center,Friday
2021/02/19,9:00p,Toronto Raptors,86,Minnesota Timberwolves,81,,0,Target Center,Friday
2021/02/19,10:00p,Utah Jazz,112,Los Angeles Clippers,116,,0,STAPLES Center,Friday
2021/02/20,8:00p,Golden State Warriors,100,Charlotte Hornets,102,,0,Spectrum Center,Saturday
2021/02/20,8:30p,Miami Heat,96,Los Angeles Lakers,94,,0,STAPLES Center,Saturday
2021/02/20,9:00p,Sacramento Kings,114,Chicago Bulls,122,,0,United Center,Saturday
2021/02/20,9:00p,Phoenix Suns,128,Memphis Grizzlies,97,,"1,994",FedEx Forum,Saturday
2021/02/20,10:00p,Washington Wizards,118,Portland Trail Blazers,111,,0,Moda Center,Saturday
2021/02/21,3:30p,Boston Celtics,115,New Orleans Pelicans,120,OT,"1,940",Smoothie King Center,Sunday
2021/02/21,7:00p,Oklahoma City Thunder,117,Cleveland Cavaliers,101,,"2,720",Rocket Mortgage Fieldhouse,Sunday
2021/02/21,7:00p,Minnesota Timberwolves,99,New York Knicks,103,,0,Madison Square Garden (IV),Sunday
2021/02/21,7:00p,Detroit Pistons,96,Orlando Magic,105,,"4,002",Amway Center,Sunday
2021/02/21,7:00p,Philadelphia 76ers,103,Toronto Raptors,110,,0,Amalie Arena,Sunday
2021/02/21,7:30p,Denver Nuggets,115,Atlanta Hawks,123,,"1,362",State Farm Arena,Sunday
2021/02/21,8:00p,Brooklyn Nets,112,Los Angeles Clippers,108,,,STAPLES Center,Sunday
2021/02/21,9:00p,Sacramento Kings,115,Milwaukee Bucks,128,,"1,800",Fiserv Forum,Sunday
2021/02/22,8:00p,Chicago Bulls,120,Houston Rockets,100,,"3,025",Toyota Center,Monday
2021/02/22,8:30p,Memphis Grizzlies,92,Dallas Mavericks,102,,"2,099",American Airlines Center,Monday
2021/02/22,9:00p,Miami Heat,108,Oklahoma City Thunder,94,,0,Chesapeake Energy Arena,Monday
2021/02/22,9:00p,Portland Trail Blazers,100,Phoenix Suns,132,,"3,213",Phoenix Suns Arena,Monday
2021/02/22,9:00p,Charlotte Hornets,110,Utah Jazz,132,,"3,902",Vivint Smart Home Arena,Monday
2021/02/22,10:00p,Washington Wizards,127,Los Angeles Lakers,124,OT,0,STAPLES Center,Monday
2021/02/23,7:00p,Atlanta Hawks,111,Cleveland Cavaliers,112,,"2,720",Rocket Mortgage Fieldhouse,Tuesday
2021/02/23,7:00p,Detroit Pistons,105,Orlando Magic,93,,"3,631",Amway Center,Tuesday
2021/02/23,7:30p,Sacramento Kings,118,Brooklyn Nets,127,,324,Barclays Center,Tuesday
2021/02/23,7:30p,Boston Celtics,107,Dallas Mavericks,110,,"3,338",American Airlines Center,Tuesday
2021/02/23,7:30p,Golden State Warriors,114,New York Knicks,106,,"1,981",Madison Square Garden (IV),Tuesday
2021/02/23,7:30p,Philadelphia 76ers,109,Toronto Raptors,102,,0,Amalie Arena,Tuesday
2021/02/23,8:00p,Minnesota Timberwolves,112,Milwaukee Bucks,139,,"1,800",Fiserv Forum,Tuesday
2021/02/23,10:00p,Portland Trail Blazers,106,Denver Nuggets,111,,0,Ball Arena,Tuesday
2021/02/23,10:00p,Washington Wizards,116,Los Angeles Clippers,135,,0,STAPLES Center,Tuesday
2021/02/24,7:30p,Boston Celtics,112,Atlanta Hawks,127,,"1,537",State Farm Arena,Wednesday
2021/02/24,7:30p,Houston Rockets,96,Cleveland Cavaliers,112,,"2,720",Rocket Mortgage Fieldhouse,Wednesday
2021/02/24,7:30p,Golden State Warriors,111,Indiana Pacers,107,,0,Bankers Life Fieldhouse,Wednesday
2021/02/24,8:00p,Minnesota Timberwolves,126,Chicago Bulls,133,OT,0,United Center,Wednesday
2021/02/24,8:00p,Toronto Raptors,108,Miami Heat,116,,0,AmericanAirlines Arena,Wednesday
2021/02/24,8:00p,Detroit Pistons,118,New Orleans Pelicans,128,,"2,700",Smoothie King Center,Wednesday
2021/02/24,8:00p,San Antonio Spurs,99,Oklahoma City Thunder,102,,0,Chesapeake Energy Arena,Wednesday
2021/02/24,9:00p,Charlotte Hornets,124,Phoenix Suns,121,,"3,296",Phoenix Suns Arena,Wednesday
2021/02/24,10:00p,Los Angeles Lakers,89,Utah Jazz,114,,"4,912",Vivint Smart Home Arena,Wednesday
2021/02/25,7:00p,Dallas Mavericks,97,Philadelphia 76ers,111,,0,Wells Fargo Center,Thursday
2021/02/25,7:30p,Orlando Magic,92,Brooklyn Nets,129,,327,Barclays Center,Thursday
2021/02/25,7:30p,Sacramento Kings,121,New York Knicks,140,,"1,981",Madison Square Garden (IV),Thursday
2021/02/25,8:00p,Los Angeles Clippers,94,Memphis Grizzlies,122,,"1,896",FedEx Forum,Thursday
2021/02/25,9:00p,Washington Wizards,112,Denver Nuggets,110,,0,Ball Arena,Thursday
2021/02/25,9:30p,New Orleans Pelicans,125,Milwaukee Bucks,129,,"1,800",Fiserv Forum,Thursday
2021/02/26,7:30p,Indiana Pacers,112,Boston Celtics,118,,0,TD Garden,Friday
2021/02/26,7:30p,Houston Rockets,111,Toronto Raptors,122,,0,Amalie Arena,Friday
2021/02/26,8:00p,Phoenix Suns,106,Chicago Bulls,97,,0,United Center,Friday
2021/02/26,8:00p,Sacramento Kings,110,Detroit Pistons,107,,0,Little Caesars Arena,Friday
2021/02/26,8:00p,Los Angeles Clippers,119,Memphis Grizzlies,99,,"2,039",FedEx Forum,Friday
2021/02/26,8:00p,Utah Jazz,116,Miami Heat,124,,0,AmericanAirlines Arena,Friday
2021/02/26,8:00p,Atlanta Hawks,109,Oklahoma City Thunder,118,,0,Chesapeake Energy Arena,Friday
2021/02/26,10:00p,Charlotte Hornets,121,Golden State Warriors,130,,0,Chase Center,Friday
2021/02/26,10:00p,Portland Trail Blazers,93,Los Angeles Lakers,102,,0,STAPLES Center,Friday
2021/02/27,7:00p,Cleveland Cavaliers,112,Philadelphia 76ers,109,OT,0,Wells Fargo Center,Saturday
2021/02/27,7:00p,Minnesota Timberwolves,112,Washington Wizards,128,,0,Capital One Arena,Saturday
2021/02/27,8:00p,Indiana Pacers,107,New York Knicks,110,,"1,981",Madison Square Garden (IV),Saturday
2021/02/27,8:00p,Denver Nuggets,126,Oklahoma City Thunder,96,,0,Chesapeake Energy Arena,Saturday
2021/02/27,8:00p,Utah Jazz,124,Orlando Magic,109,,"4,242",Amway Center,Saturday
2021/02/27,8:00p,New Orleans Pelicans,114,San Antonio Spurs,117,,0,AT&T Center,Saturday
2021/02/27,8:30p,Dallas Mavericks,115,Brooklyn Nets,98,,684,Barclays Center,Saturday
2021/02/28,3:30p,Los Angeles Clippers,100,Milwaukee Bucks,105,,"1,800",Fiserv Forum,Sunday
2021/02/28,7:00p,Washington Wizards,110,Boston Celtics,111,,0,TD Garden,Sunday
2021/02/28,8:00p,New York Knicks,109,Detroit Pistons,90,,0,Little Caesars Arena,Sunday
2021/02/28,8:00p,Memphis Grizzlies,133,Houston Rockets,84,,"3,284",Toyota Center,Sunday
2021/02/28,8:00p,Golden State Warriors,91,Los Angeles Lakers,117,,0,STAPLES Center,Sunday
2021/02/28,8:00p,Atlanta Hawks,99,Miami Heat,109,,0,AmericanAirlines Arena,Sunday
2021/02/28,9:00p,Phoenix Suns,118,Minnesota Timberwolves,99,,0,Target Center,Sunday
2021/02/28,10:00p,Charlotte Hornets,127,Sacramento Kings,126,,0,Golden 1 Center,Sunday
2021/03/01,7:00p,Dallas Mavericks,130,Orlando Magic,124,,"3,766",Amway Center,Monday
2021/03/01,7:00p,Indiana Pacers,114,Philadelphia 76ers,130,,0,Wells Fargo Center,Monday
2021/03/01,8:00p,Denver Nuggets,118,Chicago Bulls,112,,0,United Center,Monday
2021/03/01,8:00p,Utah Jazz,124,New Orleans Pelicans,129,,"2,700",Smoothie King Center,Monday
2021/03/01,8:30p,Brooklyn Nets,124,San Antonio Spurs,113,OT,0,AT&T Center,Monday
2021/03/01,9:00p,Cleveland Cavaliers,101,Houston Rockets,90,,"3,046",Toyota Center,Monday
2021/03/01,10:30p,Charlotte Hornets,111,Portland Trail Blazers,123,,0,Moda Center,Monday
2021/03/02,7:00p,Memphis Grizzlies,125,Washington Wizards,111,,0,Capital One Arena,Tuesday
2021/03/02,7:30p,Los Angeles Clippers,112,Boston Celtics,117,,0,TD Garden,Tuesday
2021/03/02,7:30p,Atlanta Hawks,94,Miami Heat,80,,0,AmericanAirlines Arena,Tuesday
2021/03/02,8:30p,New York Knicks,93,San Antonio Spurs,119,,0,AT&T Center,Tuesday
2021/03/02,9:00p,Denver Nuggets,128,Milwaukee Bucks,97,,"1,800",Fiserv Forum,Tuesday
2021/03/02,10:00p,Phoenix Suns,114,Los Angeles Lakers,104,,0,STAPLES Center,Tuesday
2021/03/03,7:00p,Indiana Pacers,114,Cleveland Cavaliers,111,,"2,720",Rocket Mortgage Fieldhouse,Wednesday
2021/03/03,7:00p,Utah Jazz,123,Philadelphia 76ers,131,OT,0,Wells Fargo Center,Wednesday
2021/03/03,7:00p,Detroit Pistons,129,Toronto Raptors,105,,0,Amalie Arena,Wednesday
2021/03/03,7:30p,Brooklyn Nets,132,Houston Rockets,114,,"3,615",Toyota Center,Wednesday
2021/03/03,8:00p,Charlotte Hornets,135,Minnesota Timberwolves,102,,0,Target Center,Wednesday
2021/03/03,8:00p,Chicago Bulls,128,New Orleans Pelicans,124,,"2,700",Smoothie King Center,Wednesday
2021/03/03,8:00p,Atlanta Hawks,115,Orlando Magic,112,,"3,969",Amway Center,Wednesday
2021/03/03,8:30p,Oklahoma City Thunder,78,Dallas Mavericks,87,,"3,508",American Airlines Center,Wednesday
2021/03/03,10:00p,Golden State Warriors,106,Portland Trail Blazers,108,,0,Moda Center,Wednesday
2021/03/03,10:00p,Los Angeles Lakers,120,Sacramento Kings,123,,0,Golden 1 Center,Wednesday
2021/03/04,7:00p,Toronto Raptors,125,Boston Celtics,132,,0,TD Garden,Thursday
2021/03/04,7:00p,Los Angeles Clippers,117,Washington Wizards,119,,0,Capital One Arena,Thursday
