Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2019/10/26,8:00p,New Orleans Pelicans,123,Houston Rockets,126,,"18,055",Toyota Center,Saturday
2019/10/26,8:30p,Washington Wizards,122,San Antonio Spurs,124,,"18,354",AT&T Center,Saturday
2019/10/26,9:00p,Sacramento Kings,81,Utah Jazz,113,,"18,306",Vivint Smart Home Arena,Saturday
2019/10/26,10:00p,Los Angeles Clippers,122,Phoenix Suns,130,,"15,802",Talking Stick Resort Arena,Saturday
2019/10/27,3:30p,Golden State Warriors,92,Oklahoma City Thunder,120,,"18,203",Chesapeake Energy Arena,Sunday
2019/10/27,6:00p,Brooklyn Nets,133,Memphis Grizzlies,134,OT,"15,517",FedEx Forum,Sunday
2019/10/27,7:00p,Portland Trail Blazers,121,Dallas Mavericks,119,,"19,707",American Airlines Center,Sunday
2019/10/27,7:00p,Miami Heat,109,Minnesota Timberwolves,116,,"17,049",Target Center,Sunday
2019/10/27,9:30p,Charlotte Hornets,101,Los Angeles Lakers,120,,"18,997",STAPLES Center,Sunday
2019/10/28,7:00p,Chicago Bulls,98,New York Knicks,105,,"19,812",Madison Square Garden (IV),Monday
2019/10/28,7:00p,Indiana Pacers,94,Detroit Pistons,96,,"13,565",Little Caesars Arena,Monday
2019/10/28,7:30p,Orlando Magic,95,Toronto Raptors,104,,"19,800",Scotiabank Arena,Monday
2019/10/28,7:30p,Philadelphia 76ers,105,Atlanta Hawks,103,,"14,094",State Farm Arena,Monday
2019/10/28,8:00p,Oklahoma City Thunder,112,Houston Rockets,116,,"18,055",Toyota Center,Monday
2019/10/28,8:00p,Cleveland Cavaliers,112,Milwaukee Bucks,129,,"17,385",Fiserv Forum,Monday
2019/10/28,8:00p,Golden State Warriors,134,New Orleans Pelicans,123,,"17,307",Smoothie King Center,Monday
2019/10/28,8:30p,Portland Trail Blazers,110,San Antonio Spurs,113,,"18,083",AT&T Center,Monday
2019/10/28,10:00p,Utah Jazz,96,Phoenix Suns,95,,"14,805",Talking Stick Resort Arena,Monday
2019/10/28,10:00p,Denver Nuggets,101,Sacramento Kings,94,,"15,870",Golden 1 Center,Monday
2019/10/28,10:30p,Charlotte Hornets,96,Los Angeles Clippers,111,,"19,068",STAPLES Center,Monday
2019/10/29,7:30p,Atlanta Hawks,97,Miami Heat,112,,"19,600",AmericanAirlines Arena,Tuesday
2019/10/29,9:00p,Dallas Mavericks,109,Denver Nuggets,106,,"16,605",Pepsi Center,Tuesday
2019/10/29,10:30p,Memphis Grizzlies,91,Los Angeles Lakers,120,,"18,997",STAPLES Center,Tuesday
2019/10/30,7:00p,Chicago Bulls,111,Cleveland Cavaliers,117,,"17,595",Rocket Mortgage Fieldhouse,Wednesday
2019/10/30,7:00p,New York Knicks,83,Orlando Magic,95,,"17,456",Amway Center,Wednesday
2019/10/30,7:00p,Minnesota Timberwolves,95,Philadelphia 76ers,117,,"20,204",Wells Fargo Center,Wednesday
2019/10/30,7:30p,Milwaukee Bucks,105,Boston Celtics,116,,"18,624",TD Garden,Wednesday
2019/10/30,7:30p,Indiana Pacers,118,Brooklyn Nets,108,,"17,083",Barclays Center,Wednesday
2019/10/30,7:30p,Detroit Pistons,113,Toronto Raptors,125,,"19,800",Scotiabank Arena,Wednesday
2019/10/30,8:00p,Portland Trail Blazers,102,Oklahoma City Thunder,99,,"18,203",Chesapeake Energy Arena,Wednesday
2019/10/30,8:00p,Houston Rockets,159,Washington Wizards,158,,"20,476",Capital One Arena,Wednesday
2019/10/30,10:00p,Charlotte Hornets,118,Sacramento Kings,111,,"15,416",Golden 1 Center,Wednesday
2019/10/30,10:00p,Los Angeles Clippers,96,Utah Jazz,110,,"18,306",Vivint Smart Home Arena,Wednesday
2019/10/30,10:30p,Phoenix Suns,121,Golden State Warriors,110,,"18,064",Chase Center,Wednesday
2019/10/31,7:00p,Miami Heat,106,Atlanta Hawks,97,,"16,539",State Farm Arena,Thursday
2019/10/31,9:30p,Denver Nuggets,107,New Orleans Pelicans,122,,"16,613",Smoothie King Center,Thursday
2019/10/31,10:30p,San Antonio Spurs,97,Los Angeles Clippers,103,,"19,068",STAPLES Center,Thursday
2019/11/01,7:00p,Houston Rockets,116,Brooklyn Nets,123,,"17,732",Barclays Center,Friday
2019/11/01,7:00p,Cleveland Cavaliers,95,Indiana Pacers,102,,"16,079",Bankers Life Fieldhouse,Friday
2019/11/01,7:00p,Milwaukee Bucks,123,Orlando Magic,91,,"15,105",Amway Center,Friday
2019/11/01,7:30p,New York Knicks,102,Boston Celtics,104,,"18,624",TD Garden,Friday
2019/11/01,8:00p,Detroit Pistons,106,Chicago Bulls,112,,"20,671",United Center,Friday
2019/11/01,9:30p,Los Angeles Lakers,119,Dallas Mavericks,110,OT,"20,358",American Airlines Center,Friday
2019/11/01,10:00p,Utah Jazz,101,Sacramento Kings,102,,"16,273",Golden 1 Center,Friday
2019/11/01,10:30p,San Antonio Spurs,127,Golden State Warriors,110,,"18,064",Chase Center,Friday
2019/11/02,5:00p,New Orleans Pelicans,104,Oklahoma City Thunder,115,,"18,203",Chesapeake Energy Arena,Saturday
2019/11/02,7:00p,Brooklyn Nets,109,Detroit Pistons,113,,"17,222",Little Caesars Arena,Saturday
2019/11/02,7:00p,Denver Nuggets,91,Orlando Magic,87,,"17,025",Amway Center,Saturday
2019/11/02,8:00p,Phoenix Suns,114,Memphis Grizzlies,105,,"14,144",FedEx Forum,Saturday
2019/11/02,8:00p,Toronto Raptors,105,Milwaukee Bucks,115,,"17,637",Fiserv Forum,Saturday
2019/11/02,8:00p,Minnesota Timberwolves,131,Washington Wizards,109,,"15,150",Capital One Arena,Saturday
2019/11/02,8:30p,Charlotte Hornets,93,Golden State Warriors,87,,"18,064",Chase Center,Saturday
2019/11/02,10:00p,Philadelphia 76ers,129,Portland Trail Blazers,128,,"19,669",Moda Center,Saturday
2019/11/03,5:00p,Chicago Bulls,95,Indiana Pacers,108,,"17,073",Bankers Life Fieldhouse,Sunday
2019/11/03,6:00p,Houston Rockets,100,Miami Heat,129,,"19,724",AmericanAirlines Arena,Sunday
2019/11/03,6:00p,Sacramento Kings,113,New York Knicks,92,,"19,812",Madison Square Garden (IV),Sunday
2019/11/03,7:00p,Los Angeles Lakers,103,San Antonio Spurs,96,,"18,610",AT&T Center,Sunday
2019/11/03,7:30p,Dallas Mavericks,131,Cleveland Cavaliers,111,,"18,078",Rocket Mortgage Fieldhouse,Sunday
2019/11/03,9:00p,Utah Jazz,94,Los Angeles Clippers,105,,"19,068",STAPLES Center,Sunday
2019/11/04,7:00p,Detroit Pistons,99,Washington Wizards,115,,"13,052",Capital One Arena,Monday
2019/11/04,7:30p,New Orleans Pelicans,125,Brooklyn Nets,135,,"17,194",Barclays Center,Monday
2019/11/04,8:00p,Houston Rockets,107,Memphis Grizzlies,100,,"14,197",FedEx Forum,Monday
2019/11/04,8:00p,Milwaukee Bucks,134,Minnesota Timberwolves,106,,"16,271",Target Center,Monday
2019/11/04,9:00p,Philadelphia 76ers,109,Phoenix Suns,114,,"14,285",Talking Stick Resort Arena,Monday
2019/11/04,10:30p,Portland Trail Blazers,118,Golden State Warriors,127,,"18,064",Chase Center,Monday
2019/11/05,7:00p,Indiana Pacers,120,Charlotte Hornets,122,OT,"13,341",Spectrum Center,Tuesday
2019/11/05,7:00p,Boston Celtics,119,Cleveland Cavaliers,113,,"17,709",Rocket Mortgage Fieldhouse,Tuesday
2019/11/05,7:30p,San Antonio Spurs,100,Atlanta Hawks,108,,"14,025",State Farm Arena,Tuesday
2019/11/05,8:00p,Los Angeles Lakers,118,Chicago Bulls,112,,"21,193",United Center,Tuesday
2019/11/05,8:00p,Orlando Magic,94,Oklahoma City Thunder,102,,"18,203",Chesapeake Energy Arena,Tuesday
2019/11/05,9:00p,Miami Heat,89,Denver Nuggets,109,,"18,010",Pepsi Center,Tuesday
2019/11/06,7:00p,New York Knicks,102,Detroit Pistons,122,,"15,463",Little Caesars Arena,Wednesday
2019/11/06,7:00p,Washington Wizards,106,Indiana Pacers,121,,"16,171",Bankers Life Fieldhouse,Wednesday
2019/11/06,7:30p,Chicago Bulls,113,Atlanta Hawks,93,,"15,049",State Farm Arena,Wednesday
2019/11/06,7:30p,Golden State Warriors,112,Houston Rockets,129,,"18,055",Toyota Center,Wednesday
2019/11/06,7:30p,Sacramento Kings,120,Toronto Raptors,124,,"19,800",Scotiabank Arena,Wednesday
2019/11/06,8:00p,Minnesota Timberwolves,121,Memphis Grizzlies,137,,"13,503",FedEx Forum,Wednesday
2019/11/06,8:30p,Orlando Magic,106,Dallas Mavericks,107,,"19,487",American Airlines Center,Wednesday
2019/11/06,9:00p,Philadelphia 76ers,104,Utah Jazz,106,,"18,306",Vivint Smart Home Arena,Wednesday
2019/11/06,10:00p,Milwaukee Bucks,129,Los Angeles Clippers,124,,"19,068",STAPLES Center,Wednesday
2019/11/07,8:00p,Boston Celtics,108,Charlotte Hornets,87,,"18,487",Spectrum Center,Thursday
2019/11/07,8:30p,Oklahoma City Thunder,112,San Antonio Spurs,121,,"18,354",AT&T Center,Thursday
2019/11/07,9:00p,Miami Heat,124,Phoenix Suns,108,,"15,498",Talking Stick Resort Arena,Thursday
2019/11/07,10:30p,Portland Trail Blazers,101,Los Angeles Clippers,107,,"19,068",STAPLES Center,Thursday
2019/11/08,7:00p,Detroit Pistons,106,Indiana Pacers,112,,"15,544",Bankers Life Fieldhouse,Friday
2019/11/08,7:00p,Memphis Grizzlies,86,Orlando Magic,118,,"17,021",Amway Center,Friday
2019/11/08,7:00p,Cleveland Cavaliers,113,Washington Wizards,100,,"16,946",Capital One Arena,Friday
2019/11/08,7:30p,Sacramento Kings,121,Atlanta Hawks,109,,"16,447",State Farm Arena,Friday
2019/11/08,8:00p,Golden State Warriors,119,Minnesota Timberwolves,125,OT,"15,647",Target Center,Friday
2019/11/08,8:00p,Toronto Raptors,122,New Orleans Pelicans,104,,"16,337",Smoothie King Center,Friday
2019/11/08,8:30p,New York Knicks,106,Dallas Mavericks,102,,"20,257",American Airlines Center,Friday
2019/11/08,9:00p,Philadelphia 76ers,97,Denver Nuggets,100,,"19,520",Pepsi Center,Friday
2019/11/08,9:00p,Milwaukee Bucks,100,Utah Jazz,103,,"18,306",Vivint Smart Home Arena,Friday
2019/11/08,10:00p,Brooklyn Nets,119,Portland Trail Blazers,115,,"20,089",Moda Center,Friday
2019/11/08,10:30p,Miami Heat,80,Los Angeles Lakers,95,,"18,997",STAPLES Center,Friday
2019/11/09,5:00p,Boston Celtics,135,San Antonio Spurs,115,,"18,354",AT&T Center,Saturday
2019/11/09,7:00p,New Orleans Pelicans,115,Charlotte Hornets,110,,"18,513",Spectrum Center,Saturday
2019/11/09,8:00p,Houston Rockets,117,Chicago Bulls,94,,"20,482",United Center,Saturday
2019/11/09,8:00p,Dallas Mavericks,138,Memphis Grizzlies,122,,"15,753",FedEx Forum,Saturday
2019/11/09,8:00p,Golden State Warriors,108,Oklahoma City Thunder,114,,"18,203",Chesapeake Energy Arena,Saturday
2019/11/10,3:30p,Denver Nuggets,100,Minnesota Timberwolves,98,OT,"13,553",Target Center,Sunday
2019/11/10,6:00p,Indiana Pacers,109,Orlando Magic,102,,"17,118",Amway Center,Sunday
2019/11/10,6:00p,Charlotte Hornets,106,Philadelphia 76ers,114,,"20,311",Wells Fargo Center,Sunday
2019/11/10,7:00p,Milwaukee Bucks,121,Oklahoma City Thunder,119,,"18,203",Chesapeake Energy Arena,Sunday
2019/11/10,7:30p,Cleveland Cavaliers,108,New York Knicks,87,,"19,812",Madison Square Garden (IV),Sunday
2019/11/10,8:00p,Brooklyn Nets,112,Phoenix Suns,138,,"17,290",Talking Stick Resort Arena,Sunday
2019/11/10,9:00p,Atlanta Hawks,113,Portland Trail Blazers,124,OT,"20,041",Moda Center,Sunday
2019/11/10,9:30p,Toronto Raptors,113,Los Angeles Lakers,104,,"18,997",STAPLES Center,Sunday
2019/11/11,7:00p,Minnesota Timberwolves,120,Detroit Pistons,114,,"12,526",Little Caesars Arena,Monday
2019/11/11,7:30p,Dallas Mavericks,106,Boston Celtics,116,,"18,624",TD Garden,Monday
2019/11/11,7:30p,Memphis Grizzlies,113,San Antonio Spurs,109,,"18,627",AT&T Center,Monday
2019/11/11,8:00p,Houston Rockets,122,New Orleans Pelicans,116,,"16,695",Smoothie King Center,Monday
2019/11/11,10:30p,Utah Jazz,122,Golden State Warriors,108,,"18,064",Chase Center,Monday
2019/11/11,10:30p,Toronto Raptors,88,Los Angeles Clippers,98,,"19,068",STAPLES Center,Monday
2019/11/12,7:00p,Oklahoma City Thunder,85,Indiana Pacers,111,,"15,838",Bankers Life Fieldhouse,Tuesday
2019/11/12,7:00p,Cleveland Cavaliers,97,Philadelphia 76ers,98,,"20,294",Wells Fargo Center,Tuesday
2019/11/12,7:30p,Detroit Pistons,108,Miami Heat,117,,"19,600",AmericanAirlines Arena,Tuesday
2019/11/12,8:00p,New York Knicks,102,Chicago Bulls,120,,"18,668",United Center,Tuesday
2019/11/12,9:00p,Atlanta Hawks,125,Denver Nuggets,121,,"18,327",Pepsi Center,Tuesday
2019/11/12,9:00p,Los Angeles Lakers,123,Phoenix Suns,115,,"18,055",Talking Stick Resort Arena,Tuesday
2019/11/12,9:00p,Brooklyn Nets,114,Utah Jazz,119,,"18,306",Vivint Smart Home Arena,Tuesday
2019/11/12,10:00p,Portland Trail Blazers,99,Sacramento Kings,107,,"16,358",Golden 1 Center,Tuesday
2019/11/13,7:00p,Memphis Grizzlies,119,Charlotte Hornets,117,,"13,155",Spectrum Center,Wednesday
2019/11/13,7:00p,Philadelphia 76ers,97,Orlando Magic,112,,"15,113",Amway Center,Wednesday
2019/11/13,7:30p,Washington Wizards,133,Boston Celtics,140,,"19,156",TD Garden,Wednesday
2019/11/13,7:30p,Los Angeles Clippers,93,Houston Rockets,102,,"18,055",Toyota Center,Wednesday
2019/11/13,8:00p,San Antonio Spurs,114,Minnesota Timberwolves,129,,"11,581",Target Center,Wednesday
2019/11/13,10:00p,Golden State Warriors,94,Los Angeles Lakers,120,,"18,997",STAPLES Center,Wednesday
2019/11/13,10:00p,Toronto Raptors,114,Portland Trail Blazers,106,,"19,544",Moda Center,Wednesday
2019/11/14,6:00p,Miami Heat,108,Cleveland Cavaliers,97,,"17,374",Rocket Mortgage Fieldhouse,Thursday
2019/11/14,8:00p,Chicago Bulls,115,Milwaukee Bucks,124,,"17,627",Fiserv Forum,Thursday
2019/11/14,8:00p,Los Angeles Clippers,127,New Orleans Pelicans,132,,"17,147",Smoothie King Center,Thursday
2019/11/14,8:00p,Dallas Mavericks,103,New York Knicks,106,,"19,812",Madison Square Garden (IV),Thursday
2019/11/14,9:00p,Atlanta Hawks,112,Phoenix Suns,128,,"15,143",Talking Stick Resort Arena,Thursday
2019/11/14,10:30p,Brooklyn Nets,93,Denver Nuggets,101,,"18,394",Pepsi Center,Thursday
2019/11/15,7:00p,Detroit Pistons,106,Charlotte Hornets,109,,"16,778",Spectrum Center,Friday
2019/11/15,7:00p,San Antonio Spurs,109,Orlando Magic,111,,"16,296",Amway Center,Friday
2019/11/15,8:00p,Indiana Pacers,102,Houston Rockets,111,,"18,055",Toyota Center,Friday
2019/11/15,8:00p,Utah Jazz,106,Memphis Grizzlies,107,,"16,422",FedEx Forum,Friday
2019/11/15,8:00p,Washington Wizards,137,Minnesota Timberwolves,116,,"12,716",Target Center,Friday
2019/11/15,8:00p,Philadelphia 76ers,119,Oklahoma City Thunder,127,OT,"18,203",Chesapeake Energy Arena,Friday
2019/11/15,10:30p,Boston Celtics,105,Golden State Warriors,100,,"18,064",Chase Center,Friday
2019/11/15,10:30p,Sacramento Kings,97,Los Angeles Lakers,99,,"18,997",STAPLES Center,Friday
2019/11/16,6:00p,Brooklyn Nets,117,Chicago Bulls,111,,"19,148",United Center,Saturday
2019/11/16,7:00p,Milwaukee Bucks,102,Indiana Pacers,83,,"17,024",Bankers Life Fieldhouse,Saturday
2019/11/16,7:30p,Charlotte Hornets,103,New York Knicks,102,,"19,401",Madison Square Garden (IV),Saturday
2019/11/16,8:00p,New Orleans Pelicans,94,Miami Heat,109,,"19,600",AmericanAirlines Arena,Saturday
2019/11/16,8:00p,Houston Rockets,125,Minnesota Timberwolves,105,,"18,978",Target Center,Saturday
2019/11/16,8:30p,Toronto Raptors,102,Dallas Mavericks,110,,"19,926",American Airlines Center,Saturday
2019/11/16,8:30p,Portland Trail Blazers,121,San Antonio Spurs,116,,"18,534",AT&T Center,Saturday
2019/11/16,10:30p,Atlanta Hawks,101,Los Angeles Clippers,150,,"19,068",STAPLES Center,Saturday
2019/11/17,3:00p,Philadelphia 76ers,114,Cleveland Cavaliers,95,,"19,432",Rocket Mortgage Fieldhouse,Sunday
2019/11/17,3:30p,Boston Celtics,99,Sacramento Kings,100,,"16,633",Golden 1 Center,Sunday
2019/11/17,6:00p,Denver Nuggets,131,Memphis Grizzlies,114,,"14,227",FedEx Forum,Sunday
2019/11/17,6:00p,Washington Wizards,121,Orlando Magic,125,,"16,344",Amway Center,Sunday
2019/11/17,7:00p,Golden State Warriors,100,New Orleans Pelicans,108,,"16,812",Smoothie King Center,Sunday
2019/11/17,9:30p,Atlanta Hawks,101,Los Angeles Lakers,122,,"18,997",STAPLES Center,Sunday
2019/11/18,7:00p,Cleveland Cavaliers,105,New York Knicks,123,,"17,097",Madison Square Garden (IV),Monday
2019/11/18,7:30p,Indiana Pacers,115,Brooklyn Nets,86,,"14,140",Barclays Center,Monday
2019/11/18,7:30p,Charlotte Hornets,96,Toronto Raptors,132,,"19,800",Scotiabank Arena,Monday
2019/11/18,8:00p,Milwaukee Bucks,115,Chicago Bulls,101,,"17,565",United Center,Monday
2019/11/18,8:00p,Portland Trail Blazers,108,Houston Rockets,132,,"18,055",Toyota Center,Monday
2019/11/18,8:30p,San Antonio Spurs,110,Dallas Mavericks,117,,"19,637",American Airlines Center,Monday
2019/11/18,9:00p,Boston Celtics,99,Phoenix Suns,85,,"15,193",Talking Stick Resort Arena,Monday
2019/11/18,9:00p,Minnesota Timberwolves,112,Utah Jazz,102,,"18,306",Vivint Smart Home Arena,Monday
2019/11/18,10:30p,Oklahoma City Thunder,88,Los Angeles Clippers,90,,"19,068",STAPLES Center,Monday
2019/11/19,8:00p,Golden State Warriors,114,Memphis Grizzlies,95,,"14,511",FedEx Forum,Tuesday
2019/11/19,8:00p,Portland Trail Blazers,104,New Orleans Pelicans,115,,"15,021",Smoothie King Center,Tuesday
2019/11/19,10:00p,Phoenix Suns,116,Sacramento Kings,120,,"16,732",Golden 1 Center,Tuesday
2019/11/19,10:30p,Oklahoma City Thunder,107,Los Angeles Lakers,112,,"18,997",STAPLES Center,Tuesday
2019/11/20,7:00p,New York Knicks,104,Philadelphia 76ers,109,,"20,384",Wells Fargo Center,Wednesday
2019/11/20,7:00p,San Antonio Spurs,132,Washington Wizards,138,,"14,579",Capital One Arena,Wednesday
2019/11/20,7:30p,Milwaukee Bucks,135,Atlanta Hawks,127,,"16,441",State Farm Arena,Wednesday
2019/11/20,7:30p,Charlotte Hornets,91,Brooklyn Nets,101,,"14,011",Barclays Center,Wednesday
2019/11/20,7:30p,Golden State Warriors,94,Dallas Mavericks,142,,"19,569",American Airlines Center,Wednesday
2019/11/20,7:30p,Cleveland Cavaliers,100,Miami Heat,124,,"19,600",AmericanAirlines Arena,Wednesday
2019/11/20,7:30p,Orlando Magic,97,Toronto Raptors,113,,"19,800",Scotiabank Arena,Wednesday
2019/11/20,8:00p,Detroit Pistons,89,Chicago Bulls,109,,"18,119",United Center,Wednesday
2019/11/20,8:00p,Utah Jazz,103,Minnesota Timberwolves,95,,"13,177",Target Center,Wednesday
2019/11/20,9:00p,Houston Rockets,95,Denver Nuggets,105,,"17,778",Pepsi Center,Wednesday
2019/11/20,10:00p,Boston Celtics,104,Los Angeles Clippers,107,OT,"19,068",STAPLES Center,Wednesday
2019/11/21,8:00p,Portland Trail Blazers,129,Milwaukee Bucks,137,,"17,385",Fiserv Forum,Thursday
2019/11/21,10:30p,New Orleans Pelicans,124,Phoenix Suns,121,,"13,903",Talking Stick Resort Arena,Thursday
2019/11/22,7:00p,Atlanta Hawks,103,Detroit Pistons,128,,"15,399",Little Caesars Arena,Friday
2019/11/22,7:00p,Charlotte Hornets,118,Washington Wizards,125,,"15,053",Capital One Arena,Friday
2019/11/22,7:30p,Sacramento Kings,97,Brooklyn Nets,116,,"15,619",Barclays Center,Friday
2019/11/22,8:00p,Miami Heat,116,Chicago Bulls,108,,"18,953",United Center,Friday
2019/11/22,8:00p,Los Angeles Lakers,130,Oklahoma City Thunder,127,,"18,203",Chesapeake Energy Arena,Friday
2019/11/22,8:00p,San Antonio Spurs,104,Philadelphia 76ers,115,,"20,927",Wells Fargo Center,Friday
2019/11/22,8:30p,Cleveland Cavaliers,101,Dallas Mavericks,143,,"19,639",American Airlines Center,Friday
2019/11/22,9:00p,Boston Celtics,92,Denver Nuggets,96,,"19,520",Pepsi Center,Friday
2019/11/22,9:00p,Golden State Warriors,109,Utah Jazz,113,,"18,306",Vivint Smart Home Arena,Friday
2019/11/22,10:30p,Houston Rockets,119,Los Angeles Clippers,122,,"19,068",STAPLES Center,Friday
2019/11/23,5:00p,Phoenix Suns,100,Minnesota Timberwolves,98,,"17,362",Target Center,Saturday
2019/11/23,7:00p,Chicago Bulls,116,Charlotte Hornets,115,,"17,891",Spectrum Center,Saturday
2019/11/23,7:00p,Orlando Magic,106,Indiana Pacers,111,,"16,446",Bankers Life Fieldhouse,Saturday
2019/11/23,7:30p,Toronto Raptors,119,Atlanta Hawks,116,,"16,931",State Farm Arena,Saturday
2019/11/23,7:30p,San Antonio Spurs,111,New York Knicks,104,,"19,320",Madison Square Garden (IV),Saturday
2019/11/23,7:30p,Miami Heat,86,Philadelphia 76ers,113,,"21,017",Wells Fargo Center,Saturday
2019/11/23,8:00p,Portland Trail Blazers,104,Cleveland Cavaliers,110,,"19,432",Rocket Mortgage Fieldhouse,Saturday
2019/11/23,8:00p,Los Angeles Lakers,109,Memphis Grizzlies,108,,"17,794",FedEx Forum,Saturday
2019/11/23,8:30p,Detroit Pistons,90,Milwaukee Bucks,104,,"17,585",Fiserv Forum,Saturday
2019/11/23,9:00p,New Orleans Pelicans,120,Utah Jazz,128,,"18,306",Vivint Smart Home Arena,Saturday
2019/11/24,3:30p,Dallas Mavericks,137,Houston Rockets,123,,"18,055",Toyota Center,Sunday
2019/11/24,6:00p,Brooklyn Nets,103,New York Knicks,101,,"18,770",Madison Square Garden (IV),Sunday
2019/11/24,6:00p,Sacramento Kings,113,Washington Wizards,106,,"15,885",Capital One Arena,Sunday
2019/11/24,8:00p,Phoenix Suns,104,Denver Nuggets,116,,"19,520",Pepsi Center,Sunday
2019/11/24,9:00p,New Orleans Pelicans,109,Los Angeles Clippers,134,,"19,068",STAPLES Center,Sunday
2019/11/25,7:00p,Brooklyn Nets,108,Cleveland Cavaliers,106,,"17,143",Rocket Mortgage Fieldhouse,Monday
2019/11/25,7:00p,Orlando Magic,88,Detroit Pistons,103,,"14,695",Little Caesars Arena,Monday
2019/11/25,7:00p,Memphis Grizzlies,114,Indiana Pacers,126,,"15,141",Bankers Life Fieldhouse,Monday
2019/11/25,7:30p,Minnesota Timberwolves,125,Atlanta Hawks,113,,"16,218",State Farm Arena,Monday
2019/11/25,7:30p,Sacramento Kings,102,Boston Celtics,103,,"19,156",TD Garden,Monday
2019/11/25,7:30p,Charlotte Hornets,100,Miami Heat,117,,"19,600",AmericanAirlines Arena,Monday
2019/11/25,7:30p,Philadelphia 76ers,96,Toronto Raptors,101,,"19,800",Scotiabank Arena,Monday
2019/11/25,8:00p,Portland Trail Blazers,117,Chicago Bulls,94,,"18,776",United Center,Monday
2019/11/25,8:00p,Utah Jazz,118,Milwaukee Bucks,122,,"17,385",Fiserv Forum,Monday
2019/11/25,8:30p,Los Angeles Lakers,114,San Antonio Spurs,104,,"18,498",AT&T Center,Monday
2019/11/25,10:30p,Oklahoma City Thunder,100,Golden State Warriors,97,,"18,064",Chase Center,Monday
2019/11/26,8:30p,Los Angeles Clippers,114,Dallas Mavericks,99,,"20,407",American Airlines Center,Tuesday
