,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
207,"Wed, Nov 25, 2009",7:00p,Toronto Raptors,81,Charlotte Bobcats,116,Box Score,,"13,689",Time Warner Cable Arena,
208,"Wed, Nov 25, 2009",7:00p,Los Angeles Clippers,73,Indiana Pacers,86,Box Score,,"12,356",Conseco Fieldhouse,
209,"Wed, Nov 25, 2009",7:30p,Philadelphia 76ers,110,Boston Celtics,113,Box Score,,"18,624",TD Garden,
210,"Wed, Nov 25, 2009",7:30p,Miami Heat,99,Orlando Magic,98,Box Score,,"17,461",Amway Arena,
211,"Wed, Nov 25, 2009",8:00p,Cleveland Cavaliers,98,Detroit Pistons,88,Box Score,,"22,076",The Palace of Auburn Hills,
212,"Wed, Nov 25, 2009",8:00p,Denver Nuggets,124,Minnesota Timberwolves,111,Box Score,,"13,101",Target Center,
213,"Wed, Nov 25, 2009",8:00p,Milwaukee Bucks,99,New Orleans Hornets,102,Box Score,OT,"14,315",New Orleans Arena,
214,"Wed, Nov 25, 2009",8:30p,Dallas Mavericks,130,Houston Rockets,99,Box Score,,"18,157",Toyota Center,
215,"Wed, Nov 25, 2009",8:30p,Golden State Warriors,104,San Antonio Spurs,118,Box Score,,"17,606",AT&T Center,
216,"Wed, Nov 25, 2009",9:00p,Memphis Grizzlies,111,Phoenix Suns,126,Box Score,,"18,284",US Airways Center,
217,"Wed, Nov 25, 2009",10:00p,New Jersey Nets,83,Portland Trail Blazers,93,Box Score,,"20,322",Rose Garden Arena,
218,"Wed, Nov 25, 2009",10:00p,New York Knicks,97,Sacramento Kings,111,Box Score,,"11,375",Power Balance Pavilion,
219,"Thu, Nov 26, 2009",8:00p,Orlando Magic,93,Atlanta Hawks,76,Box Score,,"19,193",Philips Arena,
220,"Thu, Nov 26, 2009",10:30p,Chicago Bulls,86,Utah Jazz,105,Box Score,,"18,045",EnergySolutions Arena,
221,"Fri, Nov 27, 2009",7:00p,Cleveland Cavaliers,87,Charlotte Bobcats,94,Box Score,,"19,168",Time Warner Cable Arena,
222,"Fri, Nov 27, 2009",7:00p,Washington Wizards,94,Miami Heat,84,Box Score,,"17,684",AmericanAirlines Arena,
223,"Fri, Nov 27, 2009",7:30p,Toronto Raptors,103,Boston Celtics,116,Box Score,,"18,624",TD Garden,
224,"Fri, Nov 27, 2009",7:30p,Atlanta Hawks,100,Philadelphia 76ers,86,Box Score,,"12,984",Wachovia Center,
225,"Fri, Nov 27, 2009",8:00p,Los Angeles Clippers,104,Detroit Pistons,96,Box Score,,"18,954",The Palace of Auburn Hills,
226,"Fri, Nov 27, 2009",8:00p,Dallas Mavericks,113,Indiana Pacers,92,Box Score,,"16,613",Conseco Fieldhouse,
227,"Fri, Nov 27, 2009",8:30p,San Antonio Spurs,92,Houston Rockets,84,Box Score,,"18,164",Toyota Center,
228,"Fri, Nov 27, 2009",9:00p,New York Knicks,125,Denver Nuggets,128,Box Score,,"19,155",Pepsi Center,
229,"Fri, Nov 27, 2009",9:30p,Phoenix Suns,120,Minnesota Timberwolves,95,Box Score,,"18,225",Target Center,
230,"Fri, Nov 27, 2009",9:30p,Milwaukee Bucks,90,Oklahoma City Thunder,108,Box Score,,"18,203",Oklahoma City Arena,
231,"Fri, Nov 27, 2009",10:00p,Memphis Grizzlies,106,Portland Trail Blazers,96,Box Score,,"20,540",Rose Garden Arena,
232,"Fri, Nov 27, 2009",10:00p,New Jersey Nets,96,Sacramento Kings,109,Box Score,,"12,725",Power Balance Pavilion,
233,"Sat, Nov 28, 2009",7:00p,Charlotte Bobcats,92,Washington Wizards,76,Box Score,,"17,311",Verizon Center,
234,"Sat, Nov 28, 2009",7:30p,Dallas Mavericks,95,Cleveland Cavaliers,111,Box Score,,"20,562",Quicken Loans Arena,
235,"Sat, Nov 28, 2009",9:00p,Orlando Magic,100,Milwaukee Bucks,98,Box Score,,"16,128",Bradley Center,
236,"Sat, Nov 28, 2009",9:00p,Portland Trail Blazers,92,Utah Jazz,108,Box Score,,"18,051",EnergySolutions Arena,
237,"Sat, Nov 28, 2009",10:30p,Los Angeles Lakers,130,Golden State Warriors,97,Box Score,,"20,001",Oracle Arena,
238,"Sun, Nov 29, 2009",1:00p,Atlanta Hawks,88,Detroit Pistons,94,Box Score,,"15,273",The Palace of Auburn Hills,
239,"Sun, Nov 29, 2009",1:00p,Phoenix Suns,113,Toronto Raptors,94,Box Score,,"17,721",Air Canada Centre,
240,"Sun, Nov 29, 2009",3:30p,Memphis Grizzlies,88,Los Angeles Clippers,98,Box Score,,"14,854",STAPLES Center,
241,"Sun, Nov 29, 2009",6:00p,Boston Celtics,92,Miami Heat,85,Box Score,,"18,104",AmericanAirlines Arena,
242,"Sun, Nov 29, 2009",6:00p,Orlando Magic,114,New York Knicks,102,Box Score,,"18,861",Madison Square Garden (IV),
243,"Sun, Nov 29, 2009",7:00p,Houston Rockets,100,Oklahoma City Thunder,91,Box Score,,"18,203",Oklahoma City Arena,
244,"Sun, Nov 29, 2009",7:00p,Philadelphia 76ers,89,San Antonio Spurs,97,Box Score,,"17,161",AT&T Center,
245,"Sun, Nov 29, 2009",8:00p,Minnesota Timberwolves,106,Denver Nuggets,100,Box Score,,"15,147",Pepsi Center,
246,"Sun, Nov 29, 2009",9:00p,New Orleans Hornets,96,Sacramento Kings,112,Box Score,,"11,548",Power Balance Pavilion,
247,"Sun, Nov 29, 2009",9:30p,New Jersey Nets,87,Los Angeles Lakers,106,Box Score,,"18,997",STAPLES Center,
248,"Mon, Nov 30, 2009",8:00p,Chicago Bulls,97,Milwaukee Bucks,99,Box Score,,"13,684",Bradley Center,
249,"Mon, Nov 30, 2009",8:30p,Philadelphia 76ers,102,Dallas Mavericks,104,Box Score,,"19,783",American Airlines Center,
250,"Mon, Nov 30, 2009",9:00p,Memphis Grizzlies,93,Utah Jazz,120,Box Score,,"18,469",EnergySolutions Arena,
251,"Mon, Nov 30, 2009",10:30p,Indiana Pacers,107,Golden State Warriors,126,Box Score,,"16,574",Oracle Arena,
252,"Tue, Dec 1, 2009",7:00p,Boston Celtics,108,Charlotte Bobcats,90,Box Score,,"15,129",Time Warner Cable Arena,
253,"Tue, Dec 1, 2009",7:00p,Washington Wizards,106,Toronto Raptors,102,Box Score,,"15,776",Air Canada Centre,
254,"Tue, Dec 1, 2009",7:30p,Phoenix Suns,99,New York Knicks,126,Box Score,,"19,763",Madison Square Garden (IV),
255,"Tue, Dec 1, 2009",9:00p,Golden State Warriors,107,Denver Nuggets,135,Box Score,,"14,570",Pepsi Center,
256,"Tue, Dec 1, 2009",10:00p,Miami Heat,107,Portland Trail Blazers,100,Box Score,,"20,417",Rose Garden Arena,
257,"Tue, Dec 1, 2009",10:30p,New Orleans Hornets,99,Los Angeles Lakers,110,Box Score,,"18,997",STAPLES Center,
258,"Wed, Dec 2, 2009",7:00p,Toronto Raptors,115,Atlanta Hawks,146,Box Score,,"12,272",Philips Arena,
259,"Wed, Dec 2, 2009",7:00p,Phoenix Suns,90,Cleveland Cavaliers,107,Box Score,,"20,562",Quicken Loans Arena,
260,"Wed, Dec 2, 2009",7:00p,New York Knicks,104,Orlando Magic,118,Box Score,,"17,461",Amway Arena,
261,"Wed, Dec 2, 2009",7:00p,Milwaukee Bucks,102,Washington Wizards,104,Box Score,,"12,272",Verizon Center,
262,"Wed, Dec 2, 2009",7:30p,Dallas Mavericks,117,New Jersey Nets,101,Box Score,,"11,689",Izod Center,
263,"Wed, Dec 2, 2009",8:00p,Detroit Pistons,85,Chicago Bulls,92,Box Score,,"21,523",United Center,
264,"Wed, Dec 2, 2009",8:00p,Memphis Grizzlies,97,Minnesota Timberwolves,95,Box Score,,"11,408",Target Center,
265,"Wed, Dec 2, 2009",8:00p,Philadelphia 76ers,106,Oklahoma City Thunder,117,Box Score,,"17,332",Oklahoma City Arena,
266,"Wed, Dec 2, 2009",10:00p,Indiana Pacers,105,Sacramento Kings,110,Box Score,,"10,021",Power Balance Pavilion,
267,"Wed, Dec 2, 2009",10:30p,Houston Rockets,102,Los Angeles Clippers,85,Box Score,,"13,836",STAPLES Center,
268,"Thu, Dec 3, 2009",8:00p,Boston Celtics,90,San Antonio Spurs,83,Box Score,,"18,581",AT&T Center,
269,"Thu, Dec 3, 2009",10:30p,Miami Heat,96,Denver Nuggets,114,Box Score,,"14,998",Pepsi Center,
270,"Thu, Dec 3, 2009",10:30p,Houston Rockets,111,Golden State Warriors,109,Box Score,,"16,432",Oracle Arena,
271,"Fri, Dec 4, 2009",7:00p,Toronto Raptors,109,Washington Wizards,107,Box Score,OT,"20,173",Verizon Center,
272,"Fri, Dec 4, 2009",7:30p,New York Knicks,114,Atlanta Hawks,107,Box Score,,"17,165",Philips Arena,
273,"Fri, Dec 4, 2009",8:00p,Chicago Bulls,87,Cleveland Cavaliers,101,Box Score,,"20,562",Quicken Loans Arena,
274,"Fri, Dec 4, 2009",8:00p,Milwaukee Bucks,96,Detroit Pistons,105,Box Score,,"16,557",The Palace of Auburn Hills,
275,"Fri, Dec 4, 2009",8:00p,Dallas Mavericks,82,Memphis Grizzlies,98,Box Score,,"13,020",FedEx Forum,
276,"Fri, Dec 4, 2009",8:00p,Charlotte Bobcats,91,New Jersey Nets,97,Box Score,,"12,131",Izod Center,
277,"Fri, Dec 4, 2009",8:00p,Minnesota Timberwolves,89,New Orleans Hornets,98,Box Score,,"14,720",New Orleans Arena,
278,"Fri, Dec 4, 2009",8:00p,Boston Celtics,105,Oklahoma City Thunder,87,Box Score,,"18,203",Oklahoma City Arena,
279,"Fri, Dec 4, 2009",9:00p,Indiana Pacers,87,Utah Jazz,96,Box Score,,"19,347",EnergySolutions Arena,
280,"Fri, Dec 4, 2009",10:30p,Miami Heat,107,Los Angeles Lakers,108,Box Score,,"18,997",STAPLES Center,
281,"Sat, Dec 5, 2009",7:00p,Philadelphia 76ers,105,Charlotte Bobcats,106,Box Score,,"13,352",Time Warner Cable Arena,
282,"Sat, Dec 5, 2009",8:00p,Toronto Raptors,110,Chicago Bulls,78,Box Score,,"20,481",United Center,
283,"Sat, Dec 5, 2009",8:00p,Utah Jazz,101,Minnesota Timberwolves,108,Box Score,,"18,466",Target Center,
284,"Sat, Dec 5, 2009",8:30p,Denver Nuggets,106,San Antonio Spurs,99,Box Score,,"17,592",AT&T Center,
285,"Sat, Dec 5, 2009",9:00p,Atlanta Hawks,80,Dallas Mavericks,75,Box Score,,"19,550",American Airlines Center,
286,"Sat, Dec 5, 2009",9:00p,Sacramento Kings,107,Phoenix Suns,115,Box Score,,"17,747",US Airways Center,
287,"Sat, Dec 5, 2009",10:00p,Houston Rockets,89,Portland Trail Blazers,90,Box Score,,"20,555",Rose Garden Arena,
288,"Sat, Dec 5, 2009",10:30p,Orlando Magic,126,Golden State Warriors,118,Box Score,,"19,054",Oracle Arena,
289,"Sat, Dec 5, 2009",10:30p,Indiana Pacers,72,Los Angeles Clippers,88,Box Score,,"15,305",STAPLES Center,
290,"Sun, Dec 6, 2009",12:00p,New Jersey Nets,97,New York Knicks,106,Box Score,,"19,602",Madison Square Garden (IV),
291,"Sun, Dec 6, 2009",3:00p,Cleveland Cavaliers,101,Milwaukee Bucks,86,Box Score,,"16,625",Bradley Center,
292,"Sun, Dec 6, 2009",6:00p,Washington Wizards,94,Detroit Pistons,98,Box Score,,"14,123",The Palace of Auburn Hills,
293,"Sun, Dec 6, 2009",9:00p,Miami Heat,115,Sacramento Kings,102,Box Score,,"13,186",Power Balance Pavilion,
294,"Sun, Dec 6, 2009",9:30p,Phoenix Suns,88,Los Angeles Lakers,108,Box Score,,"18,997",STAPLES Center,
295,"Mon, Dec 7, 2009",7:00p,Denver Nuggets,93,Philadelphia 76ers,83,Box Score,,"20,664",Wachovia Center,
296,"Mon, Dec 7, 2009",7:30p,Portland Trail Blazers,84,New York Knicks,93,Box Score,,"19,763",Madison Square Garden (IV),
297,"Mon, Dec 7, 2009",8:00p,Golden State Warriors,88,Oklahoma City Thunder,104,Box Score,,"17,334",Oklahoma City Arena,
298,"Mon, Dec 7, 2009",9:00p,San Antonio Spurs,101,Utah Jazz,104,Box Score,,"17,565",EnergySolutions Arena,
299,"Tue, Dec 8, 2009",7:00p,Denver Nuggets,95,Charlotte Bobcats,107,Box Score,,"14,127",Time Warner Cable Arena,
300,"Tue, Dec 8, 2009",7:00p,Minnesota Timberwolves,88,Toronto Raptors,94,Box Score,,"15,167",Air Canada Centre,
301,"Tue, Dec 8, 2009",7:30p,Milwaukee Bucks,89,Boston Celtics,98,Box Score,,"18,624",TD Garden,
302,"Tue, Dec 8, 2009",8:00p,New Jersey Nets,103,Chicago Bulls,101,Box Score,,"17,872",United Center,
303,"Tue, Dec 8, 2009",8:00p,Cleveland Cavaliers,109,Memphis Grizzlies,111,Box Score,OT,"16,325",FedEx Forum,
304,"Tue, Dec 8, 2009",8:00p,Sacramento Kings,94,New Orleans Hornets,96,Box Score,,"13,140",New Orleans Arena,
305,"Tue, Dec 8, 2009",8:30p,Phoenix Suns,101,Dallas Mavericks,102,Box Score,,"19,857",American Airlines Center,
306,"Tue, Dec 8, 2009",10:30p,Orlando Magic,97,Los Angeles Clippers,86,Box Score,,"16,750",STAPLES Center,
307,"Wed, Dec 9, 2009",7:00p,Chicago Bulls,83,Atlanta Hawks,118,Box Score,,"16,808",Philips Arena,
308,"Wed, Dec 9, 2009",7:00p,Portland Trail Blazers,102,Indiana Pacers,91,Box Score,,"11,487",Conseco Fieldhouse,
309,"Wed, Dec 9, 2009",7:00p,Detroit Pistons,90,Philadelphia 76ers,86,Box Score,,"12,136",Wachovia Center,
310,"Wed, Dec 9, 2009",7:30p,Golden State Warriors,105,New Jersey Nets,89,Box Score,,"10,005",Izod Center,
311,"Wed, Dec 9, 2009",8:00p,Toronto Raptors,95,Milwaukee Bucks,117,Box Score,,"12,637",Bradley Center,
312,"Wed, Dec 9, 2009",8:00p,New Orleans Hornets,97,Minnesota Timberwolves,96,Box Score,,"12,056",Target Center,
313,"Wed, Dec 9, 2009",8:30p,Cleveland Cavaliers,85,Houston Rockets,95,Box Score,,"18,200",Toyota Center,
314,"Wed, Dec 9, 2009",8:30p,Sacramento Kings,106,San Antonio Spurs,118,Box Score,,"17,353",AT&T Center,
315,"Wed, Dec 9, 2009",10:30p,Utah Jazz,77,Los Angeles Lakers,101,Box Score,,"18,997",STAPLES Center,
316,"Thu, Dec 10, 2009",7:30p,Denver Nuggets,99,Detroit Pistons,101,Box Score,,"17,176",The Palace of Auburn Hills,
317,"Thu, Dec 10, 2009",8:00p,Boston Celtics,104,Washington Wizards,102,Box Score,,"20,173",Verizon Center,
318,"Thu, Dec 10, 2009",10:30p,Orlando Magic,111,Utah Jazz,120,Box Score,,"18,735",EnergySolutions Arena,
319,"Fri, Dec 11, 2009",7:00p,New Jersey Nets,91,Indiana Pacers,107,Box Score,,"12,175",Conseco Fieldhouse,
320,"Fri, Dec 11, 2009",7:00p,Houston Rockets,96,Philadelphia 76ers,91,Box Score,,"13,991",Wachovia Center,
321,"Fri, Dec 11, 2009",7:00p,Atlanta Hawks,111,Toronto Raptors,89,Box Score,,"17,032",Air Canada Centre,
322,"Fri, Dec 11, 2009",7:30p,Dallas Mavericks,106,Miami Heat,93,Box Score,,"18,703",AmericanAirlines Arena,
323,"Fri, Dec 11, 2009",8:00p,Golden State Warriors,91,Chicago Bulls,96,Box Score,OT,"18,803",United Center,
324,"Fri, Dec 11, 2009",8:00p,Portland Trail Blazers,99,Cleveland Cavaliers,104,Box Score,,"20,562",Quicken Loans Arena,
325,"Fri, Dec 11, 2009",8:00p,Oklahoma City Thunder,102,Memphis Grizzlies,94,Box Score,,"13,048",FedEx Forum,
326,"Fri, Dec 11, 2009",8:00p,New York Knicks,113,New Orleans Hornets,96,Box Score,,"15,569",New Orleans Arena,
327,"Fri, Dec 11, 2009",8:30p,Charlotte Bobcats,85,San Antonio Spurs,104,Box Score,,"17,508",AT&T Center,
328,"Fri, Dec 11, 2009",10:30p,Minnesota Timberwolves,92,Los Angeles Lakers,104,Box Score,,"18,997",STAPLES Center,
329,"Fri, Dec 11, 2009",10:30p,Orlando Magic,103,Phoenix Suns,106,Box Score,,"18,216",US Airways Center,
330,"Sat, Dec 12, 2009",7:00p,Indiana Pacers,114,Washington Wizards,113,Box Score,,"13,172",Verizon Center,
331,"Sat, Dec 12, 2009",7:30p,Golden State Warriors,95,Detroit Pistons,104,Box Score,,"16,952",The Palace of Auburn Hills,
332,"Sat, Dec 12, 2009",8:00p,Boston Celtics,106,Chicago Bulls,80,Box Score,,"21,257",United Center,
333,"Sat, Dec 12, 2009",8:30p,Charlotte Bobcats,97,Dallas Mavericks,98,Box Score,OT,"20,151",American Airlines Center,
334,"Sat, Dec 12, 2009",8:30p,Portland Trail Blazers,101,Milwaukee Bucks,108,Box Score,2OT,"15,973",Bradley Center,
335,"Sat, Dec 12, 2009",9:00p,Phoenix Suns,99,Denver Nuggets,105,Box Score,,"19,155",Pepsi Center,
336,"Sat, Dec 12, 2009",9:00p,Los Angeles Lakers,94,Utah Jazz,102,Box Score,,"19,911",EnergySolutions Arena,
337,"Sat, Dec 12, 2009",10:00p,Minnesota Timberwolves,100,Sacramento Kings,120,Box Score,,"11,333",Power Balance Pavilion,
338,"Sun, Dec 13, 2009",12:30p,Houston Rockets,88,Toronto Raptors,101,Box Score,,"17,111",Air Canada Centre,
339,"Sun, Dec 13, 2009",5:00p,New Jersey Nets,107,Atlanta Hawks,130,Box Score,,"14,015",Philips Arena,
340,"Sun, Dec 13, 2009",6:00p,Memphis Grizzlies,118,Miami Heat,90,Box Score,,"14,465",AmericanAirlines Arena,
341,"Sun, Dec 13, 2009",7:00p,Cleveland Cavaliers,102,Oklahoma City Thunder,89,Box Score,,"18,203",Oklahoma City Arena,
342,"Sun, Dec 13, 2009",9:30p,San Antonio Spurs,115,Los Angeles Clippers,90,Box Score,,"16,464",STAPLES Center,
343,"Mon, Dec 14, 2009",7:00p,Indiana Pacers,98,Orlando Magic,106,Box Score,,"17,461",Amway Arena,
344,"Mon, Dec 14, 2009",7:00p,Golden State Warriors,101,Philadelphia 76ers,117,Box Score,,"12,795",Wachovia Center,
345,"Mon, Dec 14, 2009",8:00p,Boston Celtics,110,Memphis Grizzlies,105,Box Score,,"14,193",FedEx Forum,
346,"Mon, Dec 14, 2009",8:30p,New Orleans Hornets,90,Dallas Mavericks,94,Box Score,,"19,737",American Airlines Center,
347,"Mon, Dec 14, 2009",9:00p,Oklahoma City Thunder,93,Denver Nuggets,102,Box Score,,"16,022",Pepsi Center,
348,"Mon, Dec 14, 2009",9:00p,Minnesota Timberwolves,110,Utah Jazz,108,Box Score,,"18,090",EnergySolutions Arena,
349,"Mon, Dec 14, 2009",10:30p,Washington Wizards,95,Los Angeles Clippers,97,Box Score,,"14,511",STAPLES Center,
350,"Tue, Dec 15, 2009",7:00p,New York Knicks,87,Charlotte Bobcats,94,Box Score,,"13,606",Time Warner Cable Arena,
351,"Tue, Dec 15, 2009",7:00p,New Jersey Nets,89,Cleveland Cavaliers,99,Box Score,,"20,562",Quicken Loans Arena,
352,"Tue, Dec 15, 2009",7:30p,Toronto Raptors,95,Miami Heat,115,Box Score,,"15,106",AmericanAirlines Arena,
353,"Tue, Dec 15, 2009",8:00p,Los Angeles Lakers,96,Chicago Bulls,87,Box Score,,"21,416",United Center,
354,"Tue, Dec 15, 2009",8:30p,Detroit Pistons,96,Houston Rockets,107,Box Score,,"14,899",Toyota Center,
355,"Tue, Dec 15, 2009",9:00p,San Antonio Spurs,104,Phoenix Suns,116,Box Score,,"17,964",US Airways Center,
356,"Tue, Dec 15, 2009",10:00p,Sacramento Kings,88,Portland Trail Blazers,95,Box Score,,"20,588",Rose Garden Arena,
357,"Wed, Dec 16, 2009",7:00p,Memphis Grizzlies,97,Atlanta Hawks,110,Box Score,,"13,013",Philips Arena,
358,"Wed, Dec 16, 2009",7:00p,Charlotte Bobcats,98,Indiana Pacers,101,Box Score,,"11,888",Conseco Fieldhouse,
359,"Wed, Dec 16, 2009",7:00p,Toronto Raptors,99,Orlando Magic,118,Box Score,,"17,461",Amway Arena,
360,"Wed, Dec 16, 2009",7:00p,Cleveland Cavaliers,108,Philadelphia 76ers,101,Box Score,,"19,517",Wachovia Center,
361,"Wed, Dec 16, 2009",7:30p,Utah Jazz,108,New Jersey Nets,92,Box Score,,"11,476",Izod Center,
362,"Wed, Dec 16, 2009",8:00p,Los Angeles Lakers,107,Milwaukee Bucks,106,Box Score,OT,"16,309",Bradley Center,
363,"Wed, Dec 16, 2009",8:00p,Los Angeles Clippers,120,Minnesota Timberwolves,95,Box Score,,"12,526",Target Center,
364,"Wed, Dec 16, 2009",8:00p,Detroit Pistons,87,New Orleans Hornets,95,Box Score,,"13,196",New Orleans Arena,
365,"Wed, Dec 16, 2009",8:00p,Dallas Mavericks,100,Oklahoma City Thunder,86,Box Score,,"18,203",Oklahoma City Arena,
366,"Wed, Dec 16, 2009",9:00p,Houston Rockets,101,Denver Nuggets,111,Box Score,,"15,753",Pepsi Center,
367,"Wed, Dec 16, 2009",10:30p,San Antonio Spurs,103,Golden State Warriors,91,Box Score,,"17,857",Oracle Arena,
368,"Wed, Dec 16, 2009",10:30p,Washington Wizards,109,Sacramento Kings,112,Box Score,,"16,579",Power Balance Pavilion,
369,"Thu, Dec 17, 2009",8:00p,New York Knicks,89,Chicago Bulls,98,Box Score,,"19,791",United Center,
370,"Thu, Dec 17, 2009",8:00p,Orlando Magic,86,Miami Heat,104,Box Score,,"18,303",AmericanAirlines Arena,
371,"Thu, Dec 17, 2009",10:30p,Phoenix Suns,102,Portland Trail Blazers,105,Box Score,,"20,559",Rose Garden Arena,
372,"Fri, Dec 18, 2009",7:00p,New Jersey Nets,95,Toronto Raptors,118,Box Score,,"15,901",Air Canada Centre,
373,"Fri, Dec 18, 2009",7:30p,Utah Jazz,83,Atlanta Hawks,96,Box Score,,"17,501",Philips Arena,
374,"Fri, Dec 18, 2009",7:30p,Philadelphia 76ers,98,Boston Celtics,97,Box Score,,"18,624",TD Garden,
375,"Fri, Dec 18, 2009",8:00p,Milwaukee Bucks,82,Cleveland Cavaliers,85,Box Score,,"20,562",Quicken Loans Arena,
376,"Fri, Dec 18, 2009",8:00p,Indiana Pacers,94,Memphis Grizzlies,107,Box Score,,"13,217",FedEx Forum,
377,"Fri, Dec 18, 2009",8:00p,Sacramento Kings,96,Minnesota Timberwolves,112,Box Score,,"13,144",Target Center,
378,"Fri, Dec 18, 2009",8:00p,Denver Nuggets,92,New Orleans Hornets,98,Box Score,,"14,453",New Orleans Arena,
379,"Fri, Dec 18, 2009",8:00p,Los Angeles Clippers,91,New York Knicks,95,Box Score,,"19,763",Madison Square Garden (IV),
380,"Fri, Dec 18, 2009",8:00p,Detroit Pistons,98,Oklahoma City Thunder,109,Box Score,,"17,774",Oklahoma City Arena,
381,"Fri, Dec 18, 2009",8:30p,Houston Rockets,116,Dallas Mavericks,108,Box Score,OT,"19,890",American Airlines Center,
382,"Fri, Dec 18, 2009",10:30p,Washington Wizards,118,Golden State Warriors,109,Box Score,,"17,423",Oracle Arena,
383,"Sat, Dec 19, 2009",7:00p,Utah Jazz,110,Charlotte Bobcats,102,Box Score,,"14,963",Time Warner Cable Arena,
384,"Sat, Dec 19, 2009",7:00p,Portland Trail Blazers,83,Orlando Magic,92,Box Score,,"17,461",Amway Arena,
385,"Sat, Dec 19, 2009",7:30p,Los Angeles Clippers,112,Philadelphia 76ers,107,Box Score,OT,"13,752",Wachovia Center,
386,"Sat, Dec 19, 2009",8:00p,Atlanta Hawks,98,Chicago Bulls,101,Box Score,OT,"21,381",United Center,
387,"Sat, Dec 19, 2009",8:00p,Los Angeles Lakers,103,New Jersey Nets,84,Box Score,,"17,190",Izod Center,
388,"Sat, Dec 19, 2009",8:30p,Oklahoma City Thunder,90,Houston Rockets,95,Box Score,,"15,095",Toyota Center,
389,"Sat, Dec 19, 2009",8:30p,Sacramento Kings,96,Milwaukee Bucks,95,Box Score,,"13,745",Bradley Center,
390,"Sat, Dec 19, 2009",8:30p,Indiana Pacers,99,San Antonio Spurs,100,Box Score,,"17,075",AT&T Center,
391,"Sat, Dec 19, 2009",9:00p,Washington Wizards,95,Phoenix Suns,121,Box Score,,"16,811",US Airways Center,
392,"Sun, Dec 20, 2009",12:30p,New Orleans Hornets,92,Toronto Raptors,98,Box Score,,"15,790",Air Canada Centre,
393,"Sun, Dec 20, 2009",4:00p,Denver Nuggets,96,Memphis Grizzlies,102,Box Score,,"13,385",FedEx Forum,
394,"Sun, Dec 20, 2009",6:00p,Minnesota Timberwolves,104,Boston Celtics,122,Box Score,,"18,624",TD Garden,
395,"Sun, Dec 20, 2009",6:00p,Los Angeles Lakers,93,Detroit Pistons,81,Box Score,,"22,076",The Palace of Auburn Hills,
396,"Sun, Dec 20, 2009",6:00p,Portland Trail Blazers,102,Miami Heat,95,Box Score,,"16,500",AmericanAirlines Arena,
397,"Sun, Dec 20, 2009",7:30p,Cleveland Cavaliers,95,Dallas Mavericks,102,Box Score,,"20,346",American Airlines Center,
398,"Sun, Dec 20, 2009",7:30p,Charlotte Bobcats,94,New York Knicks,98,Box Score,,"18,767",Madison Square Garden (IV),
399,"Mon, Dec 21, 2009",7:00p,Milwaukee Bucks,84,Indiana Pacers,81,Box Score,,"12,836",Conseco Fieldhouse,
400,"Mon, Dec 21, 2009",7:00p,Utah Jazz,99,Orlando Magic,104,Box Score,,"17,461",Amway Arena,
401,"Mon, Dec 21, 2009",8:00p,Sacramento Kings,102,Chicago Bulls,98,Box Score,,"19,631",United Center,
402,"Mon, Dec 21, 2009",8:30p,Los Angeles Clippers,87,San Antonio Spurs,103,Box Score,,"17,451",AT&T Center,
403,"Mon, Dec 21, 2009",9:00p,Cleveland Cavaliers,109,Phoenix Suns,91,Box Score,,"18,221",US Airways Center,
404,"Tue, Dec 22, 2009",7:00p,Detroit Pistons,76,Charlotte Bobcats,88,Box Score,,"16,864",Time Warner Cable Arena,
405,"Tue, Dec 22, 2009",7:00p,Philadelphia 76ers,98,Washington Wizards,105,Box Score,,"15,435",Verizon Center,
406,"Tue, Dec 22, 2009",7:30p,Indiana Pacers,94,Boston Celtics,103,Box Score,,"18,624",TD Garden,
407,"Tue, Dec 22, 2009",7:30p,Chicago Bulls,81,New York Knicks,88,Box Score,,"19,763",Madison Square Garden (IV),
408,"Tue, Dec 22, 2009",8:00p,Golden State Warriors,108,Memphis Grizzlies,121,Box Score,,"12,827",FedEx Forum,
409,"Tue, Dec 22, 2009",8:00p,Atlanta Hawks,112,Minnesota Timberwolves,87,Box Score,,"11,271",Target Center,
410,"Tue, Dec 22, 2009",8:30p,Portland Trail Blazers,85,Dallas Mavericks,81,Box Score,,"19,863",American Airlines Center,
411,"Tue, Dec 22, 2009",8:30p,Los Angeles Clippers,99,Houston Rockets,108,Box Score,,"17,128",Toyota Center,
412,"Tue, Dec 22, 2009",10:30p,Oklahoma City Thunder,108,Los Angeles Lakers,111,Box Score,,"18,997",STAPLES Center,
413,"Wed, Dec 23, 2009",7:00p,Houston Rockets,87,Orlando Magic,102,Box Score,,"17,461",Amway Arena,
414,"Wed, Dec 23, 2009",7:30p,Toronto Raptors,94,Detroit Pistons,64,Box Score,,"19,396",The Palace of Auburn Hills,
415,"Wed, Dec 23, 2009",7:30p,Utah Jazz,70,Miami Heat,80,Box Score,,"19,600",AmericanAirlines Arena,
416,"Wed, Dec 23, 2009",7:30p,Minnesota Timberwolves,103,New Jersey Nets,99,Box Score,,"10,204",Izod Center,
417,"Wed, Dec 23, 2009",8:00p,Washington Wizards,109,Milwaukee Bucks,97,Box Score,,"13,113",Bradley Center,
