,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
209,"Wed, Nov 20, 2019",8:00p,Utah Jazz,103,Minnesota Timberwolves,95,Box Score,,"13,177",Target Center,
210,"Wed, Nov 20, 2019",9:00p,Houston Rockets,95,Denver Nuggets,105,Box Score,,"17,778",Pepsi Center,
211,"Wed, Nov 20, 2019",10:00p,Boston Celtics,104,Los Angeles Clippers,107,Box Score,OT,"19,068",STAPLES Center,
212,"Thu, Nov 21, 2019",8:00p,Portland Trail Blazers,129,Milwaukee Bucks,137,Box Score,,"17,385",Fiserv Forum,
213,"Thu, Nov 21, 2019",10:30p,New Orleans Pelicans,124,Phoenix Suns,121,Box Score,,"13,903",Talking Stick Resort Arena,
214,"Fri, Nov 22, 2019",7:00p,Atlanta Hawks,103,Detroit Pistons,128,Box Score,,"15,399",Little Caesars Arena,
215,"Fri, Nov 22, 2019",7:00p,Charlotte Hornets,118,Washington Wizards,125,Box Score,,"15,053",Capital One Arena,
216,"Fri, Nov 22, 2019",7:30p,Sacramento Kings,97,Brooklyn Nets,116,Box Score,,"15,619",Barclays Center,
217,"Fri, Nov 22, 2019",8:00p,Miami Heat,116,Chicago Bulls,108,Box Score,,"18,953",United Center,
218,"Fri, Nov 22, 2019",8:00p,Los Angeles Lakers,130,Oklahoma City Thunder,127,Box Score,,"18,203",Chesapeake Energy Arena,
219,"Fri, Nov 22, 2019",8:00p,San Antonio Spurs,104,Philadelphia 76ers,115,Box Score,,"20,927",Wells Fargo Center,
220,"Fri, Nov 22, 2019",8:30p,Cleveland Cavaliers,101,Dallas Mavericks,143,Box Score,,"19,639",American Airlines Center,
221,"Fri, Nov 22, 2019",9:00p,Boston Celtics,92,Denver Nuggets,96,Box Score,,"19,520",Pepsi Center,
222,"Fri, Nov 22, 2019",9:00p,Golden State Warriors,109,Utah Jazz,113,Box Score,,"18,306",Vivint Smart Home Arena,
223,"Fri, Nov 22, 2019",10:30p,Houston Rockets,119,Los Angeles Clippers,122,Box Score,,"19,068",STAPLES Center,
224,"Sat, Nov 23, 2019",5:00p,Phoenix Suns,100,Minnesota Timberwolves,98,Box Score,,"17,362",Target Center,
225,"Sat, Nov 23, 2019",7:00p,Chicago Bulls,116,Charlotte Hornets,115,Box Score,,"17,891",Spectrum Center,
226,"Sat, Nov 23, 2019",7:00p,Orlando Magic,106,Indiana Pacers,111,Box Score,,"16,446",Bankers Life Fieldhouse,
227,"Sat, Nov 23, 2019",7:30p,Toronto Raptors,119,Atlanta Hawks,116,Box Score,,"16,931",State Farm Arena,
228,"Sat, Nov 23, 2019",7:30p,San Antonio Spurs,111,New York Knicks,104,Box Score,,"19,320",Madison Square Garden (IV),
229,"Sat, Nov 23, 2019",7:30p,Miami Heat,86,Philadelphia 76ers,113,Box Score,,"21,017",Wells Fargo Center,
230,"Sat, Nov 23, 2019",8:00p,Portland Trail Blazers,104,Cleveland Cavaliers,110,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
231,"Sat, Nov 23, 2019",8:00p,Los Angeles Lakers,109,Memphis Grizzlies,108,Box Score,,"17,794",FedEx Forum,
232,"Sat, Nov 23, 2019",8:30p,Detroit Pistons,90,Milwaukee Bucks,104,Box Score,,"17,585",Fiserv Forum,
233,"Sat, Nov 23, 2019",9:00p,New Orleans Pelicans,120,Utah Jazz,128,Box Score,,"18,306",Vivint Smart Home Arena,
234,"Sun, Nov 24, 2019",3:30p,Dallas Mavericks,137,Houston Rockets,123,Box Score,,"18,055",Toyota Center,
235,"Sun, Nov 24, 2019",6:00p,Brooklyn Nets,103,New York Knicks,101,Box Score,,"18,770",Madison Square Garden (IV),
236,"Sun, Nov 24, 2019",6:00p,Sacramento Kings,113,Washington Wizards,106,Box Score,,"15,885",Capital One Arena,
237,"Sun, Nov 24, 2019",8:00p,Phoenix Suns,104,Denver Nuggets,116,Box Score,,"19,520",Pepsi Center,
238,"Sun, Nov 24, 2019",9:00p,New Orleans Pelicans,109,Los Angeles Clippers,134,Box Score,,"19,068",STAPLES Center,
239,"Mon, Nov 25, 2019",7:00p,Brooklyn Nets,108,Cleveland Cavaliers,106,Box Score,,"17,143",Rocket Mortgage Fieldhouse,
240,"Mon, Nov 25, 2019",7:00p,Orlando Magic,88,Detroit Pistons,103,Box Score,,"14,695",Little Caesars Arena,
241,"Mon, Nov 25, 2019",7:00p,Memphis Grizzlies,114,Indiana Pacers,126,Box Score,,"15,141",Bankers Life Fieldhouse,
242,"Mon, Nov 25, 2019",7:30p,Minnesota Timberwolves,125,Atlanta Hawks,113,Box Score,,"16,218",State Farm Arena,
243,"Mon, Nov 25, 2019",7:30p,Sacramento Kings,102,Boston Celtics,103,Box Score,,"19,156",TD Garden,
244,"Mon, Nov 25, 2019",7:30p,Charlotte Hornets,100,Miami Heat,117,Box Score,,"19,600",AmericanAirlines Arena,
245,"Mon, Nov 25, 2019",7:30p,Philadelphia 76ers,96,Toronto Raptors,101,Box Score,,"19,800",Scotiabank Arena,
246,"Mon, Nov 25, 2019",8:00p,Portland Trail Blazers,117,Chicago Bulls,94,Box Score,,"18,776",United Center,
247,"Mon, Nov 25, 2019",8:00p,Utah Jazz,118,Milwaukee Bucks,122,Box Score,,"17,385",Fiserv Forum,
248,"Mon, Nov 25, 2019",8:30p,Los Angeles Lakers,114,San Antonio Spurs,104,Box Score,,"18,498",AT&T Center,
249,"Mon, Nov 25, 2019",10:30p,Oklahoma City Thunder,100,Golden State Warriors,97,Box Score,,"18,064",Chase Center,
250,"Tue, Nov 26, 2019",8:30p,Los Angeles Clippers,114,Dallas Mavericks,99,Box Score,,"20,407",American Airlines Center,
251,"Tue, Nov 26, 2019",9:00p,Washington Wizards,104,Denver Nuggets,117,Box Score,,"18,673",Pepsi Center,
252,"Wed, Nov 27, 2019",7:00p,Brooklyn Nets,110,Boston Celtics,121,Box Score,,"19,156",TD Garden,
253,"Wed, Nov 27, 2019",7:00p,Detroit Pistons,101,Charlotte Hornets,102,Box Score,,"15,535",Spectrum Center,
254,"Wed, Nov 27, 2019",7:00p,Orlando Magic,116,Cleveland Cavaliers,104,Box Score,,"17,712",Rocket Mortgage Fieldhouse,
255,"Wed, Nov 27, 2019",7:00p,Utah Jazz,102,Indiana Pacers,121,Box Score,,"17,027",Bankers Life Fieldhouse,
256,"Wed, Nov 27, 2019",7:00p,Sacramento Kings,91,Philadelphia 76ers,97,Box Score,,"20,592",Wells Fargo Center,
257,"Wed, Nov 27, 2019",7:30p,New York Knicks,98,Toronto Raptors,126,Box Score,,"19,800",Scotiabank Arena,
258,"Wed, Nov 27, 2019",8:00p,Miami Heat,108,Houston Rockets,117,Box Score,,"18,055",Toyota Center,
259,"Wed, Nov 27, 2019",8:00p,Los Angeles Clippers,121,Memphis Grizzlies,119,Box Score,,"16,721",FedEx Forum,
260,"Wed, Nov 27, 2019",8:00p,Atlanta Hawks,102,Milwaukee Bucks,111,Box Score,,"17,525",Fiserv Forum,
261,"Wed, Nov 27, 2019",8:30p,Minnesota Timberwolves,113,San Antonio Spurs,101,Box Score,,"18,354",AT&T Center,
262,"Wed, Nov 27, 2019",9:00p,Washington Wizards,140,Phoenix Suns,132,Box Score,,"14,123",Talking Stick Resort Arena,
263,"Wed, Nov 27, 2019",9:30p,Los Angeles Lakers,114,New Orleans Pelicans,110,Box Score,,"18,626",Smoothie King Center,
264,"Wed, Nov 27, 2019",10:00p,Oklahoma City Thunder,119,Portland Trail Blazers,136,Box Score,,"19,870",Moda Center,
265,"Wed, Nov 27, 2019",10:30p,Chicago Bulls,90,Golden State Warriors,104,Box Score,,"18,064",Chase Center,
266,"Fri, Nov 29, 2019",12:00p,Boston Celtics,107,Brooklyn Nets,112,Box Score,,"17,732",Barclays Center,
267,"Fri, Nov 29, 2019",7:00p,Charlotte Hornets,110,Detroit Pistons,107,Box Score,,"15,006",Little Caesars Arena,
268,"Fri, Nov 29, 2019",7:00p,Toronto Raptors,90,Orlando Magic,83,Box Score,,"17,014",Amway Center,
269,"Fri, Nov 29, 2019",7:30p,Milwaukee Bucks,119,Cleveland Cavaliers,110,Box Score,,"19,432",Rocket Mortgage Fieldhouse,
270,"Fri, Nov 29, 2019",7:30p,Philadelphia 76ers,101,New York Knicks,95,Box Score,,"18,109",Madison Square Garden (IV),
271,"Fri, Nov 29, 2019",8:00p,Atlanta Hawks,104,Indiana Pacers,105,Box Score,OT,"15,827",Bankers Life Fieldhouse,
272,"Fri, Nov 29, 2019",8:00p,Utah Jazz,103,Memphis Grizzlies,94,Box Score,,"16,605",FedEx Forum,
273,"Fri, Nov 29, 2019",8:00p,Golden State Warriors,105,Miami Heat,122,Box Score,,"19,600",AmericanAirlines Arena,
274,"Fri, Nov 29, 2019",8:00p,New Orleans Pelicans,104,Oklahoma City Thunder,109,Box Score,,"18,203",Chesapeake Energy Arena,
275,"Fri, Nov 29, 2019",8:30p,Los Angeles Clippers,97,San Antonio Spurs,107,Box Score,,"18,354",AT&T Center,
276,"Fri, Nov 29, 2019",9:00p,Dallas Mavericks,120,Phoenix Suns,113,Box Score,,"18,055",Talking Stick Resort Arena,
277,"Fri, Nov 29, 2019",10:00p,Chicago Bulls,103,Portland Trail Blazers,107,Box Score,,"20,139",Moda Center,
278,"Fri, Nov 29, 2019",10:30p,Washington Wizards,103,Los Angeles Lakers,125,Box Score,,"18,997",STAPLES Center,
279,"Sat, Nov 30, 2019",5:00p,Denver Nuggets,97,Sacramento Kings,100,Box Score,OT,"17,583",Golden 1 Center,
280,"Sat, Nov 30, 2019",7:00p,Indiana Pacers,116,Philadelphia 76ers,119,Box Score,,"20,517",Wells Fargo Center,
281,"Sat, Nov 30, 2019",8:00p,Atlanta Hawks,111,Houston Rockets,158,Box Score,,"18,055",Toyota Center,
282,"Sat, Nov 30, 2019",8:00p,Charlotte Hornets,96,Milwaukee Bucks,137,Box Score,,"17,550",Fiserv Forum,
283,"Sun, Dec 1, 2019",3:00p,Miami Heat,109,Brooklyn Nets,106,Box Score,,"17,026",Barclays Center,
284,"Sun, Dec 1, 2019",3:30p,Memphis Grizzlies,115,Minnesota Timberwolves,107,Box Score,,"12,276",Target Center,
285,"Sun, Dec 1, 2019",3:30p,Boston Celtics,113,New York Knicks,104,Box Score,,"18,005",Madison Square Garden (IV),
286,"Sun, Dec 1, 2019",4:00p,Dallas Mavericks,114,Los Angeles Lakers,100,Box Score,,"18,997",STAPLES Center,
287,"Sun, Dec 1, 2019",5:00p,San Antonio Spurs,98,Detroit Pistons,132,Box Score,,"14,270",Little Caesars Arena,
288,"Sun, Dec 1, 2019",5:00p,Oklahoma City Thunder,107,New Orleans Pelicans,104,Box Score,,"15,427",Smoothie King Center,
289,"Sun, Dec 1, 2019",6:00p,Golden State Warriors,96,Orlando Magic,100,Box Score,,"15,052",Amway Center,
290,"Sun, Dec 1, 2019",6:00p,Utah Jazz,110,Toronto Raptors,130,Box Score,,"18,132",Scotiabank Arena,
291,"Sun, Dec 1, 2019",10:30p,Washington Wizards,125,Los Angeles Clippers,150,Box Score,,"19,068",STAPLES Center,
292,"Mon, Dec 2, 2019",7:00p,Phoenix Suns,109,Charlotte Hornets,104,Box Score,,"11,221",Spectrum Center,
293,"Mon, Dec 2, 2019",7:00p,Utah Jazz,94,Philadelphia 76ers,103,Box Score,,"20,208",Wells Fargo Center,
294,"Mon, Dec 2, 2019",7:30p,Golden State Warriors,79,Atlanta Hawks,104,Box Score,,"14,278",State Farm Arena,
295,"Mon, Dec 2, 2019",8:00p,Indiana Pacers,117,Memphis Grizzlies,104,Box Score,,"11,919",FedEx Forum,
296,"Mon, Dec 2, 2019",8:00p,New York Knicks,88,Milwaukee Bucks,132,Box Score,,"17,385",Fiserv Forum,
297,"Mon, Dec 2, 2019",10:00p,Chicago Bulls,113,Sacramento Kings,106,Box Score,,"17,257",Golden 1 Center,
298,"Tue, Dec 3, 2019",7:00p,Detroit Pistons,127,Cleveland Cavaliers,94,Box Score,,"17,504",Rocket Mortgage Fieldhouse,
299,"Tue, Dec 3, 2019",7:00p,Orlando Magic,127,Washington Wizards,120,Box Score,,"13,159",Capital One Arena,
300,"Tue, Dec 3, 2019",7:30p,Dallas Mavericks,118,New Orleans Pelicans,97,Box Score,,"14,664",Smoothie King Center,
301,"Tue, Dec 3, 2019",7:30p,Miami Heat,121,Toronto Raptors,110,Box Score,OT,"19,800",Scotiabank Arena,
302,"Tue, Dec 3, 2019",8:30p,Houston Rockets,133,San Antonio Spurs,135,Box Score,2OT,"18,354",AT&T Center,
303,"Tue, Dec 3, 2019",9:00p,Los Angeles Lakers,105,Denver Nuggets,96,Box Score,,"19,658",Pepsi Center,
304,"Tue, Dec 3, 2019",10:00p,Portland Trail Blazers,97,Los Angeles Clippers,117,Box Score,,"19,068",STAPLES Center,
305,"Wed, Dec 4, 2019",7:00p,Golden State Warriors,91,Charlotte Hornets,106,Box Score,,"14,355",Spectrum Center,
306,"Wed, Dec 4, 2019",7:00p,Milwaukee Bucks,127,Detroit Pistons,103,Box Score,,"15,742",Little Caesars Arena,
307,"Wed, Dec 4, 2019",7:00p,Phoenix Suns,114,Orlando Magic,128,Box Score,,"15,176",Amway Center,
308,"Wed, Dec 4, 2019",7:30p,Brooklyn Nets,130,Atlanta Hawks,118,Box Score,,"15,694",State Farm Arena,
309,"Wed, Dec 4, 2019",7:30p,Miami Heat,93,Boston Celtics,112,Box Score,,"19,156",TD Garden,
310,"Wed, Dec 4, 2019",8:00p,Memphis Grizzlies,99,Chicago Bulls,106,Box Score,,"15,017",United Center,
311,"Wed, Dec 4, 2019",8:00p,Indiana Pacers,107,Oklahoma City Thunder,100,Box Score,,"18,203",Chesapeake Energy Arena,
312,"Wed, Dec 4, 2019",8:30p,Minnesota Timberwolves,114,Dallas Mavericks,121,Box Score,,"19,671",American Airlines Center,
313,"Wed, Dec 4, 2019",9:00p,Los Angeles Lakers,121,Utah Jazz,96,Box Score,,"18,306",Vivint Smart Home Arena,
314,"Wed, Dec 4, 2019",10:00p,Sacramento Kings,116,Portland Trail Blazers,127,Box Score,,"19,393",Moda Center,
315,"Thu, Dec 5, 2019",7:00p,Philadelphia 76ers,113,Washington Wizards,119,Box Score,,"16,554",Capital One Arena,
316,"Thu, Dec 5, 2019",7:30p,Denver Nuggets,129,New York Knicks,92,Box Score,,"18,171",Madison Square Garden (IV),
317,"Thu, Dec 5, 2019",7:30p,Houston Rockets,119,Toronto Raptors,109,Box Score,,"19,800",Scotiabank Arena,
318,"Thu, Dec 5, 2019",8:00p,Phoenix Suns,139,New Orleans Pelicans,132,Box Score,OT,"15,607",Smoothie King Center,
319,"Fri, Dec 6, 2019",7:00p,Brooklyn Nets,111,Charlotte Hornets,104,Box Score,,"15,075",Spectrum Center,
320,"Fri, Dec 6, 2019",7:00p,Orlando Magic,93,Cleveland Cavaliers,87,Box Score,,"18,446",Rocket Mortgage Fieldhouse,
321,"Fri, Dec 6, 2019",7:00p,Indiana Pacers,101,Detroit Pistons,108,Box Score,,"14,894",Little Caesars Arena,
322,"Fri, Dec 6, 2019",8:00p,Denver Nuggets,95,Boston Celtics,108,Box Score,,"19,156",TD Garden,
323,"Fri, Dec 6, 2019",8:00p,Golden State Warriors,100,Chicago Bulls,98,Box Score,,"18,841",United Center,
324,"Fri, Dec 6, 2019",8:00p,Washington Wizards,103,Miami Heat,112,Box Score,,"19,600",AmericanAirlines Arena,
325,"Fri, Dec 6, 2019",8:00p,Minnesota Timberwolves,127,Oklahoma City Thunder,139,Box Score,OT,"18,203",Chesapeake Energy Arena,
326,"Fri, Dec 6, 2019",8:30p,Los Angeles Clippers,91,Milwaukee Bucks,119,Box Score,,"17,732",Fiserv Forum,
327,"Fri, Dec 6, 2019",8:30p,Sacramento Kings,104,San Antonio Spurs,105,Box Score,OT,"18,354",AT&T Center,
328,"Fri, Dec 6, 2019",10:30p,Los Angeles Lakers,136,Portland Trail Blazers,113,Box Score,,"19,912",Moda Center,
329,"Sat, Dec 7, 2019",2:00p,New Orleans Pelicans,84,Dallas Mavericks,130,Box Score,,"19,456",American Airlines Center,
330,"Sat, Dec 7, 2019",7:30p,Indiana Pacers,104,New York Knicks,103,Box Score,,"19,110",Madison Square Garden (IV),
331,"Sat, Dec 7, 2019",7:30p,Cleveland Cavaliers,94,Philadelphia 76ers,141,Box Score,,"20,844",Wells Fargo Center,
332,"Sat, Dec 7, 2019",8:00p,Phoenix Suns,109,Houston Rockets,115,Box Score,,"18,055",Toyota Center,
333,"Sat, Dec 7, 2019",10:00p,Memphis Grizzlies,112,Utah Jazz,126,Box Score,,"18,306",Vivint Smart Home Arena,
334,"Sun, Dec 8, 2019",3:00p,Denver Nuggets,102,Brooklyn Nets,105,Box Score,,"16,679",Barclays Center,
335,"Sun, Dec 8, 2019",5:00p,Atlanta Hawks,122,Charlotte Hornets,107,Box Score,,"15,489",Spectrum Center,
336,"Sun, Dec 8, 2019",6:00p,Chicago Bulls,105,Miami Heat,110,Box Score,OT,"19,600",AmericanAirlines Arena,
337,"Sun, Dec 8, 2019",6:00p,Toronto Raptors,104,Philadelphia 76ers,110,Box Score,,"20,313",Wells Fargo Center,
338,"Sun, Dec 8, 2019",6:00p,Los Angeles Clippers,135,Washington Wizards,119,Box Score,,"15,946",Capital One Arena,
339,"Sun, Dec 8, 2019",7:00p,Sacramento Kings,110,Dallas Mavericks,106,Box Score,,"19,566",American Airlines Center,
340,"Sun, Dec 8, 2019",9:00p,Oklahoma City Thunder,108,Portland Trail Blazers,96,Box Score,,"19,393",Moda Center,
341,"Sun, Dec 8, 2019",9:30p,Minnesota Timberwolves,125,Los Angeles Lakers,142,Box Score,,"18,997",STAPLES Center,
342,"Mon, Dec 9, 2019",7:00p,Los Angeles Clippers,110,Indiana Pacers,99,Box Score,,"14,644",Bankers Life Fieldhouse,
343,"Mon, Dec 9, 2019",7:30p,Cleveland Cavaliers,88,Boston Celtics,110,Box Score,,"19,156",TD Garden,
344,"Mon, Dec 9, 2019",8:00p,Toronto Raptors,93,Chicago Bulls,92,Box Score,,"14,775",United Center,
345,"Mon, Dec 9, 2019",8:00p,Sacramento Kings,119,Houston Rockets,118,Box Score,,"18,055",Toyota Center,
346,"Mon, Dec 9, 2019",8:00p,Orlando Magic,101,Milwaukee Bucks,110,Box Score,,"17,385",Fiserv Forum,
347,"Mon, Dec 9, 2019",8:00p,Detroit Pistons,105,New Orleans Pelicans,103,Box Score,,"13,694",Smoothie King Center,
348,"Mon, Dec 9, 2019",9:00p,Minnesota Timberwolves,109,Phoenix Suns,125,Box Score,,"13,230",Talking Stick Resort Arena,
349,"Mon, Dec 9, 2019",9:00p,Oklahoma City Thunder,104,Utah Jazz,90,Box Score,,"18,306",Vivint Smart Home Arena,
350,"Mon, Dec 9, 2019",10:30p,Memphis Grizzlies,110,Golden State Warriors,102,Box Score,,"18,064",Chase Center,
351,"Tue, Dec 10, 2019",7:00p,Washington Wizards,107,Charlotte Hornets,114,Box Score,,"10,626",Spectrum Center,
352,"Tue, Dec 10, 2019",8:00p,Atlanta Hawks,121,Miami Heat,135,Box Score,OT,"19,600",AmericanAirlines Arena,
353,"Tue, Dec 10, 2019",8:00p,Denver Nuggets,92,Philadelphia 76ers,97,Box Score,,"20,591",Wells Fargo Center,
354,"Tue, Dec 10, 2019",10:00p,New York Knicks,87,Portland Trail Blazers,115,Box Score,,"19,393",Moda Center,
355,"Wed, Dec 11, 2019",7:00p,Houston Rockets,116,Cleveland Cavaliers,110,Box Score,,"17,122",Rocket Mortgage Fieldhouse,
356,"Wed, Dec 11, 2019",7:00p,Boston Celtics,117,Indiana Pacers,122,Box Score,,"15,637",Bankers Life Fieldhouse,
357,"Wed, Dec 11, 2019",7:00p,Los Angeles Lakers,96,Orlando Magic,87,Box Score,,"18,846",Amway Center,
358,"Wed, Dec 11, 2019",7:00p,Los Angeles Clippers,112,Toronto Raptors,92,Box Score,,"20,144",Scotiabank Arena,
359,"Wed, Dec 11, 2019",7:30p,Charlotte Hornets,113,Brooklyn Nets,108,Box Score,,"15,631",Barclays Center,
360,"Wed, Dec 11, 2019",8:00p,Atlanta Hawks,102,Chicago Bulls,136,Box Score,,"15,084",United Center,
361,"Wed, Dec 11, 2019",8:00p,Utah Jazz,127,Minnesota Timberwolves,116,Box Score,,"12,369",Target Center,
362,"Wed, Dec 11, 2019",9:00p,Memphis Grizzlies,115,Phoenix Suns,108,Box Score,,"12,254",Talking Stick Resort Arena,
363,"Wed, Dec 11, 2019",9:30p,New Orleans Pelicans,112,Milwaukee Bucks,127,Box Score,,"17,385",Fiserv Forum,
364,"Wed, Dec 11, 2019",10:00p,Oklahoma City Thunder,93,Sacramento Kings,94,Box Score,,"16,723",Golden 1 Center,
365,"Wed, Dec 11, 2019",10:30p,New York Knicks,124,Golden State Warriors,122,Box Score,OT,"18,064",Chase Center,
366,"Thu, Dec 12, 2019",8:00p,Philadelphia 76ers,115,Boston Celtics,109,Box Score,,"19,156",TD Garden,
367,"Thu, Dec 12, 2019",8:30p,Cleveland Cavaliers,117,San Antonio Spurs,109,Box Score,OT,"18,354",AT&T Center,
368,"Thu, Dec 12, 2019",9:00p,Dallas Mavericks,122,Detroit Pistons,111,Box Score,,"20,064",Mexico City Arena,"at Mexico City, Mexico"
369,"Thu, Dec 12, 2019",10:30p,Portland Trail Blazers,99,Denver Nuggets,114,Box Score,,"18,828",Pepsi Center,
370,"Fri, Dec 13, 2019",7:00p,Los Angeles Lakers,113,Miami Heat,110,Box Score,,"20,013",AmericanAirlines Arena,
371,"Fri, Dec 13, 2019",7:00p,Houston Rockets,130,Orlando Magic,107,Box Score,,"16,335",Amway Center,
372,"Fri, Dec 13, 2019",7:00p,New Orleans Pelicans,109,Philadelphia 76ers,116,Box Score,,"20,620",Wells Fargo Center,
373,"Fri, Dec 13, 2019",7:30p,Indiana Pacers,110,Atlanta Hawks,100,Box Score,,"15,121",State Farm Arena,
374,"Fri, Dec 13, 2019",8:00p,Charlotte Hornets,83,Chicago Bulls,73,Box Score,,"18,377",United Center,
375,"Fri, Dec 13, 2019",8:00p,Milwaukee Bucks,127,Memphis Grizzlies,114,Box Score,,"16,109",FedEx Forum,
376,"Fri, Dec 13, 2019",9:00p,Golden State Warriors,106,Utah Jazz,114,Box Score,,"18,306",Vivint Smart Home Arena,
377,"Fri, Dec 13, 2019",9:30p,Los Angeles Clippers,124,Minnesota Timberwolves,117,Box Score,,"17,585",Target Center,
378,"Fri, Dec 13, 2019",10:00p,New York Knicks,103,Sacramento Kings,101,Box Score,,"17,583",Golden 1 Center,
379,"Sat, Dec 14, 2019",5:00p,San Antonio Spurs,121,Phoenix Suns,119,Box Score,OT,"20,013",Mexico City Arena,"at Mexico City, Mexico"
380,"Sat, Dec 14, 2019",7:30p,Brooklyn Nets,102,Toronto Raptors,110,Box Score,,"19,800",Scotiabank Arena,
381,"Sat, Dec 14, 2019",8:00p,Los Angeles Clippers,106,Chicago Bulls,109,Box Score,,"18,426",United Center,
382,"Sat, Dec 14, 2019",8:00p,Washington Wizards,111,Memphis Grizzlies,128,Box Score,,"15,631",FedEx Forum,
383,"Sat, Dec 14, 2019",8:30p,Miami Heat,122,Dallas Mavericks,118,Box Score,OT,"20,333",American Airlines Center,
384,"Sat, Dec 14, 2019",8:30p,Cleveland Cavaliers,108,Milwaukee Bucks,125,Box Score,,"17,481",Fiserv Forum,
385,"Sat, Dec 14, 2019",9:00p,Oklahoma City Thunder,102,Denver Nuggets,110,Box Score,,"19,520",Pepsi Center,
386,"Sat, Dec 14, 2019",9:00p,Detroit Pistons,115,Houston Rockets,107,Box Score,,"18,055",Toyota Center,
387,"Sun, Dec 15, 2019",3:30p,Orlando Magic,130,New Orleans Pelicans,119,Box Score,,"15,388",Smoothie King Center,
388,"Sun, Dec 15, 2019",5:00p,Charlotte Hornets,85,Indiana Pacers,107,Box Score,,"16,061",Bankers Life Fieldhouse,
389,"Sun, Dec 15, 2019",6:00p,Los Angeles Lakers,101,Atlanta Hawks,96,Box Score,,"16,962",State Farm Arena,
390,"Sun, Dec 15, 2019",6:00p,Philadelphia 76ers,89,Brooklyn Nets,109,Box Score,,"17,732",Barclays Center,
391,"Sun, Dec 15, 2019",8:00p,New York Knicks,105,Denver Nuggets,111,Box Score,,"18,867",Pepsi Center,
392,"Sun, Dec 15, 2019",8:30p,Sacramento Kings,100,Golden State Warriors,79,Box Score,,"18,064",Chase Center,
393,"Mon, Dec 16, 2019",7:00p,Washington Wizards,133,Detroit Pistons,119,Box Score,,"14,632",Little Caesars Arena,
394,"Mon, Dec 16, 2019",7:30p,Cleveland Cavaliers,113,Toronto Raptors,133,Box Score,,"19,800",Scotiabank Arena,
395,"Mon, Dec 16, 2019",8:00p,San Antonio Spurs,107,Houston Rockets,109,Box Score,,"18,055",Toyota Center,
396,"Mon, Dec 16, 2019",8:00p,Miami Heat,111,Memphis Grizzlies,118,Box Score,,"14,021",FedEx Forum,
397,"Mon, Dec 16, 2019",8:00p,Dallas Mavericks,120,Milwaukee Bucks,116,Box Score,,"17,727",Fiserv Forum,
398,"Mon, Dec 16, 2019",8:00p,Chicago Bulls,106,Oklahoma City Thunder,109,Box Score,,"18,203",Chesapeake Energy Arena,
399,"Mon, Dec 16, 2019",9:00p,Portland Trail Blazers,111,Phoenix Suns,110,Box Score,,"14,193",Talking Stick Resort Arena,
400,"Tue, Dec 17, 2019",7:00p,Sacramento Kings,102,Charlotte Hornets,110,Box Score,,"13,229",Spectrum Center,
401,"Tue, Dec 17, 2019",7:00p,Los Angeles Lakers,102,Indiana Pacers,105,Box Score,,"17,923",Bankers Life Fieldhouse,
402,"Tue, Dec 17, 2019",7:30p,Atlanta Hawks,120,New York Knicks,143,Box Score,,"18,268",Madison Square Garden (IV),
403,"Tue, Dec 17, 2019",8:00p,Brooklyn Nets,108,New Orleans Pelicans,101,Box Score,OT,"15,177",Smoothie King Center,
404,"Tue, Dec 17, 2019",9:00p,Orlando Magic,102,Utah Jazz,109,Box Score,,"18,306",Vivint Smart Home Arena,
405,"Tue, Dec 17, 2019",10:30p,Phoenix Suns,99,Los Angeles Clippers,120,Box Score,,"19,068",STAPLES Center,
406,"Wed, Dec 18, 2019",7:00p,Charlotte Hornets,98,Cleveland Cavaliers,100,Box Score,,"17,023",Rocket Mortgage Fieldhouse,
407,"Wed, Dec 18, 2019",7:00p,Toronto Raptors,112,Detroit Pistons,99,Box Score,,"15,319",Little Caesars Arena,
408,"Wed, Dec 18, 2019",7:00p,Miami Heat,108,Philadelphia 76ers,104,Box Score,,"20,715",Wells Fargo Center,
409,"Wed, Dec 18, 2019",7:00p,Chicago Bulls,110,Washington Wizards,109,Box Score,OT,"14,987",Capital One Arena,
410,"Wed, Dec 18, 2019",8:00p,New Orleans Pelicans,107,Minnesota Timberwolves,99,Box Score,,"12,490",Target Center,
411,"Wed, Dec 18, 2019",8:00p,Memphis Grizzlies,122,Oklahoma City Thunder,126,Box Score,,"18,203",Chesapeake Energy Arena,
412,"Wed, Dec 18, 2019",9:00p,Orlando Magic,104,Denver Nuggets,113,Box Score,,"18,182",Pepsi Center,
413,"Wed, Dec 18, 2019",9:30p,Boston Celtics,109,Dallas Mavericks,103,Box Score,,"20,181",American Airlines Center,
414,"Wed, Dec 18, 2019",10:00p,Golden State Warriors,112,Portland Trail Blazers,122,Box Score,,"19,393",Moda Center,
415,"Thu, Dec 19, 2019",7:30p,Utah Jazz,111,Atlanta Hawks,106,Box Score,,"16,739",State Farm Arena,
416,"Thu, Dec 19, 2019",8:00p,Los Angeles Lakers,104,Milwaukee Bucks,111,Box Score,,"18,051",Fiserv Forum,
417,"Thu, Dec 19, 2019",8:30p,Brooklyn Nets,105,San Antonio Spurs,118,Box Score,,"18,354",AT&T Center,
