Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2017/10/20,7:00p,Boston Celtics,102.0,Philadelphia 76ers,92.0,,"20,816",Wells Fargo Center,Friday
2017/10/20,7:00p,Detroit Pistons,111.0,Washington Wizards,115.0,,"16,337",Capital One Arena,Friday
2017/10/20,7:30p,Orlando Magic,121.0,Brooklyn Nets,126.0,,"16,144",Barclays Center,Friday
2017/10/20,8:00p,Utah Jazz,97.0,Minnesota Timberwolves,100.0,,"18,978",Target Center,Friday
2017/10/20,8:30p,Sacramento Kings,93.0,Dallas Mavericks,88.0,,"19,273",American Airlines Center,Friday
2017/10/20,9:30p,Golden State Warriors,128.0,New Orleans Pelicans,120.0,,"18,171",Smoothie King Center,Friday
2017/10/20,10:00p,Los Angeles Lakers,132.0,Phoenix Suns,130.0,,"18,055",Talking Stick Resort Arena,Friday
2017/10/21,7:30p,Philadelphia 76ers,94.0,Toronto Raptors,128.0,,"19,800",Air Canada Centre,Saturday
2017/10/21,8:00p,San Antonio Spurs,87.0,Chicago Bulls,77.0,,"21,640",United Center,Saturday
2017/10/21,8:00p,Orlando Magic,114.0,Cleveland Cavaliers,93.0,,"20,562",Quicken Loans Arena,Saturday
2017/10/21,8:00p,Dallas Mavericks,91.0,Houston Rockets,107.0,,"18,055",Toyota Center,Saturday
2017/10/21,8:00p,Golden State Warriors,101.0,Memphis Grizzlies,111.0,,"17,794",FedEx Forum,Saturday
2017/10/21,8:00p,Indiana Pacers,108.0,Miami Heat,112.0,,"19,600",AmericanAirlines Arena,Saturday
2017/10/21,8:00p,Detroit Pistons,111.0,New York Knicks,107.0,,"19,812",Madison Square Garden (IV),Saturday
2017/10/21,8:30p,Portland Trail Blazers,110.0,Milwaukee Bucks,113.0,,"16,211",BMO Harris Bradley Center,Saturday
2017/10/21,9:00p,Sacramento Kings,79.0,Denver Nuggets,96.0,,"19,520",Pepsi Center,Saturday
2017/10/21,9:00p,Oklahoma City Thunder,87.0,Utah Jazz,96.0,,"18,300",Vivint Smart Home Arena,Saturday
2017/10/21,10:30p,Phoenix Suns,88.0,Los Angeles Clippers,130.0,,"19,068",STAPLES Center,Saturday
2017/10/22,3:30p,Atlanta Hawks,104.0,Brooklyn Nets,116.0,,"13,917",Barclays Center,Sunday
2017/10/22,7:00p,Minnesota Timberwolves,115.0,Oklahoma City Thunder,113.0,,"18,203",Chesapeake Energy Arena,Sunday
2017/10/22,9:30p,New Orleans Pelicans,119.0,Los Angeles Lakers,112.0,,"18,997",STAPLES Center,Sunday
2017/10/23,7:00p,Philadelphia 76ers,97.0,Detroit Pistons,86.0,,"13,709",Little Caesars Arena,Monday
2017/10/23,7:30p,Atlanta Hawks,93.0,Miami Heat,104.0,,"19,600",AmericanAirlines Arena,Monday
2017/10/23,8:00p,Memphis Grizzlies,98.0,Houston Rockets,90.0,,"17,129",Toyota Center,Monday
2017/10/23,8:00p,Charlotte Hornets,94.0,Milwaukee Bucks,103.0,,"12,887",BMO Harris Bradley Center,Monday
2017/10/23,8:30p,Golden State Warriors,133.0,Dallas Mavericks,103.0,,"19,875",American Airlines Center,Monday
2017/10/23,8:30p,Toronto Raptors,97.0,San Antonio Spurs,101.0,,"18,418",AT&T Center,Monday
2017/10/23,9:00p,Washington Wizards,109.0,Denver Nuggets,104.0,,"14,294",Pepsi Center,Monday
2017/10/23,10:00p,Sacramento Kings,115.0,Phoenix Suns,117.0,,"14,903",Talking Stick Resort Arena,Monday
2017/10/24,7:00p,Chicago Bulls,112.0,Cleveland Cavaliers,119.0,,"20,562",Quicken Loans Arena,Tuesday
2017/10/24,7:00p,Brooklyn Nets,121.0,Orlando Magic,125.0,,"16,015",Amway Center,Tuesday
2017/10/24,7:30p,New York Knicks,89.0,Boston Celtics,110.0,,"18,624",TD Garden,Tuesday
2017/10/24,8:00p,Indiana Pacers,130.0,Minnesota Timberwolves,107.0,,"14,353",Target Center,Tuesday
2017/10/24,10:00p,New Orleans Pelicans,93.0,Portland Trail Blazers,103.0,,"19,446",Moda Center,Tuesday
2017/10/24,10:30p,Utah Jazz,84.0,Los Angeles Clippers,102.0,,"16,607",STAPLES Center,Tuesday
2017/10/25,7:00p,Denver Nuggets,93.0,Charlotte Hornets,110.0,,"14,253",Spectrum Center,Wednesday
2017/10/25,7:00p,Minnesota Timberwolves,101.0,Detroit Pistons,122.0,,"13,790",Little Caesars Arena,Wednesday
2017/10/25,7:00p,Houston Rockets,105.0,Philadelphia 76ers,104.0,,"20,682",Wells Fargo Center,Wednesday
2017/10/25,7:30p,Cleveland Cavaliers,107.0,Brooklyn Nets,112.0,,"17,732",Barclays Center,Wednesday
2017/10/25,8:00p,San Antonio Spurs,117.0,Miami Heat,100.0,,"19,600",AmericanAirlines Arena,Wednesday
2017/10/25,8:00p,Indiana Pacers,96.0,Oklahoma City Thunder,114.0,,"18,203",Chesapeake Energy Arena,Wednesday
2017/10/25,8:30p,Memphis Grizzlies,94.0,Dallas Mavericks,103.0,,"19,674",American Airlines Center,Wednesday
2017/10/25,10:00p,Utah Jazz,88.0,Phoenix Suns,97.0,,"16,022",Talking Stick Resort Arena,Wednesday
2017/10/25,10:30p,Toronto Raptors,112.0,Golden State Warriors,117.0,,"19,596",Oracle Arena,Wednesday
2017/10/25,10:30p,Washington Wizards,99.0,Los Angeles Lakers,102.0,OT,"18,996",STAPLES Center,Wednesday
2017/10/26,8:00p,Atlanta Hawks,86.0,Chicago Bulls,91.0,,"21,104",United Center,Thursday
2017/10/26,8:00p,Dallas Mavericks,91.0,Memphis Grizzlies,96.0,,"15,839",FedEx Forum,Thursday
2017/10/26,8:00p,Boston Celtics,96.0,Milwaukee Bucks,89.0,,"11,046",UW–Milwaukee Panther Arena,Thursday
2017/10/26,10:00p,Los Angeles Clippers,104.0,Portland Trail Blazers,103.0,,"18,694",Moda Center,Thursday
2017/10/26,10:30p,New Orleans Pelicans,114.0,Sacramento Kings,106.0,,"17,583",Golden 1 Center,Thursday
2017/10/27,7:00p,Houston Rockets,109.0,Charlotte Hornets,93.0,,"17,339",Spectrum Center,Friday
2017/10/27,7:00p,San Antonio Spurs,87.0,Orlando Magic,114.0,,"17,337",Amway Center,Friday
2017/10/27,7:30p,Denver Nuggets,105.0,Atlanta Hawks,100.0,,"16,220",Philips Arena,Friday
2017/10/27,7:30p,Brooklyn Nets,86.0,New York Knicks,107.0,,"19,812",Madison Square Garden (IV),Friday
2017/10/27,8:00p,Oklahoma City Thunder,116.0,Minnesota Timberwolves,119.0,,"17,620",Target Center,Friday
2017/10/27,10:30p,Washington Wizards,117.0,Golden State Warriors,120.0,,"19,596",Oracle Arena,Friday
2017/10/27,10:30p,Toronto Raptors,101.0,Los Angeles Lakers,92.0,,"17,876",STAPLES Center,Friday
2017/10/28,7:00p,Cleveland Cavaliers,101.0,New Orleans Pelicans,123.0,,"18,539",Smoothie King Center,Saturday
2017/10/28,8:00p,Oklahoma City Thunder,101.0,Chicago Bulls,69.0,,"21,706",United Center,Saturday
2017/10/28,8:00p,Houston Rockets,89.0,Memphis Grizzlies,103.0,,"17,033",FedEx Forum,Saturday
2017/10/28,8:00p,Boston Celtics,96.0,Miami Heat,90.0,,"19,600",AmericanAirlines Arena,Saturday
2017/10/28,8:30p,Philadelphia 76ers,112.0,Dallas Mavericks,110.0,,"19,567",American Airlines Center,Saturday
2017/10/28,9:00p,Los Angeles Lakers,81.0,Utah Jazz,96.0,,"18,306",Vivint Smart Home Arena,Saturday
2017/10/28,10:00p,Phoenix Suns,107.0,Portland Trail Blazers,114.0,,"19,343",Moda Center,Saturday
2017/10/28,10:30p,Detroit Pistons,95.0,Los Angeles Clippers,87.0,,"17,247",STAPLES Center,Saturday
2017/10/29,3:30p,Milwaukee Bucks,117.0,Atlanta Hawks,106.0,,"14,014",Philips Arena,Sunday
2017/10/29,4:30p,San Antonio Spurs,94.0,Indiana Pacers,97.0,,"15,013",Bankers Life Fieldhouse,Sunday
2017/10/29,6:00p,Denver Nuggets,124.0,Brooklyn Nets,111.0,,"14,854",Barclays Center,Sunday
2017/10/29,6:00p,Orlando Magic,113.0,Charlotte Hornets,120.0,,"15,531",Spectrum Center,Sunday
2017/10/29,6:00p,Washington Wizards,110.0,Sacramento Kings,83.0,,"17,583",Golden 1 Center,Sunday
2017/10/29,7:00p,New York Knicks,114.0,Cleveland Cavaliers,95.0,,"20,562",Quicken Loans Arena,Sunday
2017/10/29,8:30p,Detroit Pistons,115.0,Golden State Warriors,107.0,,"19,596",Oracle Arena,Sunday
2017/10/30,7:30p,San Antonio Spurs,94.0,Boston Celtics,108.0,,"18,624",TD Garden,Monday
2017/10/30,7:30p,Minnesota Timberwolves,125.0,Miami Heat,122.0,OT,"19,600",AmericanAirlines Arena,Monday
2017/10/30,7:30p,Denver Nuggets,110.0,New York Knicks,116.0,,"19,812",Madison Square Garden (IV),Monday
2017/10/30,8:00p,Philadelphia 76ers,115.0,Houston Rockets,107.0,,"16,714",Toyota Center,Monday
2017/10/30,8:00p,Charlotte Hornets,104.0,Memphis Grizzlies,99.0,,"15,771",FedEx Forum,Monday
2017/10/30,8:00p,Orlando Magic,115.0,New Orleans Pelicans,99.0,,"14,004",Smoothie King Center,Monday
2017/10/30,9:00p,Dallas Mavericks,89.0,Utah Jazz,104.0,,"16,221",Vivint Smart Home Arena,Monday
2017/10/30,10:00p,Toronto Raptors,99.0,Portland Trail Blazers,85.0,,"18,505",Moda Center,Monday
2017/10/30,10:30p,Golden State Warriors,141.0,Los Angeles Clippers,113.0,,"19,068",STAPLES Center,Monday
2017/10/31,7:00p,Sacramento Kings,83.0,Indiana Pacers,101.0,,"12,245",Bankers Life Fieldhouse,Tuesday
2017/10/31,7:30p,Phoenix Suns,122.0,Brooklyn Nets,114.0,,"12,936",Barclays Center,Tuesday
2017/10/31,8:00p,Oklahoma City Thunder,110.0,Milwaukee Bucks,91.0,,"16,713",BMO Harris Bradley Center,Tuesday
2017/10/31,10:30p,Detroit Pistons,93.0,Los Angeles Lakers,113.0,,"17,569",STAPLES Center,Tuesday
2017/11/01,7:00p,Milwaukee Bucks,121.0,Charlotte Hornets,126.0,,"15,655",Spectrum Center,Wednesday
2017/11/01,7:00p,Indiana Pacers,124.0,Cleveland Cavaliers,107.0,,"20,562",Quicken Loans Arena,Wednesday
2017/11/01,7:00p,Atlanta Hawks,109.0,Philadelphia 76ers,119.0,,"20,549",Wells Fargo Center,Wednesday
2017/11/01,7:00p,Phoenix Suns,122.0,Washington Wizards,116.0,,"14,790",Capital One Arena,Wednesday
2017/11/01,7:30p,Sacramento Kings,86.0,Boston Celtics,113.0,,"18,624",TD Garden,Wednesday
2017/11/01,7:30p,Chicago Bulls,91.0,Miami Heat,97.0,,"19,600",AmericanAirlines Arena,Wednesday
2017/11/01,8:00p,Orlando Magic,101.0,Memphis Grizzlies,99.0,,"15,434",FedEx Forum,Wednesday
2017/11/01,8:00p,Minnesota Timberwolves,104.0,New Orleans Pelicans,98.0,,"14,788",Smoothie King Center,Wednesday
2017/11/01,8:00p,Houston Rockets,119.0,New York Knicks,97.0,,"18,320",Madison Square Garden (IV),Wednesday
2017/11/01,9:00p,Toronto Raptors,111.0,Denver Nuggets,129.0,,"14,072",Pepsi Center,Wednesday
2017/11/01,9:00p,Portland Trail Blazers,103.0,Utah Jazz,112.0,OT,"16,685",Vivint Smart Home Arena,Wednesday
2017/11/01,10:30p,Dallas Mavericks,98.0,Los Angeles Clippers,119.0,,"13,487",STAPLES Center,Wednesday
2017/11/02,8:00p,Golden State Warriors,112.0,San Antonio Spurs,92.0,,"18,418",AT&T Center,Thursday
2017/11/02,10:30p,Los Angeles Lakers,110.0,Portland Trail Blazers,113.0,,"19,469",Moda Center,Thursday
2017/11/03,7:00p,Milwaukee Bucks,96.0,Detroit Pistons,105.0,,"17,207",Little Caesars Arena,Friday
2017/11/03,7:00p,Chicago Bulls,105.0,Orlando Magic,83.0,,"19,171",Amway Center,Friday
2017/11/03,7:00p,Indiana Pacers,110.0,Philadelphia 76ers,121.0,,"20,668",Wells Fargo Center,Friday
2017/11/03,7:00p,Cleveland Cavaliers,130.0,Washington Wizards,122.0,,"20,356",Capital One Arena,Friday
2017/11/03,7:30p,Houston Rockets,119.0,Atlanta Hawks,104.0,,"14,087",Philips Arena,Friday
2017/11/03,7:30p,Phoenix Suns,107.0,New York Knicks,120.0,,"19,404",Madison Square Garden (IV),Friday
2017/11/03,8:30p,New Orleans Pelicans,99.0,Dallas Mavericks,94.0,,"19,894",American Airlines Center,Friday
2017/11/03,8:30p,Charlotte Hornets,101.0,San Antonio Spurs,108.0,,"18,418",AT&T Center,Friday
2017/11/03,9:00p,Miami Heat,94.0,Denver Nuggets,95.0,,"15,317",Pepsi Center,Friday
2017/11/03,9:00p,Toronto Raptors,109.0,Utah Jazz,100.0,,"16,258",Vivint Smart Home Arena,Friday
2017/11/03,9:30p,Boston Celtics,101.0,Oklahoma City Thunder,94.0,,"18,203",Chesapeake Energy Arena,Friday
2017/11/03,10:30p,Brooklyn Nets,112.0,Los Angeles Lakers,124.0,,"18,997",STAPLES Center,Friday
2017/11/04,3:30p,Memphis Grizzlies,113.0,Los Angeles Clippers,104.0,,"14,777",STAPLES Center,Saturday
2017/11/04,7:00p,Sacramento Kings,99.0,Detroit Pistons,108.0,,"17,683",Little Caesars Arena,Saturday
2017/11/04,8:00p,New Orleans Pelicans,96.0,Chicago Bulls,90.0,OT,"21,254",United Center,Saturday
2017/11/04,8:00p,Dallas Mavericks,99.0,Minnesota Timberwolves,112.0,,"16,837",Target Center,Saturday
2017/11/04,9:00p,Golden State Warriors,127.0,Denver Nuggets,108.0,,"19,711",Pepsi Center,Saturday
2017/11/05,3:00p,Atlanta Hawks,117.0,Cleveland Cavaliers,115.0,,"20,562",Quicken Loans Arena,Sunday
2017/11/05,3:30p,Miami Heat,104.0,Los Angeles Clippers,101.0,,"15,676",STAPLES Center,Sunday
2017/11/05,6:00p,Boston Celtics,104.0,Orlando Magic,88.0,,"17,731",Amway Center,Sunday
2017/11/05,6:00p,Washington Wizards,107.0,Toronto Raptors,96.0,,"19,800",Air Canada Centre,Sunday
2017/11/05,7:00p,Utah Jazz,110.0,Houston Rockets,137.0,,"16,914",Toyota Center,Sunday
2017/11/05,7:00p,Phoenix Suns,95.0,San Antonio Spurs,112.0,,"18,038",AT&T Center,Sunday
2017/11/05,7:30p,Indiana Pacers,101.0,New York Knicks,108.0,,"17,889",Madison Square Garden (IV),Sunday
2017/11/05,8:00p,Charlotte Hornets,94.0,Minnesota Timberwolves,112.0,,"14,124",Target Center,Sunday
2017/11/05,9:00p,Oklahoma City Thunder,99.0,Portland Trail Blazers,103.0,,"19,393",Moda Center,Sunday
2017/11/05,9:30p,Memphis Grizzlies,102.0,Los Angeles Lakers,107.0,,"18,997",STAPLES Center,Sunday
2017/11/06,7:30p,Boston Celtics,110.0,Atlanta Hawks,107.0,,"13,215",Philips Arena,Monday
2017/11/06,9:00p,Brooklyn Nets,98.0,Phoenix Suns,92.0,,"15,905",Talking Stick Resort Arena,Monday
2017/11/06,10:30p,Miami Heat,80.0,Golden State Warriors,97.0,,"19,596",Oracle Arena,Monday
2017/11/07,7:00p,Milwaukee Bucks,119.0,Cleveland Cavaliers,124.0,,"20,562",Quicken Loans Arena,Tuesday
2017/11/07,7:00p,New Orleans Pelicans,117.0,Indiana Pacers,112.0,,"15,014",Bankers Life Fieldhouse,Tuesday
2017/11/07,7:00p,Dallas Mavericks,113.0,Washington Wizards,99.0,,"14,505",Capital One Arena,Tuesday
2017/11/07,7:30p,Charlotte Hornets,113.0,New York Knicks,118.0,,"18,704",Madison Square Garden (IV),Tuesday
2017/11/07,7:30p,Chicago Bulls,114.0,Toronto Raptors,119.0,,"19,800",Air Canada Centre,Tuesday
2017/11/07,8:30p,Los Angeles Clippers,107.0,San Antonio Spurs,120.0,,"18,418",AT&T Center,Tuesday
2017/11/07,9:00p,Brooklyn Nets,104.0,Denver Nuggets,112.0,,"14,058",Pepsi Center,Tuesday
2017/11/07,9:00p,Philadelphia 76ers,104.0,Utah Jazz,97.0,,"16,063",Vivint Smart Home Arena,Tuesday
2017/11/07,10:00p,Memphis Grizzlies,98.0,Portland Trail Blazers,97.0,,"18,692",Moda Center,Tuesday
2017/11/07,10:00p,Oklahoma City Thunder,86.0,Sacramento Kings,94.0,,"17,583",Golden 1 Center,Tuesday
2017/11/08,7:00p,Indiana Pacers,97.0,Detroit Pistons,114.0,,"14,407",Little Caesars Arena,Wednesday
2017/11/08,7:00p,New York Knicks,99.0,Orlando Magic,112.0,,"18,803",Amway Center,Wednesday
2017/11/08,8:00p,Los Angeles Lakers,96.0,Boston Celtics,107.0,,"18,624",TD Garden,Wednesday
2017/11/08,9:00p,Miami Heat,126.0,Phoenix Suns,115.0,,"16,500",Talking Stick Resort Arena,Wednesday
2017/11/08,10:30p,Minnesota Timberwolves,101.0,Golden State Warriors,125.0,,"19,596",Oracle Arena,Wednesday
2017/11/09,7:00p,Los Angeles Lakers,95.0,Washington Wizards,111.0,,"20,356",Capital One Arena,Thursday
2017/11/09,7:30p,New Orleans Pelicans,118.0,Toronto Raptors,122.0,,"19,800",Air Canada Centre,Thursday
2017/11/09,8:00p,Cleveland Cavaliers,113.0,Houston Rockets,117.0,,"18,055",Toyota Center,Thursday
2017/11/09,10:00p,Philadelphia 76ers,108.0,Sacramento Kings,109.0,,"17,583",Golden 1 Center,Thursday
2017/11/09,10:30p,Oklahoma City Thunder,94.0,Denver Nuggets,102.0,,"19,520",Pepsi Center,Thursday
2017/11/10,7:00p,Atlanta Hawks,104.0,Detroit Pistons,111.0,,"16,687",Little Caesars Arena,Friday
2017/11/10,7:30p,Charlotte Hornets,87.0,Boston Celtics,90.0,,"18,624",TD Garden,Friday
2017/11/10,8:00p,Indiana Pacers,105.0,Chicago Bulls,87.0,,"22,416",United Center,Friday
2017/11/10,9:00p,Los Angeles Clippers,111.0,Oklahoma City Thunder,120.0,,"18,203",Chesapeake Energy Arena,Friday
2017/11/10,9:00p,Orlando Magic,128.0,Phoenix Suns,112.0,,"16,507",Talking Stick Resort Arena,Friday
2017/11/10,9:00p,Milwaukee Bucks,94.0,San Antonio Spurs,87.0,,"18,418",AT&T Center,Friday
2017/11/10,9:00p,Miami Heat,84.0,Utah Jazz,74.0,,"18,306",Vivint Smart Home Arena,Friday
2017/11/10,10:00p,Brooklyn Nets,101.0,Portland Trail Blazers,97.0,,"19,393",Moda Center,Friday
2017/11/11,7:00p,Los Angeles Clippers,103.0,New Orleans Pelicans,111.0,,"17,624",Smoothie King Center,Saturday
2017/11/11,7:00p,Atlanta Hawks,94.0,Washington Wizards,113.0,,"17,260",Capital One Arena,Saturday
2017/11/11,8:00p,Memphis Grizzlies,96.0,Houston Rockets,111.0,,"18,055",Toyota Center,Saturday
2017/11/11,8:00p,Sacramento Kings,91.0,New York Knicks,118.0,,"19,812",Madison Square Garden (IV),Saturday
2017/11/11,8:30p,Cleveland Cavaliers,111.0,Dallas Mavericks,104.0,,"20,378",American Airlines Center,Saturday
2017/11/11,8:30p,Philadelphia 76ers,114.0,Golden State Warriors,135.0,,"19,596",Oracle Arena,Saturday
2017/11/11,8:30p,Los Angeles Lakers,90.0,Milwaukee Bucks,98.0,,"18,717",BMO Harris Bradley Center,Saturday
2017/11/11,8:30p,Chicago Bulls,94.0,San Antonio Spurs,133.0,,"18,418",AT&T Center,Saturday
2017/11/11,9:00p,Orlando Magic,107.0,Denver Nuggets,125.0,,"16,688",Pepsi Center,Saturday
2017/11/11,9:00p,Minnesota Timberwolves,110.0,Phoenix Suns,118.0,,"16,910",Talking Stick Resort Arena,Saturday
2017/11/11,9:00p,Brooklyn Nets,106.0,Utah Jazz,114.0,,"17,413",Vivint Smart Home Arena,Saturday
2017/11/12,3:30p,Toronto Raptors,94.0,Boston Celtics,95.0,,"18,624",TD Garden,Sunday
2017/11/12,4:00p,Miami Heat,103.0,Detroit Pistons,112.0,,"16,236",Little Caesars Arena,Sunday
2017/11/12,6:00p,Houston Rockets,118.0,Indiana Pacers,95.0,,"15,581",Bankers Life Fieldhouse,Sunday
2017/11/12,7:00p,Dallas Mavericks,99.0,Oklahoma City Thunder,112.0,,"18,203",Chesapeake Energy Arena,Sunday
2017/11/13,7:00p,Sacramento Kings,92.0,Washington Wizards,110.0,,"14,660",Capital One Arena,Monday
2017/11/13,7:30p,Cleveland Cavaliers,104.0,New York Knicks,101.0,,"19,812",Madison Square Garden (IV),Monday
2017/11/13,8:00p,Memphis Grizzlies,103.0,Milwaukee Bucks,110.0,,"13,244",BMO Harris Bradley Center,Monday
2017/11/13,8:00p,Atlanta Hawks,105.0,New Orleans Pelicans,106.0,,"14,631",Smoothie King Center,Monday
2017/11/13,9:00p,Los Angeles Lakers,100.0,Phoenix Suns,93.0,,"17,533",Talking Stick Resort Arena,Monday
2017/11/13,9:00p,Minnesota Timberwolves,109.0,Utah Jazz,98.0,,"17,236",Vivint Smart Home Arena,Monday
2017/11/13,10:00p,Denver Nuggets,82.0,Portland Trail Blazers,99.0,,"18,895",Moda Center,Monday
2017/11/13,10:30p,Orlando Magic,100.0,Golden State Warriors,110.0,,"19,596",Oracle Arena,Monday
2017/11/13,10:30p,Philadelphia 76ers,109.0,Los Angeles Clippers,105.0,,"19,068",STAPLES Center,Monday
2017/11/14,7:30p,Boston Celtics,109.0,Brooklyn Nets,102.0,,"17,732",Barclays Center,Tuesday
2017/11/14,8:00p,Toronto Raptors,129.0,Houston Rockets,113.0,,"18,055",Toyota Center,Tuesday
2017/11/14,8:30p,San Antonio Spurs,97.0,Dallas Mavericks,91.0,,"19,535",American Airlines Center,Tuesday
2017/11/15,7:30p,Sacramento Kings,80.0,Atlanta Hawks,126.0,,"13,860",Philips Arena,Wednesday
2017/11/15,7:30p,Washington Wizards,102.0,Miami Heat,93.0,,"19,600",AmericanAirlines Arena,Wednesday
2017/11/15,7:30p,Utah Jazz,101.0,New York Knicks,106.0,,"18,695",Madison Square Garden (IV),Wednesday
2017/11/15,8:00p,Cleveland Cavaliers,115.0,Charlotte Hornets,107.0,,"19,427",Spectrum Center,Wednesday
2017/11/15,8:00p,Indiana Pacers,116.0,Memphis Grizzlies,113.0,,"16,033",FedEx Forum,Wednesday
2017/11/15,8:00p,Detroit Pistons,95.0,Milwaukee Bucks,99.0,,"14,594",BMO Harris Bradley Center,Wednesday
2017/11/15,8:00p,San Antonio Spurs,86.0,Minnesota Timberwolves,98.0,,"18,978",Target Center,Wednesday
2017/11/15,8:00p,Toronto Raptors,125.0,New Orleans Pelicans,116.0,,"15,654",Smoothie King Center,Wednesday
2017/11/15,8:00p,Chicago Bulls,79.0,Oklahoma City Thunder,92.0,,"18,203",Chesapeake Energy Arena,Wednesday
2017/11/15,10:00p,Orlando Magic,94.0,Portland Trail Blazers,99.0,,"19,206",Moda Center,Wednesday
2017/11/15,10:30p,Philadelphia 76ers,115.0,Los Angeles Lakers,109.0,,"18,997",STAPLES Center,Wednesday
2017/11/16,8:00p,Golden State Warriors,88.0,Boston Celtics,92.0,,"18,624",TD Garden,Thursday
2017/11/16,10:30p,Houston Rockets,142.0,Phoenix Suns,116.0,,"16,875",Talking Stick Resort Arena,Thursday
2017/11/17,7:00p,Detroit Pistons,100.0,Indiana Pacers,107.0,,"17,188",Bankers Life Fieldhouse,Friday
2017/11/17,7:00p,Miami Heat,91.0,Washington Wizards,88.0,,"17,551",Capital One Arena,Friday
2017/11/17,7:30p,Utah Jazz,107.0,Brooklyn Nets,118.0,,"14,495",Barclays Center,Friday
2017/11/17,7:30p,Los Angeles Clippers,113.0,Cleveland Cavaliers,118.0,OT,"20,562",Quicken Loans Arena,Friday
2017/11/17,7:30p,New York Knicks,84.0,Toronto Raptors,107.0,,"19,800",Air Canada Centre,Friday
2017/11/17,8:00p,Charlotte Hornets,120.0,Chicago Bulls,123.0,,"20,493",United Center,Friday
2017/11/17,8:00p,Oklahoma City Thunder,101.0,San Antonio Spurs,104.0,,"18,418",AT&T Center,Friday
2017/11/17,8:30p,Minnesota Timberwolves,111.0,Dallas Mavericks,87.0,,"19,459",American Airlines Center,Friday
2017/11/17,10:00p,Portland Trail Blazers,82.0,Sacramento Kings,86.0,,"17,583",Golden 1 Center,Friday
2017/11/17,10:30p,New Orleans Pelicans,114.0,Denver Nuggets,146.0,,"16,816",Pepsi Center,Friday
2017/11/17,10:30p,Phoenix Suns,122.0,Los Angeles Lakers,113.0,,"18,997",STAPLES Center,Friday
2017/11/18,7:00p,Los Angeles Clippers,87.0,Charlotte Hornets,102.0,,"17,640",Spectrum Center,Saturday
2017/11/18,7:00p,Utah Jazz,125.0,Orlando Magic,85.0,,"19,157",Amway Center,Saturday
2017/11/18,7:30p,Boston Celtics,110.0,Atlanta Hawks,99.0,,"16,381",Philips Arena,Saturday
2017/11/18,7:30p,Golden State Warriors,124.0,Philadelphia 76ers,116.0,,"20,848",Wells Fargo Center,Saturday
2017/11/18,8:00p,Houston Rockets,105.0,Memphis Grizzlies,83.0,,"17,266",FedEx Forum,Saturday
2017/11/18,9:00p,Milwaukee Bucks,79.0,Dallas Mavericks,111.0,,"19,949",American Airlines Center,Saturday
2017/11/18,10:00p,Sacramento Kings,90.0,Portland Trail Blazers,102.0,,"19,522",Moda Center,Saturday
