,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
206,"Wed, Jan 18, 2012",7:30p,Phoenix Suns,91,New York Knicks,88,Box Score,,"19,763",Madison Square Garden (IV),
207,"Wed, Jan 18, 2012",8:00p,Portland Trail Blazers,89,Atlanta Hawks,92,Box Score,,"13,729",Philips Arena,
208,"Wed, Jan 18, 2012",8:00p,Detroit Pistons,85,Minnesota Timberwolves,93,Box Score,,"15,598",Target Center,
209,"Wed, Jan 18, 2012",8:00p,Memphis Grizzlies,93,New Orleans Hornets,87,Box Score,,"12,045",New Orleans Arena,
210,"Wed, Jan 18, 2012",10:00p,Indiana Pacers,88,Sacramento Kings,92,Box Score,,"14,170",Power Balance Pavilion,
211,"Wed, Jan 18, 2012",10:30p,Dallas Mavericks,89,Los Angeles Clippers,91,Box Score,,"19,252",STAPLES Center,
212,"Thu, Jan 19, 2012",8:00p,New Orleans Hornets,88,Houston Rockets,90,Box Score,OT,"10,845",Toyota Center,
213,"Thu, Jan 19, 2012",8:00p,Los Angeles Lakers,87,Miami Heat,98,Box Score,,"20,004",AmericanAirlines Arena,
214,"Thu, Jan 19, 2012",10:30p,Dallas Mavericks,94,Utah Jazz,91,Box Score,,"19,911",EnergySolutions Arena,
215,"Fri, Jan 20, 2012",7:00p,Atlanta Hawks,76,Philadelphia 76ers,90,Box Score,,"17,724",Wells Fargo Center,
216,"Fri, Jan 20, 2012",7:00p,Portland Trail Blazers,94,Toronto Raptors,84,Box Score,,"17,537",Air Canada Centre,
217,"Fri, Jan 20, 2012",7:00p,Denver Nuggets,108,Washington Wizards,104,Box Score,,"14,866",Verizon Center,
218,"Fri, Jan 20, 2012",7:30p,Phoenix Suns,79,Boston Celtics,71,Box Score,,"18,624",TD Garden,
219,"Fri, Jan 20, 2012",7:30p,Chicago Bulls,114,Cleveland Cavaliers,75,Box Score,,"17,871",Quicken Loans Arena,
220,"Fri, Jan 20, 2012",7:30p,Memphis Grizzlies,98,Detroit Pistons,81,Box Score,,"10,255",The Palace of Auburn Hills,
221,"Fri, Jan 20, 2012",7:30p,Milwaukee Bucks,100,New York Knicks,86,Box Score,,"19,763",Madison Square Garden (IV),
222,"Fri, Jan 20, 2012",8:00p,Los Angeles Lakers,80,Orlando Magic,92,Box Score,,"18,846",Amway Center,
223,"Fri, Jan 20, 2012",8:30p,Sacramento Kings,88,San Antonio Spurs,86,Box Score,,"18,581",AT&T Center,
224,"Fri, Jan 20, 2012",10:30p,Indiana Pacers,94,Golden State Warriors,91,Box Score,,"17,621",Oracle Arena,
225,"Fri, Jan 20, 2012",10:30p,Minnesota Timberwolves,101,Los Angeles Clippers,98,Box Score,,"19,492",STAPLES Center,
226,"Sat, Jan 21, 2012",7:00p,Cleveland Cavaliers,94,Atlanta Hawks,121,Box Score,,"15,922",Philips Arena,
227,"Sat, Jan 21, 2012",7:30p,Portland Trail Blazers,91,Detroit Pistons,94,Box Score,,"14,456",The Palace of Auburn Hills,
228,"Sat, Jan 21, 2012",7:30p,Philadelphia 76ers,92,Miami Heat,113,Box Score,,"19,725",AmericanAirlines Arena,
229,"Sat, Jan 21, 2012",7:30p,Denver Nuggets,119,New York Knicks,114,Box Score,2OT,"19,763",Madison Square Garden (IV),
230,"Sat, Jan 21, 2012",8:00p,Charlotte Bobcats,89,Chicago Bulls,95,Box Score,,"21,861",United Center,
231,"Sat, Jan 21, 2012",8:00p,San Antonio Spurs,102,Houston Rockets,105,Box Score,,"15,285",Toyota Center,
232,"Sat, Jan 21, 2012",8:00p,Sacramento Kings,95,Memphis Grizzlies,128,Box Score,,"16,562",FedEx Forum,
233,"Sat, Jan 21, 2012",8:00p,Oklahoma City Thunder,84,New Jersey Nets,74,Box Score,,"15,201",Prudential Center,
234,"Sat, Jan 21, 2012",8:00p,Dallas Mavericks,83,New Orleans Hornets,81,Box Score,,"15,471",New Orleans Arena,
235,"Sat, Jan 21, 2012",9:00p,Minnesota Timberwolves,98,Utah Jazz,108,Box Score,,"19,911",EnergySolutions Arena,
236,"Sun, Jan 22, 2012",1:00p,Boston Celtics,100,Washington Wizards,94,Box Score,,"15,818",Verizon Center,
237,"Sun, Jan 22, 2012",3:30p,Toronto Raptors,91,Los Angeles Clippers,103,Box Score,,"19,060",STAPLES Center,
238,"Sun, Jan 22, 2012",6:00p,Milwaukee Bucks,91,Miami Heat,82,Box Score,,"19,600",AmericanAirlines Arena,
239,"Sun, Jan 22, 2012",6:00p,Charlotte Bobcats,87,New Jersey Nets,97,Box Score,,"10,035",Prudential Center,
240,"Sun, Jan 22, 2012",9:30p,Indiana Pacers,98,Los Angeles Lakers,96,Box Score,,"18,997",STAPLES Center,
241,"Mon, Jan 23, 2012",7:00p,Washington Wizards,83,Philadelphia 76ers,103,Box Score,,"10,108",Wells Fargo Center,
242,"Mon, Jan 23, 2012",7:30p,Orlando Magic,56,Boston Celtics,87,Box Score,,"18,624",TD Garden,
243,"Mon, Jan 23, 2012",8:00p,New Jersey Nets,95,Chicago Bulls,110,Box Score,,"21,572",United Center,
244,"Mon, Jan 23, 2012",8:00p,Atlanta Hawks,97,Milwaukee Bucks,92,Box Score,,"13,048",Bradley Center,
245,"Mon, Jan 23, 2012",8:00p,Houston Rockets,107,Minnesota Timberwolves,92,Box Score,,"16,924",Target Center,
246,"Mon, Jan 23, 2012",8:00p,San Antonio Spurs,104,New Orleans Hornets,102,Box Score,,"12,599",New Orleans Arena,
247,"Mon, Jan 23, 2012",8:00p,Detroit Pistons,79,Oklahoma City Thunder,99,Box Score,,"18,203",Chesapeake Energy Arena,
248,"Mon, Jan 23, 2012",8:30p,Phoenix Suns,87,Dallas Mavericks,93,Box Score,,"19,944",American Airlines Center,
249,"Mon, Jan 23, 2012",10:00p,Sacramento Kings,89,Portland Trail Blazers,101,Box Score,,"20,363",Rose Garden Arena,
250,"Mon, Jan 23, 2012",10:30p,Memphis Grizzlies,91,Golden State Warriors,90,Box Score,,"17,549",Oracle Arena,
251,"Tue, Jan 24, 2012",7:00p,New York Knicks,111,Charlotte Bobcats,78,Box Score,,"16,802",Time Warner Cable Arena,
252,"Tue, Jan 24, 2012",7:00p,Orlando Magic,102,Indiana Pacers,83,Box Score,,"12,760",Bankers Life Fieldhouse,
253,"Tue, Jan 24, 2012",7:30p,Cleveland Cavaliers,85,Miami Heat,92,Box Score,,"19,600",AmericanAirlines Arena,
254,"Tue, Jan 24, 2012",9:00p,Toronto Raptors,99,Phoenix Suns,96,Box Score,,"15,404",US Airways Center,
255,"Tue, Jan 24, 2012",10:00p,Memphis Grizzlies,84,Portland Trail Blazers,97,Box Score,,"20,602",Rose Garden Arena,
256,"Wed, Jan 25, 2012",7:00p,New York Knicks,81,Cleveland Cavaliers,91,Box Score,,"16,760",Quicken Loans Arena,
257,"Wed, Jan 25, 2012",7:00p,New Jersey Nets,97,Philadelphia 76ers,90,Box Score,OT,"13,138",Wells Fargo Center,
258,"Wed, Jan 25, 2012",7:00p,Charlotte Bobcats,75,Washington Wizards,92,Box Score,,"15,286",Verizon Center,
259,"Wed, Jan 25, 2012",7:30p,Miami Heat,101,Detroit Pistons,98,Box Score,,"18,058",The Palace of Auburn Hills,
260,"Wed, Jan 25, 2012",8:00p,Indiana Pacers,95,Chicago Bulls,90,Box Score,,"21,755",United Center,
261,"Wed, Jan 25, 2012",8:00p,Milwaukee Bucks,105,Houston Rockets,99,Box Score,,"10,573",Toyota Center,
262,"Wed, Jan 25, 2012",8:00p,New Orleans Hornets,91,Oklahoma City Thunder,101,Box Score,,"18,203",Chesapeake Energy Arena,
263,"Wed, Jan 25, 2012",8:30p,Minnesota Timberwolves,105,Dallas Mavericks,90,Box Score,,"20,150",American Airlines Center,
264,"Wed, Jan 25, 2012",8:30p,Atlanta Hawks,83,San Antonio Spurs,105,Box Score,,"17,888",AT&T Center,
265,"Wed, Jan 25, 2012",9:00p,Toronto Raptors,111,Utah Jazz,106,Box Score,2OT,"19,802",EnergySolutions Arena,
266,"Wed, Jan 25, 2012",10:00p,Denver Nuggets,122,Sacramento Kings,93,Box Score,,"12,097",Power Balance Pavilion,
267,"Wed, Jan 25, 2012",10:30p,Portland Trail Blazers,93,Golden State Warriors,101,Box Score,,"17,923",Oracle Arena,
268,"Wed, Jan 25, 2012",10:30p,Los Angeles Clippers,91,Los Angeles Lakers,96,Box Score,,"18,997",STAPLES Center,
269,"Thu, Jan 26, 2012",8:00p,Boston Celtics,91,Orlando Magic,83,Box Score,,"18,952",Amway Center,
270,"Thu, Jan 26, 2012",10:30p,Memphis Grizzlies,91,Los Angeles Clippers,98,Box Score,,"19,275",STAPLES Center,
271,"Fri, Jan 27, 2012",7:00p,Charlotte Bobcats,72,Philadelphia 76ers,89,Box Score,,"16,199",Wells Fargo Center,
272,"Fri, Jan 27, 2012",7:30p,Indiana Pacers,87,Boston Celtics,94,Box Score,,"18,624",TD Garden,
273,"Fri, Jan 27, 2012",7:30p,New Jersey Nets,99,Cleveland Cavaliers,96,Box Score,,"13,121",Quicken Loans Arena,
274,"Fri, Jan 27, 2012",7:30p,Atlanta Hawks,107,Detroit Pistons,101,Box Score,OT,"14,010",The Palace of Auburn Hills,
275,"Fri, Jan 27, 2012",8:00p,Milwaukee Bucks,100,Chicago Bulls,107,Box Score,,"22,368",United Center,
276,"Fri, Jan 27, 2012",8:00p,Washington Wizards,76,Houston Rockets,103,Box Score,,"13,894",Toyota Center,
277,"Fri, Jan 27, 2012",8:00p,New York Knicks,89,Miami Heat,99,Box Score,,"19,707",AmericanAirlines Arena,
278,"Fri, Jan 27, 2012",8:00p,San Antonio Spurs,79,Minnesota Timberwolves,87,Box Score,,"16,699",Target Center,
279,"Fri, Jan 27, 2012",8:00p,Orlando Magic,67,New Orleans Hornets,93,Box Score,,"16,176",New Orleans Arena,
280,"Fri, Jan 27, 2012",8:30p,Utah Jazz,101,Dallas Mavericks,116,Box Score,,"20,096",American Airlines Center,
281,"Fri, Jan 27, 2012",9:00p,Toronto Raptors,81,Denver Nuggets,96,Box Score,,"18,855",Pepsi Center,
282,"Fri, Jan 27, 2012",10:00p,Phoenix Suns,71,Portland Trail Blazers,109,Box Score,,"20,664",Rose Garden Arena,
283,"Fri, Jan 27, 2012",10:30p,Oklahoma City Thunder,120,Golden State Warriors,109,Box Score,,"19,596",Oracle Arena,
284,"Sat, Jan 28, 2012",7:00p,Washington Wizards,102,Charlotte Bobcats,99,Box Score,,"17,761",Time Warner Cable Arena,
285,"Sat, Jan 28, 2012",7:00p,Detroit Pistons,74,Philadelphia 76ers,95,Box Score,,"18,710",Wells Fargo Center,
286,"Sat, Jan 28, 2012",8:00p,New York Knicks,84,Houston Rockets,97,Box Score,,"18,051",Toyota Center,
287,"Sat, Jan 28, 2012",8:30p,Los Angeles Lakers,89,Milwaukee Bucks,100,Box Score,,"18,027",Bradley Center,
288,"Sat, Jan 28, 2012",9:00p,Memphis Grizzlies,84,Phoenix Suns,86,Box Score,,"14,903",US Airways Center,
289,"Sat, Jan 28, 2012",9:00p,Sacramento Kings,93,Utah Jazz,96,Box Score,,"19,911",EnergySolutions Arena,
290,"Sun, Jan 29, 2012",3:30p,Chicago Bulls,93,Miami Heat,97,Box Score,,"20,054",AmericanAirlines Arena,
291,"Sun, Jan 29, 2012",6:00p,Cleveland Cavaliers,88,Boston Celtics,87,Box Score,,"18,624",TD Garden,
292,"Sun, Jan 29, 2012",6:00p,Toronto Raptors,94,New Jersey Nets,73,Box Score,,"14,319",Prudential Center,
293,"Sun, Jan 29, 2012",6:00p,Indiana Pacers,106,Orlando Magic,85,Box Score,,"18,846",Amway Center,
294,"Sun, Jan 29, 2012",6:30p,San Antonio Spurs,100,Dallas Mavericks,101,Box Score,OT,"20,262",American Airlines Center,
295,"Sun, Jan 29, 2012",7:00p,Los Angeles Lakers,106,Minnesota Timberwolves,101,Box Score,,"17,551",Target Center,
296,"Sun, Jan 29, 2012",7:00p,Atlanta Hawks,94,New Orleans Hornets,72,Box Score,,"14,962",New Orleans Arena,
297,"Sun, Jan 29, 2012",8:00p,Los Angeles Clippers,109,Denver Nuggets,105,Box Score,,"19,495",Pepsi Center,
298,"Mon, Jan 30, 2012",7:00p,Orlando Magic,69,Philadelphia 76ers,74,Box Score,,"16,299",Wells Fargo Center,
299,"Mon, Jan 30, 2012",7:00p,Chicago Bulls,98,Washington Wizards,88,Box Score,,"18,357",Verizon Center,
300,"Mon, Jan 30, 2012",7:30p,New Orleans Hornets,95,Miami Heat,109,Box Score,,"19,804",AmericanAirlines Arena,
301,"Mon, Jan 30, 2012",8:00p,Minnesota Timberwolves,120,Houston Rockets,108,Box Score,,"14,264",Toyota Center,
302,"Mon, Jan 30, 2012",8:00p,San Antonio Spurs,83,Memphis Grizzlies,73,Box Score,,"15,118",FedEx Forum,
303,"Mon, Jan 30, 2012",8:00p,Detroit Pistons,82,Milwaukee Bucks,103,Box Score,,"13,103",Bradley Center,
304,"Mon, Jan 30, 2012",9:00p,Dallas Mavericks,122,Phoenix Suns,99,Box Score,,"13,132",US Airways Center,
305,"Mon, Jan 30, 2012",9:00p,Portland Trail Blazers,89,Utah Jazz,93,Box Score,,"19,328",EnergySolutions Arena,
306,"Mon, Jan 30, 2012",10:30p,Oklahoma City Thunder,100,Los Angeles Clippers,112,Box Score,,"19,404",STAPLES Center,
307,"Tue, Jan 31, 2012",7:00p,Boston Celtics,93,Cleveland Cavaliers,90,Box Score,,"14,798",Quicken Loans Arena,
308,"Tue, Jan 31, 2012",7:00p,New Jersey Nets,99,Indiana Pacers,106,Box Score,,"11,408",Bankers Life Fieldhouse,
309,"Tue, Jan 31, 2012",7:00p,Atlanta Hawks,100,Toronto Raptors,77,Box Score,,"16,117",Air Canada Centre,
310,"Tue, Jan 31, 2012",7:30p,Detroit Pistons,86,New York Knicks,113,Box Score,,"19,763",Madison Square Garden (IV),
311,"Tue, Jan 31, 2012",8:00p,Denver Nuggets,97,Memphis Grizzlies,100,Box Score,OT,"13,651",FedEx Forum,
312,"Tue, Jan 31, 2012",10:30p,Sacramento Kings,90,Golden State Warriors,93,Box Score,,"17,753",Oracle Arena,
313,"Tue, Jan 31, 2012",10:30p,Charlotte Bobcats,73,Los Angeles Lakers,106,Box Score,,"18,997",STAPLES Center,
314,"Wed, Feb 1, 2012",7:00p,Washington Wizards,103,Orlando Magic,109,Box Score,,"18,846",Amway Center,
315,"Wed, Feb 1, 2012",7:00p,Chicago Bulls,82,Philadelphia 76ers,98,Box Score,,"18,325",Wells Fargo Center,
316,"Wed, Feb 1, 2012",7:30p,Toronto Raptors,64,Boston Celtics,100,Box Score,,"18,624",TD Garden,
317,"Wed, Feb 1, 2012",7:30p,Detroit Pistons,96,New Jersey Nets,99,Box Score,,"10,504",Prudential Center,
318,"Wed, Feb 1, 2012",8:00p,Oklahoma City Thunder,95,Dallas Mavericks,86,Box Score,,"20,316",American Airlines Center,
319,"Wed, Feb 1, 2012",8:00p,Miami Heat,97,Milwaukee Bucks,105,Box Score,,"16,116",Bradley Center,
320,"Wed, Feb 1, 2012",8:00p,Indiana Pacers,109,Minnesota Timberwolves,99,Box Score,,"15,017",Target Center,
321,"Wed, Feb 1, 2012",8:00p,Phoenix Suns,120,New Orleans Hornets,103,Box Score,,"13,598",New Orleans Arena,
322,"Wed, Feb 1, 2012",8:30p,Houston Rockets,91,San Antonio Spurs,99,Box Score,,"18,581",AT&T Center,
323,"Wed, Feb 1, 2012",10:00p,Charlotte Bobcats,68,Portland Trail Blazers,112,Box Score,,"20,608",Rose Garden Arena,
324,"Wed, Feb 1, 2012",10:30p,Los Angeles Clippers,107,Utah Jazz,105,Box Score,,"19,637",EnergySolutions Arena,
325,"Thu, Feb 2, 2012",7:30p,Memphis Grizzlies,96,Atlanta Hawks,77,Box Score,,"14,211",Philips Arena,
326,"Thu, Feb 2, 2012",8:00p,Chicago Bulls,105,New York Knicks,102,Box Score,,"19,763",Madison Square Garden (IV),
327,"Thu, Feb 2, 2012",8:30p,New Orleans Hornets,81,San Antonio Spurs,93,Box Score,,"18,082",AT&T Center,
328,"Thu, Feb 2, 2012",10:00p,Portland Trail Blazers,92,Sacramento Kings,95,Box Score,,"11,740",Power Balance Pavilion,
329,"Thu, Feb 2, 2012",10:30p,Utah Jazz,101,Golden State Warriors,119,Box Score,,"18,123",Oracle Arena,
330,"Thu, Feb 2, 2012",10:30p,Denver Nuggets,112,Los Angeles Clippers,91,Box Score,,"19,223",STAPLES Center,
331,"Fri, Feb 3, 2012",7:00p,Cleveland Cavaliers,94,Orlando Magic,102,Box Score,,"18,933",Amway Center,
332,"Fri, Feb 3, 2012",7:00p,Miami Heat,99,Philadelphia 76ers,79,Box Score,,"20,694",Wells Fargo Center,
333,"Fri, Feb 3, 2012",7:00p,Washington Wizards,89,Toronto Raptors,106,Box Score,,"16,382",Air Canada Centre,
334,"Fri, Feb 3, 2012",7:30p,Milwaukee Bucks,80,Detroit Pistons,88,Box Score,,"13,181",The Palace of Auburn Hills,
335,"Fri, Feb 3, 2012",7:30p,Minnesota Timberwolves,108,New Jersey Nets,105,Box Score,,"15,069",Prudential Center,
336,"Fri, Feb 3, 2012",8:00p,New York Knicks,89,Boston Celtics,91,Box Score,,"18,624",TD Garden,
337,"Fri, Feb 3, 2012",8:00p,Phoenix Suns,81,Houston Rockets,99,Box Score,,"15,941",Toyota Center,
338,"Fri, Feb 3, 2012",8:00p,Memphis Grizzlies,94,Oklahoma City Thunder,101,Box Score,,"18,203",Chesapeake Energy Arena,
339,"Fri, Feb 3, 2012",8:30p,Indiana Pacers,98,Dallas Mavericks,87,Box Score,,"20,146",American Airlines Center,
340,"Fri, Feb 3, 2012",10:30p,Los Angeles Lakers,93,Denver Nuggets,89,Box Score,,"19,155",Pepsi Center,
341,"Sat, Feb 4, 2012",7:00p,Philadelphia 76ers,98,Atlanta Hawks,87,Box Score,,"18,012",Philips Arena,
342,"Sat, Feb 4, 2012",7:00p,Orlando Magic,85,Indiana Pacers,81,Box Score,,"18,165",Bankers Life Fieldhouse,
343,"Sat, Feb 4, 2012",7:00p,Los Angeles Clippers,107,Washington Wizards,81,Box Score,,"19,419",Verizon Center,
344,"Sat, Feb 4, 2012",7:30p,Dallas Mavericks,88,Cleveland Cavaliers,91,Box Score,,"17,443",Quicken Loans Arena,
345,"Sat, Feb 4, 2012",7:30p,New Orleans Hornets,87,Detroit Pistons,89,Box Score,,"13,174",The Palace of Auburn Hills,
346,"Sat, Feb 4, 2012",7:30p,New Jersey Nets,92,New York Knicks,99,Box Score,,"19,763",Madison Square Garden (IV),
347,"Sat, Feb 4, 2012",8:00p,Houston Rockets,91,Minnesota Timberwolves,100,Box Score,,"19,356",Target Center,
348,"Sat, Feb 4, 2012",8:30p,Chicago Bulls,113,Milwaukee Bucks,90,Box Score,,"18,717",Bradley Center,
349,"Sat, Feb 4, 2012",8:30p,Oklahoma City Thunder,96,San Antonio Spurs,107,Box Score,,"18,581",AT&T Center,
350,"Sat, Feb 4, 2012",9:00p,Charlotte Bobcats,89,Phoenix Suns,95,Box Score,,"14,928",US Airways Center,
351,"Sat, Feb 4, 2012",9:00p,Los Angeles Lakers,87,Utah Jazz,96,Box Score,,"19,642",EnergySolutions Arena,
352,"Sat, Feb 4, 2012",10:00p,Denver Nuggets,97,Portland Trail Blazers,117,Box Score,,"20,583",Rose Garden Arena,
353,"Sat, Feb 4, 2012",10:00p,Golden State Warriors,106,Sacramento Kings,114,Box Score,OT,"16,411",Power Balance Pavilion,
354,"Sun, Feb 5, 2012",12:00p,Memphis Grizzlies,80,Boston Celtics,98,Box Score,,"18,624",TD Garden,
355,"Sun, Feb 5, 2012",1:00p,Toronto Raptors,89,Miami Heat,95,Box Score,,"19,802",AmericanAirlines Arena,
356,"Mon, Feb 6, 2012",7:00p,Los Angeles Clippers,107,Orlando Magic,102,Box Score,OT,"18,846",Amway Center,
357,"Mon, Feb 6, 2012",7:00p,Los Angeles Lakers,90,Philadelphia 76ers,95,Box Score,,"20,064",Wells Fargo Center,
358,"Mon, Feb 6, 2012",7:00p,Toronto Raptors,108,Washington Wizards,111,Box Score,OT,"14,687",Verizon Center,
359,"Mon, Feb 6, 2012",7:30p,Phoenix Suns,99,Atlanta Hawks,90,Box Score,,"11,823",Philips Arena,
360,"Mon, Feb 6, 2012",7:30p,Chicago Bulls,108,New Jersey Nets,87,Box Score,,"15,327",Prudential Center,
361,"Mon, Feb 6, 2012",7:30p,Utah Jazz,88,New York Knicks,99,Box Score,,"19,763",Madison Square Garden (IV),
362,"Mon, Feb 6, 2012",8:00p,San Antonio Spurs,89,Memphis Grizzlies,84,Box Score,,"13,527",FedEx Forum,
363,"Mon, Feb 6, 2012",8:00p,Sacramento Kings,100,New Orleans Hornets,92,Box Score,,"13,222",New Orleans Arena,
364,"Mon, Feb 6, 2012",9:00p,Houston Rockets,99,Denver Nuggets,90,Box Score,,"14,501",Pepsi Center,
365,"Mon, Feb 6, 2012",10:00p,Oklahoma City Thunder,111,Portland Trail Blazers,107,Box Score,OT,"20,559",Rose Garden Arena,
366,"Tue, Feb 7, 2012",7:00p,Utah Jazz,99,Indiana Pacers,104,Box Score,,"11,006",Bankers Life Fieldhouse,
367,"Tue, Feb 7, 2012",7:30p,Charlotte Bobcats,84,Boston Celtics,94,Box Score,,"18,624",TD Garden,
368,"Tue, Feb 7, 2012",7:30p,Cleveland Cavaliers,91,Miami Heat,107,Box Score,,"20,078",AmericanAirlines Arena,
369,"Tue, Feb 7, 2012",8:00p,Phoenix Suns,107,Milwaukee Bucks,105,Box Score,,"13,203",Bradley Center,
370,"Tue, Feb 7, 2012",8:00p,Sacramento Kings,84,Minnesota Timberwolves,86,Box Score,,"14,073",Target Center,
371,"Tue, Feb 7, 2012",10:30p,Oklahoma City Thunder,119,Golden State Warriors,116,Box Score,,"17,971",Oracle Arena,
372,"Wed, Feb 8, 2012",7:00p,Los Angeles Clippers,92,Cleveland Cavaliers,99,Box Score,,"17,100",Quicken Loans Arena,
373,"Wed, Feb 8, 2012",7:00p,Miami Heat,89,Orlando Magic,102,Box Score,,"18,972",Amway Center,
374,"Wed, Feb 8, 2012",7:00p,San Antonio Spurs,100,Philadelphia 76ers,90,Box Score,,"18,070",Wells Fargo Center,
375,"Wed, Feb 8, 2012",7:00p,Milwaukee Bucks,105,Toronto Raptors,99,Box Score,,"15,291",Air Canada Centre,
376,"Wed, Feb 8, 2012",7:00p,New York Knicks,107,Washington Wizards,93,Box Score,,"17,376",Verizon Center,
377,"Wed, Feb 8, 2012",7:30p,Indiana Pacers,87,Atlanta Hawks,97,Box Score,,"16,288",Philips Arena,
378,"Wed, Feb 8, 2012",7:30p,Detroit Pistons,99,New Jersey Nets,92,Box Score,,"10,145",Prudential Center,
379,"Wed, Feb 8, 2012",8:00p,Minnesota Timberwolves,80,Memphis Grizzlies,85,Box Score,,"13,287",FedEx Forum,
380,"Wed, Feb 8, 2012",8:00p,Chicago Bulls,90,New Orleans Hornets,67,Box Score,,"15,456",New Orleans Arena,
381,"Wed, Feb 8, 2012",9:00p,Dallas Mavericks,105,Denver Nuggets,95,Box Score,,"15,970",Pepsi Center,
382,"Wed, Feb 8, 2012",10:00p,Houston Rockets,103,Portland Trail Blazers,96,Box Score,,"20,350",Rose Garden Arena,
383,"Thu, Feb 9, 2012",8:00p,Los Angeles Lakers,88,Boston Celtics,87,Box Score,OT,"18,624",TD Garden,
384,"Thu, Feb 9, 2012",9:00p,Golden State Warriors,109,Denver Nuggets,101,Box Score,,"14,960",Pepsi Center,
385,"Thu, Feb 9, 2012",9:00p,Houston Rockets,96,Phoenix Suns,89,Box Score,,"16,122",US Airways Center,
386,"Thu, Feb 9, 2012",10:30p,Oklahoma City Thunder,101,Sacramento Kings,106,Box Score,,"17,317",Power Balance Pavilion,
387,"Fri, Feb 10, 2012",7:00p,Chicago Bulls,95,Charlotte Bobcats,64,Box Score,,"19,379",Time Warner Cable Arena,
388,"Fri, Feb 10, 2012",7:00p,Atlanta Hawks,89,Orlando Magic,87,Box Score,OT,"18,846",Amway Center,
389,"Fri, Feb 10, 2012",7:00p,Los Angeles Clippers,78,Philadelphia 76ers,77,Box Score,,"20,539",Wells Fargo Center,
390,"Fri, Feb 10, 2012",7:00p,Boston Celtics,74,Toronto Raptors,86,Box Score,,"19,207",Air Canada Centre,
391,"Fri, Feb 10, 2012",7:00p,Miami Heat,106,Washington Wizards,89,Box Score,,"20,282",Verizon Center,
392,"Fri, Feb 10, 2012",7:30p,Milwaukee Bucks,113,Cleveland Cavaliers,112,Box Score,OT,"15,195",Quicken Loans Arena,
393,"Fri, Feb 10, 2012",7:30p,New Jersey Nets,92,Detroit Pistons,109,Box Score,,"14,320",The Palace of Auburn Hills,
394,"Fri, Feb 10, 2012",8:00p,Indiana Pacers,92,Memphis Grizzlies,98,Box Score,,"16,281",FedEx Forum,
395,"Fri, Feb 10, 2012",8:00p,Dallas Mavericks,104,Minnesota Timberwolves,97,Box Score,,"17,119",Target Center,
396,"Fri, Feb 10, 2012",8:00p,Portland Trail Blazers,94,New Orleans Hornets,86,Box Score,,"14,421",New Orleans Arena,
397,"Fri, Feb 10, 2012",8:00p,Los Angeles Lakers,85,New York Knicks,92,Box Score,,"19,763",Madison Square Garden (IV),
398,"Fri, Feb 10, 2012",10:30p,Oklahoma City Thunder,101,Utah Jazz,87,Box Score,,"19,911",EnergySolutions Arena,
399,"Sat, Feb 11, 2012",7:00p,Los Angeles Clippers,111,Charlotte Bobcats,86,Box Score,,"19,110",Time Warner Cable Arena,
400,"Sat, Feb 11, 2012",7:00p,Denver Nuggets,113,Indiana Pacers,109,Box Score,,"15,313",Bankers Life Fieldhouse,
401,"Sat, Feb 11, 2012",7:30p,Philadelphia 76ers,99,Cleveland Cavaliers,84,Box Score,,"17,155",Quicken Loans Arena,
402,"Sat, Feb 11, 2012",8:00p,New York Knicks,100,Minnesota Timberwolves,98,Box Score,,"20,232",Target Center,
403,"Sat, Feb 11, 2012",8:00p,San Antonio Spurs,103,New Jersey Nets,89,Box Score,,"15,272",Prudential Center,
404,"Sat, Feb 11, 2012",8:30p,Portland Trail Blazers,94,Dallas Mavericks,97,Box Score,2OT,"20,457",American Airlines Center,
405,"Sat, Feb 11, 2012",9:00p,Orlando Magic,99,Milwaukee Bucks,94,Box Score,,"17,723",Bradley Center,
406,"Sat, Feb 11, 2012",10:00p,Phoenix Suns,98,Sacramento Kings,84,Box Score,,"16,964",Power Balance Pavilion,
407,"Sun, Feb 12, 2012",1:00p,Los Angeles Lakers,94,Toronto Raptors,92,Box Score,,"19,311",Air Canada Centre,
408,"Sun, Feb 12, 2012",3:30p,Chicago Bulls,91,Boston Celtics,95,Box Score,,"18,624",TD Garden,
409,"Sun, Feb 12, 2012",6:00p,Washington Wizards,98,Detroit Pistons,77,Box Score,,"12,654",The Palace of Auburn Hills,
410,"Sun, Feb 12, 2012",7:00p,Miami Heat,107,Atlanta Hawks,87,Box Score,,"18,371",Philips Arena,
411,"Sun, Feb 12, 2012",9:00p,Houston Rockets,97,Golden State Warriors,106,Box Score,,"19,596",Oracle Arena,
412,"Sun, Feb 12, 2012",9:30p,Utah Jazz,98,Memphis Grizzlies,88,Box Score,,"14,424",FedEx Forum,
413,"Mon, Feb 13, 2012",7:00p,Philadelphia 76ers,98,Charlotte Bobcats,89,Box Score,,"13,773",Time Warner Cable Arena,
414,"Mon, Feb 13, 2012",7:00p,Minnesota Timberwolves,89,Orlando Magic,102,Box Score,,"18,846",Amway Center,
415,"Mon, Feb 13, 2012",8:00p,Miami Heat,114,Milwaukee Bucks,96,Box Score,,"16,749",Bradley Center,
416,"Mon, Feb 13, 2012",8:00p,Utah Jazz,80,New Orleans Hornets,86,Box Score,,"13,562",New Orleans Arena,
