Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2018/10/26,8:00p,Milwaukee Bucks,125.0,Minnesota Timberwolves,95.0,,"16,334",Target Center,Friday
2018/10/26,8:00p,Brooklyn Nets,115.0,New Orleans Pelicans,117.0,,"15,272",Smoothie King Center,Friday
2018/10/26,10:00p,Washington Wizards,112.0,Sacramento Kings,116.0,,"14,101",Golden 1 Center,Friday
2018/10/27,7:00p,Boston Celtics,109.0,Detroit Pistons,89.0,,"18,120",Little Caesars Arena,Saturday
2018/10/27,7:00p,Utah Jazz,132.0,New Orleans Pelicans,111.0,,"16,373",Smoothie King Center,Saturday
2018/10/27,7:30p,Chicago Bulls,97.0,Atlanta Hawks,85.0,,"15,549",State Farm Arena,Saturday
2018/10/27,7:30p,Indiana Pacers,119.0,Cleveland Cavaliers,107.0,,"19,432",Quicken Loans Arena,Saturday
2018/10/27,7:30p,Charlotte Hornets,103.0,Philadelphia 76ers,105.0,,"20,203",Wells Fargo Center,Saturday
2018/10/27,8:00p,Phoenix Suns,96.0,Memphis Grizzlies,117.0,,"15,926",FedEx Forum,Saturday
2018/10/27,8:00p,Portland Trail Blazers,111.0,Miami Heat,120.0,,"19,600",AmericanAirlines Arena,Saturday
2018/10/27,8:30p,Orlando Magic,91.0,Milwaukee Bucks,113.0,,"17,341",Fiserv Forum,Saturday
2018/10/27,8:30p,Los Angeles Lakers,106.0,San Antonio Spurs,110.0,,"18,589",AT&T Center,Saturday
2018/10/28,5:00p,Golden State Warriors,120.0,Brooklyn Nets,114.0,,"17,732",Barclays Center,Sunday
2018/10/28,7:00p,Utah Jazz,113.0,Dallas Mavericks,104.0,,"19,571",American Airlines Center,Sunday
2018/10/28,7:00p,Phoenix Suns,110.0,Oklahoma City Thunder,117.0,,"18,203",Chesapeake Energy Arena,Sunday
2018/10/28,9:30p,Washington Wizards,104.0,Los Angeles Clippers,136.0,,"16,491",STAPLES Center,Sunday
2018/10/29,7:00p,Portland Trail Blazers,103.0,Indiana Pacers,93.0,,"15,788",Bankers Life Fieldhouse,Monday
2018/10/29,7:00p,Atlanta Hawks,92.0,Philadelphia 76ers,113.0,,"20,269",Wells Fargo Center,Monday
2018/10/29,7:30p,Sacramento Kings,123.0,Miami Heat,113.0,,"19,600",AmericanAirlines Arena,Monday
2018/10/29,7:30p,Brooklyn Nets,96.0,New York Knicks,115.0,,"19,221",Madison Square Garden (IV),Monday
2018/10/29,8:00p,Golden State Warriors,149.0,Chicago Bulls,124.0,,"21,076",United Center,Monday
2018/10/29,8:00p,Toronto Raptors,109.0,Milwaukee Bucks,124.0,,"17,341",Fiserv Forum,Monday
2018/10/29,8:00p,Los Angeles Lakers,120.0,Minnesota Timberwolves,124.0,,"18,978",Target Center,Monday
2018/10/29,8:30p,Dallas Mavericks,108.0,San Antonio Spurs,113.0,OT,"18,354",AT&T Center,Monday
2018/10/29,9:00p,New Orleans Pelicans,111.0,Denver Nuggets,116.0,,"15,217",Pepsi Center,Monday
2018/10/30,7:00p,Miami Heat,113.0,Charlotte Hornets,125.0,,"14,117",Spectrum Center,Tuesday
2018/10/30,7:00p,Atlanta Hawks,114.0,Cleveland Cavaliers,136.0,,"19,432",Quicken Loans Arena,Tuesday
2018/10/30,7:00p,Sacramento Kings,107.0,Orlando Magic,99.0,,"15,074",Amway Center,Tuesday
2018/10/30,7:30p,Detroit Pistons,105.0,Boston Celtics,108.0,,"18,624",TD Garden,Tuesday
2018/10/30,7:30p,Philadelphia 76ers,112.0,Toronto Raptors,129.0,,"19,800",Scotiabank Arena,Tuesday
2018/10/30,8:00p,Portland Trail Blazers,104.0,Houston Rockets,85.0,,"18,055",Toyota Center,Tuesday
2018/10/30,8:00p,Washington Wizards,95.0,Memphis Grizzlies,107.0,,"14,106",FedEx Forum,Tuesday
2018/10/30,8:00p,Los Angeles Clippers,110.0,Oklahoma City Thunder,128.0,,"18,203",Chesapeake Energy Arena,Tuesday
2018/10/31,7:30p,Detroit Pistons,119.0,Brooklyn Nets,120.0,OT,"12,862",Barclays Center,Wednesday
2018/10/31,8:00p,Denver Nuggets,108.0,Chicago Bulls,107.0,OT,"19,027",United Center,Wednesday
2018/10/31,8:00p,Utah Jazz,125.0,Minnesota Timberwolves,128.0,,"10,079",Target Center,Wednesday
2018/10/31,8:00p,Indiana Pacers,107.0,New York Knicks,101.0,,"18,295",Madison Square Garden (IV),Wednesday
2018/10/31,10:30p,New Orleans Pelicans,121.0,Golden State Warriors,131.0,,"19,596",Oracle Arena,Wednesday
2018/10/31,10:30p,Dallas Mavericks,113.0,Los Angeles Lakers,114.0,,"18,997",STAPLES Center,Wednesday
2018/10/31,10:30p,San Antonio Spurs,120.0,Phoenix Suns,90.0,,"12,328",Talking Stick Resort Arena,Wednesday
2018/11/01,7:00p,Oklahoma City Thunder,111.0,Charlotte Hornets,107.0,,"14,583",Spectrum Center,Thursday
2018/11/01,7:00p,Denver Nuggets,110.0,Cleveland Cavaliers,91.0,,"19,432",Quicken Loans Arena,Thursday
2018/11/01,7:00p,Los Angeles Clippers,113.0,Philadelphia 76ers,122.0,,"20,246",Wells Fargo Center,Thursday
2018/11/01,7:30p,Sacramento Kings,146.0,Atlanta Hawks,115.0,,"12,095",State Farm Arena,Thursday
2018/11/01,8:00p,Milwaukee Bucks,113.0,Boston Celtics,117.0,,"18,624",TD Garden,Thursday
2018/11/01,10:30p,New Orleans Pelicans,119.0,Portland Trail Blazers,132.0,,"18,921",Moda Center,Thursday
2018/11/02,7:00p,Los Angeles Clippers,120.0,Orlando Magic,95.0,,"15,953",Amway Center,Friday
2018/11/02,7:30p,Houston Rockets,119.0,Brooklyn Nets,111.0,,"14,013",Barclays Center,Friday
2018/11/02,8:00p,Indiana Pacers,107.0,Chicago Bulls,105.0,,"19,704",United Center,Friday
2018/11/02,8:00p,Oklahoma City Thunder,134.0,Washington Wizards,111.0,,"20,409",Capital One Arena,Friday
2018/11/02,8:30p,New York Knicks,118.0,Dallas Mavericks,106.0,,"20,008",American Airlines Center,Friday
2018/11/02,9:00p,Memphis Grizzlies,110.0,Utah Jazz,100.0,,"18,306",Vivint Smart Home Arena,Friday
2018/11/02,10:00p,Toronto Raptors,107.0,Phoenix Suns,98.0,,"15,843",Talking Stick Resort Arena,Friday
2018/11/02,10:30p,Minnesota Timberwolves,99.0,Golden State Warriors,116.0,,"19,596",Oracle Arena,Friday
2018/11/03,1:00p,Detroit Pistons,99.0,Philadelphia 76ers,109.0,,"20,289",Wells Fargo Center,Saturday
2018/11/03,7:00p,Cleveland Cavaliers,94.0,Charlotte Hornets,126.0,,"16,221",Spectrum Center,Saturday
2018/11/03,7:00p,Boston Celtics,101.0,Indiana Pacers,102.0,,"17,505",Bankers Life Fieldhouse,Saturday
2018/11/03,7:30p,Miami Heat,118.0,Atlanta Hawks,123.0,,"16,303",State Farm Arena,Saturday
2018/11/03,8:00p,Houston Rockets,96.0,Chicago Bulls,88.0,,"20,505",United Center,Saturday
2018/11/03,8:30p,New Orleans Pelicans,95.0,San Antonio Spurs,109.0,,"18,354",AT&T Center,Saturday
2018/11/03,9:00p,Utah Jazz,88.0,Denver Nuggets,103.0,,"19,520",Pepsi Center,Saturday
2018/11/03,10:00p,Los Angeles Lakers,114.0,Portland Trail Blazers,110.0,,"19,848",Moda Center,Saturday
2018/11/04,3:30p,Sacramento Kings,109.0,Milwaukee Bucks,144.0,,"17,341",Fiserv Forum,Sunday
2018/11/04,6:00p,Philadelphia 76ers,97.0,Brooklyn Nets,122.0,,"12,826",Barclays Center,Sunday
2018/11/04,6:00p,New York Knicks,95.0,Washington Wizards,108.0,,"16,679",Capital One Arena,Sunday
2018/11/04,7:00p,Orlando Magic,117.0,San Antonio Spurs,110.0,,"18,354",AT&T Center,Sunday
2018/11/04,8:00p,Memphis Grizzlies,100.0,Phoenix Suns,102.0,,"13,074",Talking Stick Resort Arena,Sunday
2018/11/04,9:00p,Minnesota Timberwolves,81.0,Portland Trail Blazers,111.0,,"19,522",Moda Center,Sunday
2018/11/04,9:30p,Toronto Raptors,121.0,Los Angeles Lakers,107.0,,"18,997",STAPLES Center,Sunday
2018/11/05,7:00p,Miami Heat,120.0,Detroit Pistons,115.0,OT,"14,148",Little Caesars Arena,Monday
2018/11/05,7:00p,Houston Rockets,98.0,Indiana Pacers,94.0,,"14,735",Bankers Life Fieldhouse,Monday
2018/11/05,7:00p,Cleveland Cavaliers,100.0,Orlando Magic,102.0,,"15,009",Amway Center,Monday
2018/11/05,7:30p,Chicago Bulls,116.0,New York Knicks,115.0,2OT,"19,812",Madison Square Garden (IV),Monday
2018/11/05,8:00p,New Orleans Pelicans,116.0,Oklahoma City Thunder,122.0,,"18,203",Chesapeake Energy Arena,Monday
2018/11/05,9:00p,Boston Celtics,107.0,Denver Nuggets,115.0,,"19,520",Pepsi Center,Monday
2018/11/05,9:00p,Toronto Raptors,124.0,Utah Jazz,111.0,,"18,306",Vivint Smart Home Arena,Monday
2018/11/05,10:30p,Memphis Grizzlies,101.0,Golden State Warriors,117.0,,"19,596",Oracle Arena,Monday
2018/11/05,10:30p,Minnesota Timberwolves,109.0,Los Angeles Clippers,120.0,,"16,564",STAPLES Center,Monday
2018/11/06,7:00p,Atlanta Hawks,102.0,Charlotte Hornets,113.0,,"13,955",Spectrum Center,Tuesday
2018/11/06,8:30p,Washington Wizards,100.0,Dallas Mavericks,119.0,,"19,234",American Airlines Center,Tuesday
2018/11/06,9:00p,Brooklyn Nets,104.0,Phoenix Suns,82.0,,"14,205",Talking Stick Resort Arena,Tuesday
2018/11/06,10:00p,Milwaukee Bucks,103.0,Portland Trail Blazers,118.0,,"19,512",Moda Center,Tuesday
2018/11/07,7:00p,Oklahoma City Thunder,95.0,Cleveland Cavaliers,86.0,,"19,432",Quicken Loans Arena,Wednesday
2018/11/07,7:00p,Detroit Pistons,103.0,Orlando Magic,96.0,,"16,103",Amway Center,Wednesday
2018/11/07,7:30p,New York Knicks,112.0,Atlanta Hawks,107.0,,"12,412",State Farm Arena,Wednesday
2018/11/07,7:30p,San Antonio Spurs,88.0,Miami Heat,95.0,,"19,600",AmericanAirlines Arena,Wednesday
2018/11/07,8:00p,Philadelphia 76ers,100.0,Indiana Pacers,94.0,,"16,434",Bankers Life Fieldhouse,Wednesday
2018/11/07,8:00p,Denver Nuggets,87.0,Memphis Grizzlies,89.0,,"15,832",FedEx Forum,Wednesday
2018/11/07,8:00p,Chicago Bulls,98.0,New Orleans Pelicans,107.0,,"15,514",Smoothie King Center,Wednesday
2018/11/07,9:00p,Dallas Mavericks,102.0,Utah Jazz,117.0,,"18,306",Vivint Smart Home Arena,Wednesday
2018/11/07,10:00p,Toronto Raptors,114.0,Sacramento Kings,105.0,,"17,583",Golden 1 Center,Wednesday
2018/11/07,10:30p,Minnesota Timberwolves,110.0,Los Angeles Lakers,114.0,,"18,997",STAPLES Center,Wednesday
2018/11/08,8:00p,Houston Rockets,80.0,Oklahoma City Thunder,98.0,,"18,203",Chesapeake Energy Arena,Thursday
2018/11/08,9:00p,Boston Celtics,116.0,Phoenix Suns,109.0,OT,"17,359",Talking Stick Resort Arena,Thursday
2018/11/08,10:00p,Los Angeles Clippers,105.0,Portland Trail Blazers,116.0,,"19,170",Moda Center,Thursday
2018/11/08,10:30p,Milwaukee Bucks,134.0,Golden State Warriors,111.0,,"19,596",Oracle Arena,Thursday
2018/11/09,7:00p,Washington Wizards,108.0,Orlando Magic,117.0,,"16,562",Amway Center,Friday
2018/11/09,7:00p,Charlotte Hornets,132.0,Philadelphia 76ers,133.0,OT,"20,424",Wells Fargo Center,Friday
2018/11/09,7:30p,Detroit Pistons,124.0,Atlanta Hawks,109.0,,"14,759",State Farm Arena,Friday
2018/11/09,8:00p,Indiana Pacers,110.0,Miami Heat,102.0,,"19,600",AmericanAirlines Arena,Friday
2018/11/09,9:00p,Brooklyn Nets,112.0,Denver Nuggets,110.0,,"19,520",Pepsi Center,Friday
2018/11/09,9:30p,Boston Celtics,115.0,Utah Jazz,123.0,,"18,306",Vivint Smart Home Arena,Friday
2018/11/09,10:00p,Minnesota Timberwolves,110.0,Sacramento Kings,121.0,,"17,583",Golden 1 Center,Friday
2018/11/10,3:00p,New York Knicks,112.0,Toronto Raptors,128.0,,"19,800",Scotiabank Arena,Saturday
2018/11/10,3:30p,Milwaukee Bucks,126.0,Los Angeles Clippers,128.0,OT,"17,486",STAPLES Center,Saturday
2018/11/10,7:00p,Phoenix Suns,99.0,New Orleans Pelicans,119.0,,"15,222",Smoothie King Center,Saturday
2018/11/10,8:00p,Cleveland Cavaliers,98.0,Chicago Bulls,99.0,,"21,506",United Center,Saturday
2018/11/10,8:00p,Philadelphia 76ers,106.0,Memphis Grizzlies,112.0,OT,"16,904",FedEx Forum,Saturday
2018/11/10,8:00p,Washington Wizards,116.0,Miami Heat,110.0,,"19,600",AmericanAirlines Arena,Saturday
2018/11/10,8:30p,Brooklyn Nets,100.0,Golden State Warriors,116.0,,"19,596",Oracle Arena,Saturday
2018/11/10,8:30p,Houston Rockets,89.0,San Antonio Spurs,96.0,,"18,354",AT&T Center,Saturday
2018/11/10,9:00p,Oklahoma City Thunder,96.0,Dallas Mavericks,111.0,,"19,818",American Airlines Center,Saturday
2018/11/10,10:00p,Los Angeles Lakers,101.0,Sacramento Kings,86.0,,"17,583",Golden 1 Center,Saturday
2018/11/11,3:30p,Charlotte Hornets,113.0,Detroit Pistons,103.0,,"15,133",Little Caesars Arena,Sunday
2018/11/11,7:00p,Indiana Pacers,103.0,Houston Rockets,115.0,,"18,055",Toyota Center,Sunday
2018/11/11,7:30p,Orlando Magic,115.0,New York Knicks,89.0,,"19,812",Madison Square Garden (IV),Sunday
2018/11/11,8:00p,Milwaukee Bucks,121.0,Denver Nuggets,114.0,,"19,520",Pepsi Center,Sunday
2018/11/11,9:00p,Boston Celtics,94.0,Portland Trail Blazers,100.0,,"19,712",Moda Center,Sunday
2018/11/11,9:30p,Atlanta Hawks,106.0,Los Angeles Lakers,107.0,,"18,997",STAPLES Center,Sunday
2018/11/12,7:00p,Orlando Magic,109.0,Washington Wizards,117.0,,"15,346",Capital One Arena,Monday
2018/11/12,7:30p,Philadelphia 76ers,124.0,Miami Heat,114.0,,"19,600",AmericanAirlines Arena,Monday
2018/11/12,7:30p,New Orleans Pelicans,126.0,Toronto Raptors,110.0,,"19,800",Scotiabank Arena,Monday
2018/11/12,8:00p,Dallas Mavericks,103.0,Chicago Bulls,98.0,,"19,012",United Center,Monday
2018/11/12,8:00p,Utah Jazz,96.0,Memphis Grizzlies,88.0,,"13,477",FedEx Forum,Monday
2018/11/12,8:00p,Brooklyn Nets,113.0,Minnesota Timberwolves,120.0,,"10,186",Target Center,Monday
2018/11/12,8:00p,Phoenix Suns,101.0,Oklahoma City Thunder,118.0,,"18,203",Chesapeake Energy Arena,Monday
2018/11/12,10:00p,San Antonio Spurs,99.0,Sacramento Kings,104.0,,"15,500",Golden 1 Center,Monday
2018/11/12,10:30p,Golden State Warriors,116.0,Los Angeles Clippers,121.0,OT,"19,068",STAPLES Center,Monday
2018/11/13,7:00p,Charlotte Hornets,89.0,Cleveland Cavaliers,113.0,,"19,432",Quicken Loans Arena,Tuesday
2018/11/13,9:00p,Houston Rockets,109.0,Denver Nuggets,99.0,,"16,741",Pepsi Center,Tuesday
2018/11/13,10:30p,Atlanta Hawks,103.0,Golden State Warriors,110.0,,"19,596",Oracle Arena,Tuesday
2018/11/14,7:00p,Philadelphia 76ers,106.0,Orlando Magic,111.0,,"15,921",Amway Center,Wednesday
2018/11/14,7:00p,Cleveland Cavaliers,95.0,Washington Wizards,119.0,,"14,537",Capital One Arena,Wednesday
2018/11/14,7:30p,Chicago Bulls,82.0,Boston Celtics,111.0,,"18,624",TD Garden,Wednesday
2018/11/14,7:30p,Miami Heat,120.0,Brooklyn Nets,107.0,,"13,317",Barclays Center,Wednesday
2018/11/14,7:30p,Detroit Pistons,106.0,Toronto Raptors,104.0,,"19,800",Scotiabank Arena,Wednesday
2018/11/14,8:00p,Memphis Grizzlies,116.0,Milwaukee Bucks,113.0,,"16,817",Fiserv Forum,Wednesday
2018/11/14,8:00p,New Orleans Pelicans,100.0,Minnesota Timberwolves,107.0,,"11,636",Target Center,Wednesday
2018/11/14,8:00p,New York Knicks,103.0,Oklahoma City Thunder,128.0,,"18,203",Chesapeake Energy Arena,Wednesday
2018/11/14,8:30p,Utah Jazz,68.0,Dallas Mavericks,118.0,,"19,371",American Airlines Center,Wednesday
2018/11/14,9:00p,San Antonio Spurs,96.0,Phoenix Suns,116.0,,"14,532",Talking Stick Resort Arena,Wednesday
2018/11/14,10:30p,Portland Trail Blazers,117.0,Los Angeles Lakers,126.0,,"18,997",STAPLES Center,Wednesday
2018/11/15,8:00p,Golden State Warriors,86.0,Houston Rockets,107.0,,"18,055",Toyota Center,Thursday
2018/11/15,9:00p,Atlanta Hawks,93.0,Denver Nuggets,138.0,,"15,103",Pepsi Center,Thursday
2018/11/15,10:30p,San Antonio Spurs,111.0,Los Angeles Clippers,116.0,,"17,463",STAPLES Center,Thursday
2018/11/16,7:00p,Toronto Raptors,116.0,Boston Celtics,123.0,OT,"18,624",TD Garden,Friday
2018/11/16,7:00p,Miami Heat,91.0,Indiana Pacers,99.0,,"17,923",Bankers Life Fieldhouse,Friday
2018/11/16,7:00p,Utah Jazz,107.0,Philadelphia 76ers,113.0,,"20,485",Wells Fargo Center,Friday
2018/11/16,7:00p,Brooklyn Nets,115.0,Washington Wizards,104.0,,"15,102",Capital One Arena,Friday
2018/11/16,8:00p,Sacramento Kings,104.0,Memphis Grizzlies,112.0,,"13,811",FedEx Forum,Friday
2018/11/16,8:00p,Portland Trail Blazers,96.0,Minnesota Timberwolves,112.0,,"18,978",Target Center,Friday
2018/11/16,8:00p,New York Knicks,124.0,New Orleans Pelicans,129.0,,"14,717",Smoothie King Center,Friday
2018/11/16,9:30p,Chicago Bulls,104.0,Milwaukee Bucks,123.0,,"17,341",Fiserv Forum,Friday
2018/11/17,6:00p,Los Angeles Clippers,127.0,Brooklyn Nets,119.0,,"12,944",Barclays Center,Saturday
2018/11/17,7:00p,Philadelphia 76ers,122.0,Charlotte Hornets,119.0,OT,"19,426",Spectrum Center,Saturday
2018/11/17,7:00p,Atlanta Hawks,89.0,Indiana Pacers,97.0,,"17,491",Bankers Life Fieldhouse,Saturday
2018/11/17,7:00p,Denver Nuggets,115.0,New Orleans Pelicans,125.0,,"15,408",Smoothie King Center,Saturday
2018/11/17,7:00p,Los Angeles Lakers,117.0,Orlando Magic,130.0,,"19,249",Amway Center,Saturday
2018/11/17,7:30p,Utah Jazz,98.0,Boston Celtics,86.0,,"18,624",TD Garden,Saturday
2018/11/17,8:00p,Toronto Raptors,122.0,Chicago Bulls,83.0,,"21,263",United Center,Saturday
2018/11/17,8:00p,Sacramento Kings,112.0,Houston Rockets,132.0,,"18,055",Toyota Center,Saturday
2018/11/17,8:30p,Golden State Warriors,109.0,Dallas Mavericks,112.0,,"20,260",American Airlines Center,Saturday
2018/11/17,9:00p,Oklahoma City Thunder,110.0,Phoenix Suns,100.0,,"16,376",Talking Stick Resort Arena,Saturday
2018/11/18,3:30p,Memphis Grizzlies,100.0,Minnesota Timberwolves,87.0,,"13,179",Target Center,Sunday
2018/11/18,6:00p,Los Angeles Lakers,113.0,Miami Heat,97.0,,"19,686",AmericanAirlines Arena,Sunday
