Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2015/11/07,8:30p,Charlotte Hornets,94.0,San Antonio Spurs,114.0,,"18,418",AT&T Center,Saturday
2015/11/07,9:00p,Memphis Grizzlies,79.0,Utah Jazz,89.0,,"19,456",Vivint Smart Home Arena,Saturday
2015/11/07,10:00p,Golden State Warriors,103.0,Sacramento Kings,94.0,,"17,317",Sleep Train Arena,Saturday
2015/11/07,10:30p,Houston Rockets,109.0,Los Angeles Clippers,105.0,,"19,361",STAPLES Center,Saturday
2015/11/08,3:30p,Indiana Pacers,97.0,Cleveland Cavaliers,101.0,,"20,562",Quicken Loans Arena,Sunday
2015/11/08,3:30p,Los Angeles Lakers,95.0,New York Knicks,99.0,,"19,812",Madison Square Garden (IV),Sunday
2015/11/08,6:00p,Toronto Raptors,76.0,Miami Heat,96.0,,"19,600",AmericanAirlines Arena,Sunday
2015/11/08,7:00p,Phoenix Suns,103.0,Oklahoma City Thunder,124.0,,"18,203",Chesapeake Energy Arena,Sunday
2015/11/08,9:00p,Detroit Pistons,120.0,Portland Trail Blazers,103.0,,"19,393",Moda Center,Sunday
2015/11/09,7:00p,Orlando Magic,84.0,Indiana Pacers,97.0,,"13,104",Bankers Life Fieldhouse,Monday
2015/11/09,7:00p,Chicago Bulls,111.0,Philadelphia 76ers,88.0,,"13,879",Wells Fargo Center,Monday
2015/11/09,8:00p,Minnesota Timberwolves,117.0,Atlanta Hawks,107.0,,"12,016",Philips Arena,Monday
2015/11/09,9:00p,Portland Trail Blazers,104.0,Denver Nuggets,108.0,,"9,153",Pepsi Center,Monday
2015/11/09,10:00p,San Antonio Spurs,106.0,Sacramento Kings,88.0,,"17,317",Sleep Train Arena,Monday
2015/11/09,10:30p,Detroit Pistons,95.0,Golden State Warriors,109.0,,"19,596",Oracle Arena,Monday
2015/11/09,10:30p,Memphis Grizzlies,92.0,Los Angeles Clippers,94.0,,"19,060",STAPLES Center,Monday
2015/11/10,7:00p,Utah Jazz,114.0,Cleveland Cavaliers,118.0,,"20,562",Quicken Loans Arena,Tuesday
2015/11/10,7:00p,Oklahoma City Thunder,125.0,Washington Wizards,101.0,,"20,356",Verizon Center,Tuesday
2015/11/10,7:30p,Los Angeles Lakers,88.0,Miami Heat,101.0,,"19,825",AmericanAirlines Arena,Tuesday
2015/11/10,7:30p,New York Knicks,111.0,Toronto Raptors,109.0,,"19,800",Air Canada Centre,Tuesday
2015/11/10,8:00p,Boston Celtics,99.0,Milwaukee Bucks,83.0,,"11,822",BMO Harris Bradley Center,Tuesday
2015/11/10,8:00p,Charlotte Hornets,104.0,Minnesota Timberwolves,95.0,,"14,722",Target Center,Tuesday
2015/11/10,8:00p,Dallas Mavericks,105.0,New Orleans Pelicans,120.0,,"17,128",Smoothie King Center,Tuesday
2015/11/11,7:00p,New York Knicks,93.0,Charlotte Hornets,95.0,,"16,643",Time Warner Cable Arena,Wednesday
2015/11/11,7:00p,Los Angeles Lakers,99.0,Orlando Magic,101.0,,"18,846",Amway Center,Wednesday
2015/11/11,7:00p,Toronto Raptors,119.0,Philadelphia 76ers,103.0,,"12,744",Wells Fargo Center,Wednesday
2015/11/11,7:30p,Indiana Pacers,102.0,Boston Celtics,91.0,,"17,879",TD Garden,Wednesday
2015/11/11,8:00p,New Orleans Pelicans,98.0,Atlanta Hawks,106.0,,"15,597",Philips Arena,Wednesday
2015/11/11,8:00p,Los Angeles Clippers,108.0,Dallas Mavericks,118.0,,"19,805",American Airlines Center,Wednesday
2015/11/11,8:00p,Brooklyn Nets,106.0,Houston Rockets,98.0,,"18,155",Toyota Center,Wednesday
2015/11/11,8:00p,Golden State Warriors,100.0,Memphis Grizzlies,84.0,,"18,119",FedEx Forum,Wednesday
2015/11/11,9:00p,Milwaukee Bucks,102.0,Denver Nuggets,103.0,,"9,403",Pepsi Center,Wednesday
2015/11/11,10:00p,Detroit Pistons,92.0,Sacramento Kings,101.0,,"17,317",Sleep Train Arena,Wednesday
2015/11/11,10:30p,San Antonio Spurs,113.0,Portland Trail Blazers,101.0,,"19,393",Moda Center,Wednesday
2015/11/12,7:30p,Utah Jazz,91.0,Miami Heat,92.0,,"19,600",AmericanAirlines Arena,Thursday
2015/11/12,8:00p,Golden State Warriors,129.0,Minnesota Timberwolves,116.0,,"16,130",Target Center,Thursday
2015/11/12,10:30p,Los Angeles Clippers,104.0,Phoenix Suns,118.0,,"17,204",Talking Stick Resort Arena,Thursday
2015/11/13,7:00p,Minnesota Timberwolves,103.0,Indiana Pacers,107.0,,"16,797",Bankers Life Fieldhouse,Friday
2015/11/13,7:00p,Utah Jazz,93.0,Orlando Magic,102.0,,"16,709",Amway Center,Friday
2015/11/13,7:30p,Atlanta Hawks,93.0,Boston Celtics,106.0,,"17,138",TD Garden,Friday
2015/11/13,7:30p,Cleveland Cavaliers,90.0,New York Knicks,84.0,,"19,812",Madison Square Garden (IV),Friday
2015/11/13,7:30p,New Orleans Pelicans,81.0,Toronto Raptors,100.0,,"19,800",Air Canada Centre,Friday
2015/11/13,8:00p,Charlotte Hornets,97.0,Chicago Bulls,102.0,,"21,749",United Center,Friday
2015/11/13,8:00p,Portland Trail Blazers,100.0,Memphis Grizzlies,101.0,,"16,919",FedEx Forum,Friday
2015/11/13,8:00p,Philadelphia 76ers,85.0,Oklahoma City Thunder,102.0,,"18,203",Chesapeake Energy Arena,Friday
2015/11/13,8:30p,Los Angeles Lakers,82.0,Dallas Mavericks,90.0,,"20,260",American Airlines Center,Friday
2015/11/13,9:00p,Houston Rockets,98.0,Denver Nuggets,107.0,,"16,113",Pepsi Center,Friday
2015/11/13,10:00p,Brooklyn Nets,109.0,Sacramento Kings,111.0,,"17,131",Sleep Train Arena,Friday
2015/11/14,3:30p,Detroit Pistons,96.0,Los Angeles Clippers,101.0,,"19,060",STAPLES Center,Saturday
2015/11/14,7:00p,Orlando Magic,99.0,Washington Wizards,108.0,,"18,311",Verizon Center,Saturday
2015/11/14,8:00p,Dallas Mavericks,110.0,Houston Rockets,98.0,,"18,231",Toyota Center,Saturday
2015/11/14,8:30p,Cleveland Cavaliers,105.0,Milwaukee Bucks,108.0,2OT,"18,717",BMO Harris Bradley Center,Saturday
2015/11/14,8:30p,Philadelphia 76ers,83.0,San Antonio Spurs,92.0,,"18,418",AT&T Center,Saturday
2015/11/14,9:00p,Denver Nuggets,81.0,Phoenix Suns,105.0,,"16,722",Talking Stick Resort Arena,Saturday
2015/11/14,10:30p,Brooklyn Nets,99.0,Golden State Warriors,107.0,OT,"19,596",Oracle Arena,Saturday
2015/11/15,12:00p,New Orleans Pelicans,87.0,New York Knicks,95.0,,"19,812",Madison Square Garden (IV),Sunday
2015/11/15,3:30p,Memphis Grizzlies,114.0,Minnesota Timberwolves,106.0,,"12,086",Target Center,Sunday
2015/11/15,5:00p,Portland Trail Blazers,94.0,Charlotte Hornets,106.0,,"15,317",Time Warner Cable Arena,Sunday
2015/11/15,6:00p,Utah Jazz,97.0,Atlanta Hawks,96.0,,"14,436",Philips Arena,Sunday
2015/11/15,7:00p,Boston Celtics,100.0,Oklahoma City Thunder,85.0,,"18,203",Chesapeake Energy Arena,Sunday
2015/11/15,9:00p,Toronto Raptors,101.0,Sacramento Kings,107.0,,"17,006",Sleep Train Arena,Sunday
2015/11/15,9:30p,Detroit Pistons,85.0,Los Angeles Lakers,97.0,,"18,997",STAPLES Center,Sunday
2015/11/16,7:00p,Dallas Mavericks,92.0,Philadelphia 76ers,86.0,,"11,555",Wells Fargo Center,Monday
2015/11/16,8:00p,Indiana Pacers,95.0,Chicago Bulls,96.0,,"21,660",United Center,Monday
2015/11/16,8:00p,Boston Celtics,111.0,Houston Rockets,95.0,,"17,005",Toyota Center,Monday
2015/11/16,8:00p,Oklahoma City Thunder,114.0,Memphis Grizzlies,122.0,,"17,270",FedEx Forum,Monday
2015/11/16,8:30p,Portland Trail Blazers,80.0,San Antonio Spurs,93.0,,"18,418",AT&T Center,Monday
2015/11/16,9:00p,Los Angeles Lakers,101.0,Phoenix Suns,120.0,,"18,055",Talking Stick Resort Arena,Monday
2015/11/17,7:00p,Milwaukee Bucks,86.0,Washington Wizards,115.0,,"15,485",Verizon Center,Tuesday
2015/11/17,7:30p,Atlanta Hawks,88.0,Brooklyn Nets,90.0,,"12,241",Barclays Center,Tuesday
2015/11/17,7:30p,Cleveland Cavaliers,99.0,Detroit Pistons,104.0,,"18,442",The Palace of Auburn Hills,Tuesday
2015/11/17,7:30p,Minnesota Timberwolves,103.0,Miami Heat,91.0,,"19,600",AmericanAirlines Arena,Tuesday
2015/11/17,7:30p,Charlotte Hornets,94.0,New York Knicks,102.0,,"19,812",Madison Square Garden (IV),Tuesday
2015/11/17,8:00p,Denver Nuggets,115.0,New Orleans Pelicans,98.0,,"17,269",Smoothie King Center,Tuesday
2015/11/17,10:30p,Toronto Raptors,110.0,Golden State Warriors,115.0,,"19,596",Oracle Arena,Tuesday
2015/11/18,7:00p,Brooklyn Nets,111.0,Charlotte Hornets,116.0,,"14,040",Time Warner Cable Arena,Wednesday
2015/11/18,7:00p,Minnesota Timberwolves,101.0,Orlando Magic,104.0,OT,"16,048",Amway Center,Wednesday
2015/11/18,7:00p,Indiana Pacers,112.0,Philadelphia 76ers,85.0,,"11,080",Wells Fargo Center,Wednesday
2015/11/18,7:30p,Dallas Mavericks,106.0,Boston Celtics,102.0,,"17,262",TD Garden,Wednesday
2015/11/18,8:00p,Sacramento Kings,97.0,Atlanta Hawks,103.0,,"13,008",Philips Arena,Wednesday
2015/11/18,8:00p,Portland Trail Blazers,103.0,Houston Rockets,108.0,OT,"17,107",Toyota Center,Wednesday
2015/11/18,8:00p,New Orleans Pelicans,103.0,Oklahoma City Thunder,110.0,,"18,203",Chesapeake Energy Arena,Wednesday
2015/11/18,8:30p,Denver Nuggets,98.0,San Antonio Spurs,109.0,,"18,418",AT&T Center,Wednesday
2015/11/18,9:00p,Toronto Raptors,89.0,Utah Jazz,93.0,,"18,741",Vivint Smart Home Arena,Wednesday
2015/11/18,10:30p,Chicago Bulls,103.0,Phoenix Suns,97.0,,"17,377",Talking Stick Resort Arena,Wednesday
2015/11/19,7:30p,Sacramento Kings,109.0,Miami Heat,116.0,,"19,600",AmericanAirlines Arena,Thursday
2015/11/19,8:00p,Milwaukee Bucks,100.0,Cleveland Cavaliers,115.0,,"20,562",Quicken Loans Arena,Thursday
2015/11/19,10:30p,Golden State Warriors,124.0,Los Angeles Clippers,117.0,,"19,528",STAPLES Center,Thursday
2015/11/20,7:00p,Philadelphia 76ers,88.0,Charlotte Hornets,113.0,,"17,926",Time Warner Cable Arena,Friday
2015/11/20,7:30p,Brooklyn Nets,95.0,Boston Celtics,120.0,,"18,361",TD Garden,Friday
2015/11/20,8:00p,Houston Rockets,84.0,Memphis Grizzlies,96.0,,"17,555",FedEx Forum,Friday
2015/11/20,8:00p,Detroit Pistons,96.0,Minnesota Timberwolves,86.0,,"13,445",Target Center,Friday
2015/11/20,8:00p,San Antonio Spurs,90.0,New Orleans Pelicans,104.0,,"16,698",Smoothie King Center,Friday
2015/11/20,8:00p,New York Knicks,93.0,Oklahoma City Thunder,90.0,,"18,203",Chesapeake Energy Arena,Friday
2015/11/20,8:30p,Utah Jazz,93.0,Dallas Mavericks,102.0,,"20,028",American Airlines Center,Friday
2015/11/20,9:00p,Phoenix Suns,114.0,Denver Nuggets,107.0,,"12,264",Pepsi Center,Friday
2015/11/20,10:00p,Los Angeles Clippers,91.0,Portland Trail Blazers,102.0,,"19,393",Moda Center,Friday
2015/11/20,10:30p,Chicago Bulls,94.0,Golden State Warriors,106.0,,"19,596",Oracle Arena,Friday
2015/11/20,10:30p,Toronto Raptors,102.0,Los Angeles Lakers,91.0,,"18,997",STAPLES Center,Friday
2015/11/21,5:00p,Sacramento Kings,97.0,Orlando Magic,91.0,,"16,104",Amway Center,Saturday
2015/11/21,7:00p,Milwaukee Bucks,86.0,Indiana Pacers,123.0,,"17,137",Bankers Life Fieldhouse,Saturday
2015/11/21,7:30p,Atlanta Hawks,97.0,Cleveland Cavaliers,109.0,,"20,562",Quicken Loans Arena,Saturday
2015/11/21,7:30p,Washington Wizards,97.0,Detroit Pistons,95.0,,"15,890",The Palace of Auburn Hills,Saturday
2015/11/21,8:00p,New York Knicks,107.0,Houston Rockets,102.0,,"18,226",Toyota Center,Saturday
2015/11/21,8:00p,Philadelphia 76ers,91.0,Miami Heat,96.0,,"19,673",AmericanAirlines Arena,Saturday
2015/11/21,8:30p,Memphis Grizzlies,82.0,San Antonio Spurs,92.0,,"18,418",AT&T Center,Saturday
2015/11/22,3:30p,Toronto Raptors,91.0,Los Angeles Clippers,80.0,,"19,060",STAPLES Center,Sunday
2015/11/22,6:00p,Boston Celtics,101.0,Brooklyn Nets,111.0,,"14,866",Barclays Center,Sunday
2015/11/22,6:00p,Phoenix Suns,116.0,New Orleans Pelicans,122.0,,"16,680",Smoothie King Center,Sunday
2015/11/22,7:00p,Dallas Mavericks,114.0,Oklahoma City Thunder,117.0,,"18,203",Chesapeake Energy Arena,Sunday
2015/11/22,8:00p,Golden State Warriors,118.0,Denver Nuggets,105.0,,"17,689",Pepsi Center,Sunday
2015/11/22,9:30p,Portland Trail Blazers,107.0,Los Angeles Lakers,93.0,,"18,997",STAPLES Center,Sunday
2015/11/23,7:00p,Sacramento Kings,122.0,Charlotte Hornets,127.0,OT,"14,163",Time Warner Cable Arena,Monday
2015/11/23,7:00p,Orlando Magic,103.0,Cleveland Cavaliers,117.0,,"20,562",Quicken Loans Arena,Monday
2015/11/23,7:30p,New York Knicks,78.0,Miami Heat,95.0,,"19,777",AmericanAirlines Arena,Monday
2015/11/23,8:00p,Detroit Pistons,88.0,Milwaukee Bucks,109.0,,"12,319",BMO Harris Bradley Center,Monday
2015/11/23,8:00p,Philadelphia 76ers,95.0,Minnesota Timberwolves,100.0,,"11,382",Target Center,Monday
2015/11/23,8:30p,Phoenix Suns,84.0,San Antonio Spurs,98.0,,"18,418",AT&T Center,Monday
2015/11/23,9:00p,Oklahoma City Thunder,111.0,Utah Jazz,89.0,,"19,911",Vivint Smart Home Arena,Monday
2015/11/24,7:00p,Indiana Pacers,123.0,Washington Wizards,106.0,,"15,486",Verizon Center,Tuesday
2015/11/24,8:00p,Boston Celtics,97.0,Atlanta Hawks,121.0,,"18,968",Philips Arena,Tuesday
2015/11/24,8:00p,Dallas Mavericks,96.0,Memphis Grizzlies,110.0,,"17,381",FedEx Forum,Tuesday
2015/11/24,9:00p,Los Angeles Clippers,111.0,Denver Nuggets,94.0,,"13,257",Pepsi Center,Tuesday
2015/11/24,10:00p,Chicago Bulls,93.0,Portland Trail Blazers,88.0,,"19,393",Moda Center,Tuesday
2015/11/24,10:30p,Los Angeles Lakers,77.0,Golden State Warriors,111.0,,"19,596",Oracle Arena,Tuesday
2015/11/25,7:00p,Washington Wizards,87.0,Charlotte Hornets,101.0,,"17,064",Time Warner Cable Arena,Wednesday
2015/11/25,7:00p,New York Knicks,91.0,Orlando Magic,100.0,,"18,846",Amway Center,Wednesday
2015/11/25,7:30p,Philadelphia 76ers,80.0,Boston Celtics,84.0,,"17,588",TD Garden,Wednesday
2015/11/25,7:30p,Miami Heat,81.0,Detroit Pistons,104.0,,"15,119",The Palace of Auburn Hills,Wednesday
2015/11/25,7:30p,Cleveland Cavaliers,99.0,Toronto Raptors,103.0,,"20,140",Air Canada Centre,Wednesday
2015/11/25,8:00p,Memphis Grizzlies,102.0,Houston Rockets,93.0,,"18,143",Toyota Center,Wednesday
2015/11/25,8:00p,Sacramento Kings,129.0,Milwaukee Bucks,118.0,,"14,120",BMO Harris Bradley Center,Wednesday
2015/11/25,8:00p,Atlanta Hawks,95.0,Minnesota Timberwolves,99.0,,"14,289",Target Center,Wednesday
2015/11/25,8:00p,Brooklyn Nets,99.0,Oklahoma City Thunder,110.0,,"18,203",Chesapeake Energy Arena,Wednesday
2015/11/25,8:30p,Dallas Mavericks,83.0,San Antonio Spurs,88.0,,"18,418",AT&T Center,Wednesday
2015/11/25,9:00p,New Orleans Pelicans,120.0,Phoenix Suns,114.0,,"16,338",Talking Stick Resort Arena,Wednesday
2015/11/25,10:30p,Utah Jazz,102.0,Los Angeles Clippers,91.0,,"19,060",STAPLES Center,Wednesday
2015/11/27,7:00p,Cleveland Cavaliers,95.0,Charlotte Hornets,90.0,,"19,093",Time Warner Cable Arena,Friday
2015/11/27,7:00p,Milwaukee Bucks,90.0,Orlando Magic,114.0,,"16,317",Amway Center,Friday
2015/11/27,7:30p,Washington Wizards,78.0,Boston Celtics,111.0,,"18,624",TD Garden,Friday
2015/11/27,7:30p,Miami Heat,97.0,New York Knicks,78.0,,"19,812",Madison Square Garden (IV),Friday
2015/11/27,8:00p,Philadelphia 76ers,114.0,Houston Rockets,116.0,,"17,306",Toyota Center,Friday
2015/11/27,8:00p,Chicago Bulls,92.0,Indiana Pacers,104.0,,"18,165",Bankers Life Fieldhouse,Friday
2015/11/27,8:00p,Atlanta Hawks,116.0,Memphis Grizzlies,101.0,,"17,684",FedEx Forum,Friday
