Date,Start_time,Visitor,PTS (V),Home,PTS (H),OT,Attendance,Arena,Week_Day
2012/11/02,7:30p,Milwaukee Bucks,99.0,Boston Celtics,88.0,,"18,624",TD Garden,Friday
2012/11/02,7:30p,Chicago Bulls,115.0,Cleveland Cavaliers,86.0,,"20,562",Quicken Loans Arena,Friday
2012/11/02,8:00p,Sacramento Kings,80.0,Minnesota Timberwolves,92.0,,"19,356",Target Center,Friday
2012/11/02,8:00p,Utah Jazz,86.0,New Orleans Hornets,88.0,,"14,147",New Orleans Arena,Friday
2012/11/02,8:00p,Miami Heat,84.0,New York Knicks,104.0,,"19,033",Madison Square Garden (IV),Friday
2012/11/02,8:00p,Portland Trail Blazers,92.0,Oklahoma City Thunder,106.0,,"18,203",Chesapeake Energy Arena,Friday
2012/11/02,10:00p,Detroit Pistons,89.0,Phoenix Suns,92.0,,"15,107",US Airways Center,Friday
2012/11/02,10:30p,Memphis Grizzlies,104.0,Golden State Warriors,94.0,,"19,596",Oracle Arena,Friday
2012/11/02,10:30p,Los Angeles Clippers,105.0,Los Angeles Lakers,95.0,,"18,997",STAPLES Center,Friday
2012/11/03,7:00p,Sacramento Kings,98.0,Indiana Pacers,106.0,2OT,"18,165",Bankers Life Fieldhouse,Saturday
2012/11/03,7:00p,Boston Celtics,89.0,Washington Wizards,86.0,,"20,308",Verizon Center,Saturday
2012/11/03,7:30p,Toronto Raptors,100.0,Brooklyn Nets,107.0,,"17,732",Barclays Center,Saturday
2012/11/03,7:30p,Denver Nuggets,116.0,Miami Heat,119.0,,"20,104",AmericanAirlines Arena,Saturday
2012/11/03,8:00p,New Orleans Hornets,89.0,Chicago Bulls,82.0,,"21,758",United Center,Saturday
2012/11/03,8:00p,Portland Trail Blazers,95.0,Houston Rockets,85.0,OT,"18,140",Toyota Center,Saturday
2012/11/03,8:30p,Charlotte Bobcats,99.0,Dallas Mavericks,126.0,,"19,490",American Airlines Center,Saturday
2012/11/03,8:30p,Cleveland Cavaliers,102.0,Milwaukee Bucks,105.0,,"17,086",BMO Harris Bradley Center,Saturday
2012/11/03,8:30p,Utah Jazz,100.0,San Antonio Spurs,110.0,,"18,581",AT&T Center,Saturday
2012/11/03,10:30p,Golden State Warriors,114.0,Los Angeles Clippers,110.0,,"19,060",STAPLES Center,Saturday
2012/11/04,12:00p,Philadelphia 76ers,84.0,New York Knicks,100.0,,"19,033",Madison Square Garden (IV),Sunday
2012/11/04,6:00p,Phoenix Suns,94.0,Orlando Magic,115.0,,"17,022",Amway Center,Sunday
2012/11/04,6:00p,Minnesota Timberwolves,86.0,Toronto Raptors,105.0,,"16,754",Air Canada Centre,Sunday
2012/11/04,7:00p,Atlanta Hawks,104.0,Oklahoma City Thunder,95.0,,"18,203",Chesapeake Energy Arena,Sunday
2012/11/04,9:30p,Detroit Pistons,79.0,Los Angeles Lakers,108.0,,"18,997",STAPLES Center,Sunday
2012/11/05,7:00p,New York Knicks,110.0,Philadelphia 76ers,88.0,,"15,783",Wells Fargo Center,Monday
2012/11/05,7:30p,Minnesota Timberwolves,107.0,Brooklyn Nets,96.0,,"14,017",Barclays Center,Monday
2012/11/05,7:30p,Phoenix Suns,99.0,Miami Heat,124.0,,"19,600",AmericanAirlines Arena,Monday
2012/11/05,8:00p,Utah Jazz,94.0,Memphis Grizzlies,103.0,,"17,401",FedEx Forum,Monday
2012/11/05,8:30p,Portland Trail Blazers,91.0,Dallas Mavericks,114.0,,"19,521",American Airlines Center,Monday
2012/11/05,8:30p,Indiana Pacers,79.0,San Antonio Spurs,101.0,,"17,158",AT&T Center,Monday
2012/11/05,10:00p,Golden State Warriors,92.0,Sacramento Kings,94.0,,"17,317",Sleep Train Arena,Monday
2012/11/05,10:30p,Cleveland Cavaliers,108.0,Los Angeles Clippers,101.0,,"19,060",STAPLES Center,Monday
2012/11/06,8:00p,Orlando Magic,93.0,Chicago Bulls,99.0,,"21,216",United Center,Tuesday
2012/11/06,8:00p,Toronto Raptors,88.0,Oklahoma City Thunder,108.0,,"18,203",Chesapeake Energy Arena,Tuesday
2012/11/06,9:00p,Detroit Pistons,97.0,Denver Nuggets,109.0,,"19,155",Pepsi Center,Tuesday
2012/11/07,7:00p,Phoenix Suns,117.0,Charlotte Bobcats,110.0,,"13,905",Time Warner Cable Arena,Wednesday
2012/11/07,7:30p,Indiana Pacers,86.0,Atlanta Hawks,89.0,,"10,684",Philips Arena,Wednesday
2012/11/07,7:30p,Washington Wizards,94.0,Boston Celtics,100.0,OT,"18,624",TD Garden,Wednesday
2012/11/07,7:30p,Brooklyn Nets,73.0,Miami Heat,103.0,,"19,627",AmericanAirlines Arena,Wednesday
2012/11/07,8:00p,Denver Nuggets,93.0,Houston Rockets,87.0,,"13,372",Toyota Center,Wednesday
2012/11/07,8:00p,Memphis Grizzlies,108.0,Milwaukee Bucks,90.0,,"11,465",BMO Harris Bradley Center,Wednesday
2012/11/07,8:00p,Orlando Magic,75.0,Minnesota Timberwolves,90.0,,"17,121",Target Center,Wednesday
2012/11/07,8:00p,Philadelphia 76ers,77.0,New Orleans Hornets,62.0,,"12,988",New Orleans Arena,Wednesday
2012/11/07,8:30p,Toronto Raptors,104.0,Dallas Mavericks,109.0,,"19,763",American Airlines Center,Wednesday
2012/11/07,9:00p,Los Angeles Lakers,86.0,Utah Jazz,95.0,,"19,911",EnergySolutions Arena,Wednesday
2012/11/07,10:00p,Detroit Pistons,103.0,Sacramento Kings,105.0,,"10,185",Sleep Train Arena,Wednesday
2012/11/07,10:30p,Cleveland Cavaliers,96.0,Golden State Warriors,106.0,,"18,124",Oracle Arena,Wednesday
2012/11/07,10:30p,San Antonio Spurs,84.0,Los Angeles Clippers,106.0,,"19,060",STAPLES Center,Wednesday
2012/11/08,8:00p,Oklahoma City Thunder,97.0,Chicago Bulls,91.0,,"21,737",United Center,Thursday
2012/11/08,10:30p,Los Angeles Clippers,103.0,Portland Trail Blazers,90.0,,"20,425",Rose Garden Arena,Thursday
2012/11/09,7:00p,Brooklyn Nets,107.0,Orlando Magic,68.0,,"17,532",Amway Center,Friday
2012/11/09,7:00p,Milwaukee Bucks,101.0,Washington Wizards,91.0,,"14,531",Verizon Center,Friday
2012/11/09,7:30p,Miami Heat,95.0,Atlanta Hawks,89.0,,"16,785",Philips Arena,Friday
2012/11/09,7:30p,Philadelphia 76ers,106.0,Boston Celtics,100.0,,"18,624",TD Garden,Friday
2012/11/09,7:30p,Dallas Mavericks,94.0,New York Knicks,104.0,,"19,033",Madison Square Garden (IV),Friday
2012/11/09,8:00p,Houston Rockets,85.0,Memphis Grizzlies,93.0,,"16,087",FedEx Forum,Friday
2012/11/09,8:00p,Indiana Pacers,94.0,Minnesota Timberwolves,96.0,,"18,222",Target Center,Friday
2012/11/09,8:00p,Charlotte Bobcats,99.0,New Orleans Hornets,107.0,,"12,668",New Orleans Arena,Friday
2012/11/09,8:00p,Detroit Pistons,94.0,Oklahoma City Thunder,105.0,,"18,203",Chesapeake Energy Arena,Friday
2012/11/09,9:00p,Cleveland Cavaliers,105.0,Phoenix Suns,107.0,,"15,236",US Airways Center,Friday
2012/11/09,10:00p,San Antonio Spurs,97.0,Sacramento Kings,86.0,,"13,505",Sleep Train Arena,Friday
2012/11/09,10:30p,Utah Jazz,84.0,Denver Nuggets,104.0,,"15,523",Pepsi Center,Friday
2012/11/09,10:30p,Golden State Warriors,77.0,Los Angeles Lakers,101.0,,"18,997",STAPLES Center,Friday
2012/11/10,7:00p,Washington Wizards,85.0,Indiana Pacers,89.0,,"12,036",Bankers Life Fieldhouse,Saturday
2012/11/10,7:00p,Philadelphia 76ers,93.0,Toronto Raptors,83.0,,"19,800",Air Canada Centre,Saturday
2012/11/10,7:30p,Dallas Mavericks,97.0,Charlotte Bobcats,101.0,OT,"15,763",Time Warner Cable Arena,Saturday
2012/11/10,8:00p,Minnesota Timberwolves,80.0,Chicago Bulls,87.0,,"21,974",United Center,Saturday
2012/11/10,8:00p,Detroit Pistons,82.0,Houston Rockets,96.0,,"15,037",Toyota Center,Saturday
2012/11/10,8:30p,Boston Celtics,96.0,Milwaukee Bucks,92.0,,"14,589",BMO Harris Bradley Center,Saturday
2012/11/10,9:00p,Phoenix Suns,81.0,Utah Jazz,94.0,,"19,100",EnergySolutions Arena,Saturday
2012/11/10,10:00p,San Antonio Spurs,112.0,Portland Trail Blazers,109.0,,"20,447",Rose Garden Arena,Saturday
2012/11/10,10:30p,Denver Nuggets,107.0,Golden State Warriors,101.0,2OT,"19,596",Oracle Arena,Saturday
2012/11/11,3:00p,Orlando Magic,74.0,Brooklyn Nets,82.0,,"16,523",Barclays Center,Sunday
2012/11/11,3:30p,Atlanta Hawks,76.0,Los Angeles Clippers,89.0,,"19,060",STAPLES Center,Sunday
2012/11/11,6:00p,Miami Heat,86.0,Memphis Grizzlies,104.0,,"18,119",FedEx Forum,Sunday
2012/11/11,7:00p,Cleveland Cavaliers,91.0,Oklahoma City Thunder,106.0,,"18,203",Chesapeake Energy Arena,Sunday
2012/11/11,9:30p,Sacramento Kings,90.0,Los Angeles Lakers,103.0,,"18,997",STAPLES Center,Sunday
2012/11/12,7:00p,Milwaukee Bucks,105.0,Philadelphia 76ers,96.0,,"15,086",Wells Fargo Center,Monday
2012/11/12,7:00p,Utah Jazz,140.0,Toronto Raptors,133.0,3OT,"18,230",Air Canada Centre,Monday
2012/11/12,7:30p,Oklahoma City Thunder,92.0,Detroit Pistons,90.0,,"12,784",The Palace of Auburn Hills,Monday
2012/11/12,8:00p,Boston Celtics,101.0,Chicago Bulls,95.0,,"21,712",United Center,Monday
2012/11/12,8:00p,Miami Heat,113.0,Houston Rockets,110.0,,"18,041",Toyota Center,Monday
2012/11/12,8:30p,Minnesota Timberwolves,90.0,Dallas Mavericks,82.0,,"19,322",American Airlines Center,Monday
2012/11/12,9:00p,Denver Nuggets,100.0,Phoenix Suns,110.0,,"14,060",US Airways Center,Monday
2012/11/12,10:00p,Atlanta Hawks,95.0,Portland Trail Blazers,87.0,,"19,095",Rose Garden Arena,Monday
2012/11/13,7:00p,Washington Wizards,76.0,Charlotte Bobcats,92.0,,"11,139",Time Warner Cable Arena,Tuesday
2012/11/13,7:00p,Toronto Raptors,74.0,Indiana Pacers,72.0,,"11,947",Bankers Life Fieldhouse,Tuesday
2012/11/13,7:00p,New York Knicks,99.0,Orlando Magic,89.0,,"18,846",Amway Center,Tuesday
2012/11/13,7:30p,Cleveland Cavaliers,101.0,Brooklyn Nets,114.0,,"17,032",Barclays Center,Tuesday
2012/11/13,10:00p,Portland Trail Blazers,103.0,Sacramento Kings,86.0,,"10,153",Sleep Train Arena,Tuesday
2012/11/13,10:30p,San Antonio Spurs,84.0,Los Angeles Lakers,82.0,,"18,997",STAPLES Center,Tuesday
2012/11/14,7:00p,Detroit Pistons,94.0,Philadelphia 76ers,76.0,,"11,879",Wells Fargo Center,Wednesday
2012/11/14,7:30p,Utah Jazz,93.0,Boston Celtics,98.0,,"18,624",TD Garden,Wednesday
2012/11/14,8:00p,New Orleans Hornets,96.0,Houston Rockets,100.0,,"14,535",Toyota Center,Wednesday
2012/11/14,8:00p,Indiana Pacers,85.0,Milwaukee Bucks,99.0,,"11,573",BMO Harris Bradley Center,Wednesday
2012/11/14,8:00p,Charlotte Bobcats,89.0,Minnesota Timberwolves,87.0,,"13,272",Target Center,Wednesday
2012/11/14,8:00p,Memphis Grizzlies,107.0,Oklahoma City Thunder,97.0,,"18,203",Chesapeake Energy Arena,Wednesday
2012/11/14,8:30p,Washington Wizards,101.0,Dallas Mavericks,107.0,,"19,560",American Airlines Center,Wednesday
2012/11/14,9:00p,Chicago Bulls,112.0,Phoenix Suns,106.0,OT,"15,305",US Airways Center,Wednesday
2012/11/14,10:30p,Atlanta Hawks,88.0,Golden State Warriors,92.0,,"18,107",Oracle Arena,Wednesday
2012/11/14,10:30p,Miami Heat,100.0,Los Angeles Clippers,107.0,,"19,146",STAPLES Center,Wednesday
2012/11/15,8:00p,Boston Celtics,97.0,Brooklyn Nets,102.0,,"17,732",Barclays Center,Thursday
2012/11/15,8:30p,New York Knicks,104.0,San Antonio Spurs,100.0,,"18,581",AT&T Center,Thursday
2012/11/15,10:30p,Miami Heat,98.0,Denver Nuggets,93.0,,"19,155",Pepsi Center,Thursday
2012/11/16,7:00p,Dallas Mavericks,83.0,Indiana Pacers,103.0,,"15,110",Bankers Life Fieldhouse,Friday
2012/11/16,7:00p,Utah Jazz,93.0,Philadelphia 76ers,99.0,,"15,851",Wells Fargo Center,Friday
2012/11/16,7:30p,Orlando Magic,110.0,Detroit Pistons,106.0,,"11,594",The Palace of Auburn Hills,Friday
2012/11/16,8:00p,Golden State Warriors,106.0,Minnesota Timberwolves,98.0,,"16,013",Target Center,Friday
2012/11/16,8:00p,Oklahoma City Thunder,110.0,New Orleans Hornets,95.0,,"15,458",New Orleans Arena,Friday
2012/11/16,9:30p,New York Knicks,95.0,Memphis Grizzlies,105.0,,"17,516",FedEx Forum,Friday
2012/11/16,10:00p,Houston Rockets,117.0,Portland Trail Blazers,119.0,OT,"20,382",Rose Garden Arena,Friday
2012/11/16,10:00p,Atlanta Hawks,112.0,Sacramento Kings,96.0,,"11,814",Sleep Train Arena,Friday
2012/11/16,10:30p,Phoenix Suns,102.0,Los Angeles Lakers,114.0,,"18,997",STAPLES Center,Friday
2012/11/17,12:30p,Toronto Raptors,89.0,Boston Celtics,107.0,,"18,624",TD Garden,Saturday
2012/11/17,7:00p,Utah Jazz,83.0,Washington Wizards,76.0,,"16,210",Verizon Center,Saturday
2012/11/17,7:30p,Memphis Grizzlies,94.0,Charlotte Bobcats,87.0,,"16,541",Time Warner Cable Arena,Saturday
2012/11/17,7:30p,Dallas Mavericks,103.0,Cleveland Cavaliers,95.0,,"18,633",Quicken Loans Arena,Saturday
2012/11/17,8:30p,New Orleans Hornets,113.0,Milwaukee Bucks,117.0,,"14,731",BMO Harris Bradley Center,Saturday
2012/11/17,8:30p,Denver Nuggets,100.0,San Antonio Spurs,126.0,,"18,581",AT&T Center,Saturday
2012/11/17,9:00p,Chicago Bulls,80.0,Los Angeles Clippers,101.0,,"19,060",STAPLES Center,Saturday
2012/11/17,9:00p,Miami Heat,97.0,Phoenix Suns,88.0,,"16,840",US Airways Center,Saturday
2012/11/18,12:00p,Indiana Pacers,76.0,New York Knicks,88.0,,"19,033",Madison Square Garden (IV),Sunday
2012/11/18,1:00p,Orlando Magic,86.0,Toronto Raptors,97.0,,"18,702",Air Canada Centre,Sunday
2012/11/18,6:00p,Cleveland Cavaliers,79.0,Philadelphia 76ers,86.0,,"15,021",Wells Fargo Center,Sunday
2012/11/18,6:00p,Brooklyn Nets,99.0,Sacramento Kings,90.0,,"11,965",Sleep Train Arena,Sunday
2012/11/18,7:00p,Golden State Warriors,109.0,Oklahoma City Thunder,119.0,,"18,203",Chesapeake Energy Arena,Sunday
2012/11/18,7:30p,Boston Celtics,83.0,Detroit Pistons,103.0,,"12,214",The Palace of Auburn Hills,Sunday
2012/11/18,9:00p,Chicago Bulls,94.0,Portland Trail Blazers,102.0,,"20,242",Rose Garden Arena,Sunday
2012/11/18,9:30p,Houston Rockets,108.0,Los Angeles Lakers,119.0,,"18,997",STAPLES Center,Sunday
2012/11/19,7:00p,Milwaukee Bucks,98.0,Charlotte Bobcats,102.0,,"11,248",Time Warner Cable Arena,Monday
2012/11/19,7:00p,Indiana Pacers,96.0,Washington Wizards,89.0,,"14,426",Verizon Center,Monday
2012/11/19,7:30p,Orlando Magic,72.0,Atlanta Hawks,81.0,,"15,066",Philips Arena,Monday
2012/11/19,8:00p,Denver Nuggets,97.0,Memphis Grizzlies,92.0,,"15,111",FedEx Forum,Monday
2012/11/19,8:30p,Golden State Warriors,105.0,Dallas Mavericks,101.0,OT,"20,034",American Airlines Center,Monday
2012/11/19,8:30p,Los Angeles Clippers,92.0,San Antonio Spurs,87.0,,"17,920",AT&T Center,Monday
2012/11/19,9:00p,Houston Rockets,91.0,Utah Jazz,102.0,,"19,197",EnergySolutions Arena,Monday
2012/11/20,7:00p,Toronto Raptors,98.0,Philadelphia 76ers,106.0,,"13,965",Wells Fargo Center,Tuesday
2012/11/20,8:00p,New York Knicks,102.0,New Orleans Hornets,80.0,,"13,705",New Orleans Arena,Tuesday
2012/11/20,10:30p,Brooklyn Nets,90.0,Los Angeles Lakers,95.0,,"18,997",STAPLES Center,Tuesday
2012/11/21,7:00p,Toronto Raptors,97.0,Charlotte Bobcats,98.0,,"15,240",Time Warner Cable Arena,Wednesday
2012/11/21,7:00p,Philadelphia 76ers,83.0,Cleveland Cavaliers,92.0,,"16,743",Quicken Loans Arena,Wednesday
2012/11/21,7:00p,New Orleans Hornets,107.0,Indiana Pacers,115.0,OT,"12,633",Bankers Life Fieldhouse,Wednesday
2012/11/21,7:00p,Detroit Pistons,74.0,Orlando Magic,90.0,,"17,199",Amway Center,Wednesday
2012/11/21,7:30p,Washington Wizards,100.0,Atlanta Hawks,101.0,OT,"11,338",Philips Arena,Wednesday
2012/11/21,7:30p,San Antonio Spurs,112.0,Boston Celtics,100.0,,"18,624",TD Garden,Wednesday
2012/11/21,7:30p,Milwaukee Bucks,106.0,Miami Heat,113.0,OT,"19,971",AmericanAirlines Arena,Wednesday
2012/11/21,7:30p,Los Angeles Clippers,111.0,Oklahoma City Thunder,117.0,OT,"18,203",Chesapeake Energy Arena,Wednesday
2012/11/21,8:00p,Chicago Bulls,89.0,Houston Rockets,93.0,,"15,950",Toyota Center,Wednesday
2012/11/21,8:00p,Denver Nuggets,101.0,Minnesota Timberwolves,94.0,,"16,879",Target Center,Wednesday
2012/11/21,8:30p,New York Knicks,111.0,Dallas Mavericks,114.0,,"20,157",American Airlines Center,Wednesday
2012/11/21,9:00p,Portland Trail Blazers,87.0,Phoenix Suns,114.0,,"14,263",US Airways Center,Wednesday
2012/11/21,10:00p,Los Angeles Lakers,97.0,Sacramento Kings,113.0,,"15,249",Sleep Train Arena,Wednesday
2012/11/21,10:30p,Brooklyn Nets,93.0,Golden State Warriors,102.0,,"18,374",Oracle Arena,Wednesday
2012/11/23,7:00p,Atlanta Hawks,101.0,Charlotte Bobcats,91.0,,"17,868",Time Warner Cable Arena,Friday
2012/11/23,7:00p,Cleveland Cavaliers,104.0,Orlando Magic,108.0,,"17,334",Amway Center,Friday
2012/11/23,7:30p,Oklahoma City Thunder,100.0,Boston Celtics,108.0,,"18,624",TD Garden,Friday
2012/11/23,7:30p,Los Angeles Clippers,76.0,Brooklyn Nets,86.0,,"17,732",Barclays Center,Friday
2012/11/23,7:30p,Toronto Raptors,90.0,Detroit Pistons,91.0,,"12,778",The Palace of Auburn Hills,Friday
2012/11/23,8:00p,New York Knicks,103.0,Houston Rockets,131.0,,"18,038",Toyota Center,Friday
2012/11/23,8:00p,San Antonio Spurs,104.0,Indiana Pacers,97.0,,"17,082",Bankers Life Fieldhouse,Friday
2012/11/23,8:00p,Los Angeles Lakers,98.0,Memphis Grizzlies,106.0,,"18,119",FedEx Forum,Friday
2012/11/23,9:00p,Golden State Warriors,91.0,Denver Nuggets,102.0,,"18,523",Pepsi Center,Friday
2012/11/23,9:00p,New Orleans Hornets,108.0,Phoenix Suns,111.0,OT,"14,020",US Airways Center,Friday
2012/11/23,9:00p,Sacramento Kings,102.0,Utah Jazz,104.0,,"18,000",EnergySolutions Arena,Friday
2012/11/23,10:00p,Minnesota Timberwolves,95.0,Portland Trail Blazers,103.0,,"20,555",Rose Garden Arena,Friday
2012/11/24,7:00p,Los Angeles Clippers,93.0,Atlanta Hawks,104.0,,"16,024",Philips Arena,Saturday
2012/11/24,7:00p,Oklahoma City Thunder,116.0,Philadelphia 76ers,109.0,OT,"19,611",Wells Fargo Center,Saturday
2012/11/24,7:00p,Charlotte Bobcats,108.0,Washington Wizards,106.0,2OT,"13,077",Verizon Center,Saturday
2012/11/24,7:30p,Cleveland Cavaliers,108.0,Miami Heat,110.0,,"20,064",AmericanAirlines Arena,Saturday
2012/11/24,8:30p,Los Angeles Lakers,115.0,Dallas Mavericks,89.0,,"20,423",American Airlines Center,Saturday
2012/11/24,9:00p,Chicago Bulls,93.0,Milwaukee Bucks,86.0,,"14,812",BMO Harris Bradley Center,Saturday
2012/11/24,10:00p,Utah Jazz,97.0,Sacramento Kings,108.0,,"12,239",Sleep Train Arena,Saturday
2012/11/24,10:30p,Minnesota Timberwolves,85.0,Golden State Warriors,96.0,,"19,084",Oracle Arena,Saturday
2012/11/25,1:00p,Detroit Pistons,100.0,New York Knicks,121.0,,"19,033",Madison Square Garden (IV),Sunday
2012/11/25,1:00p,San Antonio Spurs,111.0,Toronto Raptors,106.0,2OT,"19,800",Air Canada Centre,Sunday
2012/11/25,3:00p,Portland Trail Blazers,85.0,Brooklyn Nets,98.0,,"16,542",Barclays Center,Sunday
2012/11/25,6:00p,Boston Celtics,116.0,Orlando Magic,110.0,OT,"17,037",Amway Center,Sunday
2012/11/25,6:00p,Phoenix Suns,101.0,Philadelphia 76ers,104.0,,"14,518",Wells Fargo Center,Sunday
2012/11/25,8:00p,New Orleans Hornets,84.0,Denver Nuggets,102.0,,"15,402",Pepsi Center,Sunday
2012/11/26,7:00p,New York Knicks,89.0,Brooklyn Nets,96.0,OT,"17,732",Barclays Center,Monday
2012/11/26,7:00p,San Antonio Spurs,118.0,Washington Wizards,92.0,,"13,879",Verizon Center,Monday
2012/11/26,7:30p,Portland Trail Blazers,101.0,Detroit Pistons,108.0,,"10,212",The Palace of Auburn Hills,Monday
2012/11/26,8:00p,Milwaukee Bucks,93.0,Chicago Bulls,92.0,,"21,485",United Center,Monday
2012/11/26,8:00p,Cleveland Cavaliers,78.0,Memphis Grizzlies,84.0,,"13,485",FedEx Forum,Monday
2012/11/26,8:00p,Charlotte Bobcats,69.0,Oklahoma City Thunder,114.0,,"18,203",Chesapeake Energy Arena,Monday
2012/11/26,9:00p,Denver Nuggets,103.0,Utah Jazz,105.0,,"18,776",EnergySolutions Arena,Monday
2012/11/26,10:30p,New Orleans Hornets,105.0,Los Angeles Clippers,98.0,,"19,060",STAPLES Center,Monday
2012/11/27,7:00p,Phoenix Suns,91.0,Cleveland Cavaliers,78.0,,"13,687",Quicken Loans Arena,Tuesday
2012/11/27,7:00p,Dallas Mavericks,98.0,Philadelphia 76ers,100.0,,"15,107",Wells Fargo Center,Tuesday
2012/11/27,8:00p,Toronto Raptors,101.0,Houston Rockets,117.0,,"12,907",Toyota Center,Tuesday
2012/11/27,10:00p,Minnesota Timberwolves,97.0,Sacramento Kings,89.0,,"10,741",Sleep Train Arena,Tuesday
2012/11/27,10:30p,Indiana Pacers,79.0,Los Angeles Lakers,77.0,,"18,997",STAPLES Center,Tuesday
2012/11/28,7:00p,San Antonio Spurs,110.0,Orlando Magic,89.0,,"17,271",Amway Center,Wednesday
2012/11/28,7:00p,Portland Trail Blazers,82.0,Washington Wizards,84.0,,"14,114",Verizon Center,Wednesday
2012/11/28,7:30p,Charlotte Bobcats,91.0,Atlanta Hawks,94.0,,"10,162",Philips Arena,Wednesday
2012/11/28,7:30p,Brooklyn Nets,95.0,Boston Celtics,83.0,,"18,624",TD Garden,Wednesday
2012/11/28,7:30p,Phoenix Suns,77.0,Detroit Pistons,117.0,,"10,517",The Palace of Auburn Hills,Wednesday
2012/11/28,8:00p,Dallas Mavericks,78.0,Chicago Bulls,101.0,,"21,575",United Center,Wednesday
2012/11/28,8:00p,Toronto Raptors,82.0,Memphis Grizzlies,103.0,,"14,603",FedEx Forum,Wednesday
2012/11/28,8:00p,New York Knicks,102.0,Milwaukee Bucks,88.0,,"11,439",BMO Harris Bradley Center,Wednesday
2012/11/28,8:00p,Utah Jazz,96.0,New Orleans Hornets,84.0,,"10,693",New Orleans Arena,Wednesday
2012/11/28,8:00p,Houston Rockets,98.0,Oklahoma City Thunder,120.0,,"18,203",Chesapeake Energy Arena,Wednesday
2012/11/28,10:30p,Minnesota Timberwolves,95.0,Los Angeles Clippers,101.0,,"19,060",STAPLES Center,Wednesday
2012/11/29,8:00p,San Antonio Spurs,100.0,Miami Heat,105.0,,"19,703",AmericanAirlines Arena,Thursday
2012/11/29,10:30p,Denver Nuggets,105.0,Golden State Warriors,106.0,,"17,627",Oracle Arena,Thursday
2012/11/30,7:00p,Philadelphia 76ers,104.0,Charlotte Bobcats,98.0,,"13,202",Time Warner Cable Arena,Friday
2012/11/30,7:00p,Brooklyn Nets,98.0,Orlando Magic,86.0,,"17,103",Amway Center,Friday
2012/11/30,7:00p,Phoenix Suns,97.0,Toronto Raptors,101.0,,"18,246",Air Canada Centre,Friday
2012/11/30,7:30p,Cleveland Cavaliers,113.0,Atlanta Hawks,111.0,,"13,094",Philips Arena,Friday
2012/11/30,7:30p,Portland Trail Blazers,78.0,Boston Celtics,96.0,,"18,624",TD Garden,Friday
2012/11/30,7:30p,Washington Wizards,87.0,New York Knicks,108.0,,"19,033",Madison Square Garden (IV),Friday
2012/11/30,8:00p,Detroit Pistons,78.0,Memphis Grizzlies,90.0,,"16,732",FedEx Forum,Friday
2012/11/30,8:00p,Milwaukee Bucks,85.0,Minnesota Timberwolves,95.0,,"16,418",Target Center,Friday
2012/11/30,8:00p,Utah Jazz,94.0,Oklahoma City Thunder,106.0,,"18,203",Chesapeake Energy Arena,Friday
2012/11/30,10:00p,Indiana Pacers,97.0,Sacramento Kings,92.0,,"12,544",Sleep Train Arena,Friday
2012/11/30,10:30p,Denver Nuggets,103.0,Los Angeles Lakers,122.0,,"18,997",STAPLES Center,Friday
2012/12/01,7:30p,Portland Trail Blazers,118.0,Cleveland Cavaliers,117.0,2OT,"16,624",Quicken Loans Arena,Saturday
2012/12/01,7:30p,Brooklyn Nets,89.0,Miami Heat,102.0,,"19,961",AmericanAirlines Arena,Saturday
